session_id,user_id,session_start,session_end,session_duration_minutes,page_view_count,interaction_count,error_count,workflow_completed,workflow_name,final_page_url,device_type,browser,region,customer_segment,conversion_occurred
sess_00001905,user_003869,2025-10-31 12:21:00.160420,2025-10-31 12:23:28.401050,2.470677168616747,3,14,0,False,Loan Application,/dashboard,tablet,Safari,Curitiba,senior,False
sess_00001906,user_007607,2025-10-31 12:36:00.160420,2025-10-31 12:36:32.047512,0.5314515273056041,3,13,0,False,Card Activation,/account/documents,mobile,Safari,São Paulo,premium,True
sess_00001907,user_012570,2025-10-31 12:51:00.160420,2025-10-31 12:52:09.603666,1.1573874332214775,4,14,0,False,Loan Application,/login,mobile,Chrome,Salvador,retail,True
sess_00001908,user_011930,2025-10-31 13:06:00.160420,2025-10-31 13:15:20.736822,9.34294003794119,5,9,0,True,Investment Purchase,/loans/apply,desktop,Chrome,Brasília,retail,True
sess_00001909,user_012445,2025-10-31 13:21:00.160420,2025-10-31 13:31:03.793578,10.060552628321815,2,15,0,True,Loan Application,/bills/pay,desktop,Safari,Fortaleza,corporate,False
sess_00001910,user_009537,2025-10-31 13:36:00.160420,2025-10-31 13:46:46.850358,10.778165634930476,1,12,1,False,Card Activation,/loans/status,mobile,Chrome,São Paulo,premium,True
sess_00001911,user_005608,2025-10-31 13:51:00.160420,2025-10-31 13:57:48.905930,6.812425167437819,4,12,0,True,Card Activation,/bills/pay,mobile,Edge,Salvador,retail,False
sess_00001912,user_004395,2025-10-31 14:06:00.160420,2025-10-31 14:06:30.160420,0.5,8,11,0,False,Login Flow,/bills/pay,desktop,Chrome,Belo Horizonte,youth,False
sess_00001913,user_003879,2025-10-31 14:21:00.160420,2025-10-31 14:26:17.961202,5.29667969296671,5,13,0,False,Card Activation,/account/open,mobile,Chrome,Manaus,premium,True
sess_00001914,user_011424,2025-10-31 14:36:00.160420,2025-10-31 14:42:18.500073,6.305660889717822,3,11,0,True,Login Flow,/loans/apply,mobile,Chrome,Rio de Janeiro,retail,True
sess_00001915,user_005316,2025-10-31 14:51:00.160420,2025-10-31 14:53:18.058208,2.298296466733922,4,22,0,True,Profile Update,/cards/activate,mobile,Safari,Porto Alegre,retail,True
sess_00001916,user_012107,2025-10-31 15:06:00.160420,2025-10-31 15:09:30.507507,3.5057847899020267,8,8,0,True,Profile Update,/cards/list,mobile,Chrome,Rio de Janeiro,retail,True
sess_00001917,user_013009,2025-10-31 15:21:00.160420,2025-10-31 15:40:27.984550,19.463735501335695,7,12,0,True,Loan Application,/login,desktop,Firefox,Manaus,retail,True
sess_00001918,user_002875,2025-10-31 15:36:00.160420,2025-10-31 15:49:57.992988,13.963876140253225,5,11,0,False,Bill Payment,/loans/status,mobile,Safari,São Paulo,senior,True
sess_00001919,user_003662,2025-10-31 15:51:00.160420,2025-10-31 15:53:24.958303,2.413298046045818,5,10,1,False,Investment Purchase,/investments/portfolio,desktop,Samsung Internet,Porto Alegre,retail,True
sess_00001920,user_007908,2025-10-31 16:06:00.160420,2025-10-31 16:06:30.160420,0.5,2,7,1,True,Loan Application,/cards/list,mobile,Chrome,Curitiba,premium,True
sess_00001921,user_001064,2025-10-31 16:21:00.160420,2025-10-31 16:30:51.841147,9.861345446834058,9,12,0,True,Investment Purchase,/investments/portfolio,desktop,Chrome,Rio de Janeiro,youth,True
sess_00001922,user_014844,2025-10-31 16:36:00.160420,2025-10-31 16:45:40.695462,9.675584027245698,4,10,1,True,Loan Application,/investments/portfolio,mobile,Safari,Recife,youth,False
sess_00001923,user_000048,2025-10-31 16:51:00.160420,2025-10-31 16:51:30.160420,0.5,7,15,0,True,Loan Application,/account/documents,mobile,Edge,Rio de Janeiro,premium,True
sess_00001924,user_009486,2025-10-31 17:06:00.160420,2025-10-31 17:08:01.484042,2.0220603677223314,5,7,1,True,Login Flow,/bills/list,desktop,Chrome,Salvador,retail,True
sess_00001925,user_005332,2025-10-31 17:21:00.160420,2025-10-31 17:31:31.276661,10.51860401273375,7,11,0,False,Login Flow,/login,tablet,Chrome,Porto Alegre,corporate,True
sess_00001926,user_000969,2025-10-31 17:36:00.160420,2025-10-31 17:38:32.421750,2.5376888367729284,4,12,0,True,Account Opening,/profile/edit,tablet,Chrome,Fortaleza,premium,True
sess_00001927,user_002569,2025-10-31 17:51:00.160420,2025-10-31 17:51:50.277243,0.8352803820262722,3,10,0,True,PIX Transfer,/pix/confirm,desktop,Chrome,Curitiba,premium,False
sess_00001928,user_000543,2025-10-31 18:06:00.160420,2025-10-31 18:08:12.395504,2.203918071713119,8,9,0,True,Support Request,/login,tablet,Chrome,Porto Alegre,youth,False
sess_00001929,user_003554,2025-10-31 18:21:00.160420,2025-10-31 18:24:49.490354,3.8221655742720664,1,9,1,True,Profile Update,/cards/list,desktop,Chrome,Fortaleza,retail,True
sess_00001930,user_003208,2025-10-31 18:36:00.160420,2025-10-31 18:46:56.842978,10.944709306993087,5,9,0,True,Account Opening,/investments/buy,mobile,Safari,Brasília,senior,True
sess_00001931,user_002191,2025-10-31 18:51:00.160420,2025-10-31 19:13:26.171535,22.4335185799851,3,14,1,True,Login Flow,/pix/confirm,mobile,Safari,Salvador,premium,False
sess_00001932,user_012512,2025-10-31 19:06:00.160420,2025-10-31 19:14:11.502193,8.189029556501511,4,17,0,False,Card Activation,/bills/pay,mobile,Chrome,Porto Alegre,corporate,True
sess_00001933,user_002161,2025-10-31 19:21:00.160420,2025-10-31 19:27:38.553677,6.639887609142198,5,12,0,True,Statement Download,/cards/activate,mobile,Safari,Recife,senior,True
sess_00001934,user_013843,2025-10-31 19:36:00.160420,2025-10-31 19:37:16.733136,1.276211940194447,7,8,0,False,Login Flow,/investments/portfolio,desktop,Safari,Fortaleza,senior,False
sess_00001935,user_002185,2025-10-31 19:51:00.160420,2025-10-31 19:54:18.662575,3.308369247589415,2,10,1,True,Statement Download,/pix/confirm,mobile,Firefox,Curitiba,premium,False
sess_00001936,user_001266,2025-10-31 20:06:00.160420,2025-10-31 20:11:51.706777,5.859105943849835,8,11,0,False,Investment Purchase,/account/documents,mobile,Edge,Salvador,retail,True
sess_00001937,user_004919,2025-10-31 20:21:00.160420,2025-10-31 20:22:19.434969,1.3212424873558013,10,9,0,True,Loan Application,/account/open,mobile,Chrome,Brasília,retail,False
sess_00001938,user_007466,2025-10-31 20:36:00.160420,2025-10-31 20:47:13.464394,11.221732901175228,1,14,0,True,PIX Transfer,/bills/list,desktop,Chrome,Porto Alegre,retail,True
sess_00001939,user_008996,2025-10-31 20:51:00.160420,2025-10-31 20:51:48.616788,0.8076061348567344,10,8,0,True,Support Request,/profile/edit,mobile,Firefox,Curitiba,youth,False
sess_00001940,user_012951,2025-10-31 21:06:00.160420,2025-10-31 21:06:30.160420,0.5,3,8,0,True,Loan Application,/cards/list,mobile,Firefox,Curitiba,premium,False
sess_00001941,user_005986,2025-10-31 21:21:00.160420,2025-10-31 21:24:27.161718,3.450021627381295,3,10,1,True,Account Opening,/pix/confirm,mobile,Safari,Recife,premium,False
sess_00001942,user_006726,2025-10-31 21:36:00.160420,2025-10-31 21:38:49.490904,2.822174728937058,6,12,0,False,PIX Transfer,/pix/transfer,mobile,Chrome,Fortaleza,retail,False
sess_00001943,user_000069,2025-10-31 21:51:00.160420,2025-10-31 21:56:53.078108,5.8819614704641525,2,14,1,True,Account Opening,/loans/status,tablet,Safari,Manaus,premium,False
sess_00001944,user_011849,2025-10-31 22:06:00.160420,2025-10-31 22:08:57.756805,2.9599397539298447,2,14,0,False,Support Request,/profile/edit,tablet,Safari,Rio de Janeiro,senior,True
sess_00001945,user_006369,2025-10-31 22:21:00.160420,2025-10-31 22:26:07.507343,5.1224487249171275,4,8,0,False,Bill Payment,/bills/pay,mobile,Chrome,Belo Horizonte,retail,True
sess_00001946,user_014932,2025-10-31 22:36:00.160420,2025-10-31 22:39:03.229430,3.0511501649009647,4,13,0,True,PIX Transfer,/investments/buy,desktop,Safari,Rio de Janeiro,corporate,False
sess_00001947,user_006696,2025-10-31 22:51:00.160420,2025-10-31 23:01:40.061426,10.665016768355128,3,12,0,True,Loan Application,/bills/list,desktop,Edge,Fortaleza,premium,True
sess_00001948,user_004570,2025-10-31 23:06:00.160420,2025-10-31 23:06:30.160420,0.5,5,12,0,True,Login Flow,/dashboard,desktop,Safari,Salvador,premium,False
sess_00001949,user_009281,2025-10-31 23:21:00.160420,2025-10-31 23:23:00.196147,2.0005954453915002,2,9,0,True,Statement Download,/account/open,desktop,Safari,Recife,retail,False
sess_00001950,user_004767,2025-10-31 23:36:00.160420,2025-10-31 23:39:58.469957,3.9718256198980297,4,10,0,True,Card Activation,/dashboard,desktop,Chrome,Manaus,senior,False
sess_00001951,user_006307,2025-10-31 23:51:00.160420,2025-10-31 23:55:28.753939,4.47655864176024,5,12,0,True,Loan Application,/cards/activate,tablet,Firefox,Belo Horizonte,retail,True
sess_00001952,user_009960,2025-11-01 00:06:00.160420,2025-11-01 00:10:20.467355,4.338448920727437,4,10,0,True,Statement Download,/investments/portfolio,tablet,Firefox,São Paulo,retail,True
sess_00001953,user_010216,2025-11-01 00:21:00.160420,2025-11-01 00:23:07.318427,2.119300113560576,5,16,0,False,PIX Transfer,/loans/apply,mobile,Safari,Recife,retail,True
sess_00001954,user_008121,2025-11-01 00:36:00.160420,2025-11-01 00:41:30.562999,5.506709644565699,3,14,1,False,PIX Transfer,/investments/portfolio,mobile,Safari,Curitiba,corporate,False
sess_00001955,user_000832,2025-11-01 00:51:00.160420,2025-11-01 00:59:52.200933,8.867341881353017,5,11,0,True,Account Opening,/loans/apply,mobile,Edge,Recife,retail,False
sess_00001956,user_003366,2025-11-01 01:06:00.160420,2025-11-01 01:10:45.738640,4.759637002956256,10,10,0,True,Investment Purchase,/bills/pay,mobile,Chrome,Salvador,retail,True
sess_00001957,user_007938,2025-11-01 01:21:00.160420,2025-11-01 01:52:36.396533,31.603935224680672,4,10,0,True,Loan Application,/bills/pay,mobile,Chrome,Manaus,youth,False
sess_00001958,user_001041,2025-11-01 01:36:00.160420,2025-11-01 01:54:53.128761,18.88280568132006,1,11,1,True,Bill Payment,/profile/edit,desktop,Chrome,Salvador,retail,True
sess_00001959,user_003685,2025-11-01 01:51:00.160420,2025-11-01 01:56:26.235791,5.434589516184169,6,14,0,False,Statement Download,/profile/edit,mobile,Chrome,Salvador,premium,True
sess_00001960,user_012109,2025-11-01 02:06:00.160420,2025-11-01 02:19:02.087661,13.032120681776481,4,16,1,True,Card Activation,/login,tablet,Firefox,Manaus,retail,True
sess_00001961,user_014321,2025-11-01 02:21:00.160420,2025-11-01 02:30:37.344631,9.619736850894103,7,15,1,True,Profile Update,/account/documents,mobile,Chrome,Salvador,premium,True
sess_00001962,user_007640,2025-11-01 02:36:00.160420,2025-11-01 02:36:36.355886,0.6032577681515773,4,15,0,True,Profile Update,/pix/transfer,mobile,Firefox,Brasília,corporate,True
sess_00001963,user_013172,2025-11-01 02:51:00.160420,2025-11-01 02:55:51.037509,4.8479514840993865,4,18,1,False,Loan Application,/pix/confirm,desktop,Chrome,Curitiba,corporate,True
sess_00001964,user_004860,2025-11-01 03:06:00.160420,2025-11-01 03:10:19.690448,4.325500460434028,4,15,1,True,Bill Payment,/bills/pay,mobile,Firefox,Salvador,premium,True
sess_00001965,user_007606,2025-11-01 03:21:00.160420,2025-11-01 03:30:02.692324,9.042198405929122,5,12,0,True,Card Activation,/loans/apply,tablet,Chrome,Fortaleza,corporate,True
sess_00001966,user_005857,2025-11-01 03:36:00.160420,2025-11-01 03:40:35.654368,4.591565806261142,3,11,0,True,Card Activation,/account/open,mobile,Chrome,São Paulo,youth,True
sess_00001967,user_011554,2025-11-01 03:51:00.160420,2025-11-01 04:11:31.910318,20.529164967858122,4,15,1,True,Support Request,/pix/confirm,mobile,Chrome,Rio de Janeiro,senior,True
sess_00001968,user_008290,2025-11-01 04:06:00.160420,2025-11-01 04:16:49.316064,10.819260729672418,4,12,0,False,Login Flow,/loans/status,desktop,Chrome,Rio de Janeiro,retail,True
sess_00001969,user_009850,2025-11-01 04:21:00.160420,2025-11-01 04:30:06.406686,9.104104438070818,5,12,0,False,Statement Download,/investments/portfolio,mobile,Chrome,Salvador,premium,True
sess_00001970,user_005142,2025-11-01 04:36:00.160420,2025-11-01 04:43:07.749446,7.126483764678694,7,14,1,True,Bill Payment,/bills/list,desktop,Firefox,Porto Alegre,premium,False
sess_00001971,user_002657,2025-11-01 04:51:00.160420,2025-11-01 04:57:00.613078,6.007544304431521,4,16,0,True,Card Activation,/cards/list,mobile,Chrome,Rio de Janeiro,premium,True
sess_00001972,user_000202,2025-11-01 05:06:00.160420,2025-11-01 05:44:09.523864,38.15605739228913,10,11,0,True,Bill Payment,/login,desktop,Safari,Porto Alegre,retail,False
sess_00001973,user_002793,2025-11-01 05:21:00.160420,2025-11-01 05:31:25.068612,10.415136530213907,4,14,0,True,Statement Download,/bills/list,mobile,Chrome,Belo Horizonte,retail,False
sess_00001974,user_004522,2025-11-01 05:36:00.160420,2025-11-01 05:39:15.733837,3.259556953776297,5,13,1,False,Account Opening,/account/documents,desktop,Chrome,Salvador,senior,True
sess_00001975,user_001418,2025-11-01 05:51:00.160420,2025-11-01 05:55:40.781361,4.677015677758692,7,10,0,True,Profile Update,/cards/activate,desktop,Chrome,Manaus,retail,True
sess_00001976,user_002393,2025-11-01 06:06:00.160420,2025-11-01 06:10:27.405992,4.454092864838382,4,12,1,False,Loan Application,/investments/portfolio,desktop,Chrome,Porto Alegre,youth,False
sess_00001977,user_005561,2025-11-01 06:21:00.160420,2025-11-01 06:23:07.372465,2.120200750080079,5,13,1,True,Loan Application,/dashboard,desktop,Firefox,Rio de Janeiro,retail,False
sess_00001978,user_008915,2025-11-01 06:36:00.160420,2025-11-01 06:37:17.077457,1.281950623436006,4,12,0,True,Loan Application,/bills/list,mobile,Edge,Fortaleza,retail,False
sess_00001979,user_006716,2025-11-01 06:51:00.160420,2025-11-01 07:03:13.852246,12.228197104534406,5,17,0,False,PIX Transfer,/bills/pay,mobile,Chrome,Porto Alegre,retail,True
sess_00001980,user_004005,2025-11-01 07:06:00.160420,2025-11-01 07:17:37.208021,11.61746002405134,6,12,0,True,Card Activation,/loans/apply,mobile,Chrome,Manaus,retail,True
sess_00001981,user_001490,2025-11-01 07:21:00.160420,2025-11-01 07:57:46.118342,36.76596536104765,7,12,0,True,Support Request,/pix/confirm,mobile,Chrome,Recife,youth,True
sess_00001982,user_006560,2025-11-01 07:36:00.160420,2025-11-01 07:36:44.446662,0.7381040382617822,6,16,1,True,Login Flow,/cards/activate,mobile,Safari,Fortaleza,retail,True
sess_00001983,user_000803,2025-11-01 07:51:00.160420,2025-11-01 07:51:44.934302,0.7462313698154613,4,15,0,True,Support Request,/login,mobile,Samsung Internet,Fortaleza,retail,True
sess_00001984,user_000192,2025-11-01 08:06:00.160420,2025-11-01 08:13:27.167631,7.450120181628792,3,7,0,True,Investment Purchase,/investments/buy,mobile,Chrome,Manaus,corporate,False
sess_00001985,user_012651,2025-11-01 08:21:00.160420,2025-11-01 08:30:42.607018,9.707443299591757,2,11,1,False,Loan Application,/account/documents,mobile,Safari,Manaus,premium,True
sess_00001986,user_003842,2025-11-01 08:36:00.160420,2025-11-01 08:42:50.534966,6.839575765682387,6,11,0,True,Account Opening,/cards/activate,desktop,Chrome,Brasília,corporate,True
sess_00001987,user_013109,2025-11-01 08:51:00.160420,2025-11-01 08:52:33.624607,1.5577364563840812,5,13,0,True,Card Activation,/pix/transfer,desktop,Edge,São Paulo,premium,True
sess_00001988,user_011150,2025-11-01 09:06:00.160420,2025-11-01 09:09:50.076477,3.8319342759641173,3,15,0,True,PIX Transfer,/pix/transfer,desktop,Chrome,São Paulo,corporate,True
sess_00001989,user_007583,2025-11-01 09:21:00.160420,2025-11-01 09:21:42.020745,0.6976720799906955,5,12,2,True,Investment Purchase,/dashboard,mobile,Safari,Manaus,retail,False
sess_00001990,user_010585,2025-11-01 09:36:00.160420,2025-11-01 09:43:37.506107,7.6224281157748095,5,13,0,False,Bill Payment,/bills/pay,desktop,Safari,Brasília,youth,True
sess_00001991,user_010877,2025-11-01 09:51:00.160420,2025-11-01 10:01:18.263179,10.301712657691857,4,6,1,False,Investment Purchase,/login,mobile,Safari,Curitiba,retail,True
sess_00001992,user_005695,2025-11-01 10:06:00.160420,2025-11-01 10:14:23.358010,8.386626502272879,3,12,0,False,Loan Application,/account/documents,desktop,Chrome,Belo Horizonte,retail,True
sess_00001993,user_013682,2025-11-01 10:21:00.160420,2025-11-01 10:31:20.133868,10.332890795273418,5,15,1,True,Login Flow,/dashboard,desktop,Firefox,Salvador,premium,False
sess_00001994,user_001379,2025-11-01 10:36:00.160420,2025-11-01 10:42:08.417833,6.137623551601567,1,10,0,True,Profile Update,/dashboard,mobile,Chrome,Curitiba,premium,False
sess_00001995,user_011058,2025-11-01 10:51:00.160420,2025-11-01 10:52:10.439049,1.1713104887982662,3,16,1,True,PIX Transfer,/login,desktop,Chrome,Curitiba,retail,True
sess_00001996,user_012244,2025-11-01 11:06:00.160420,2025-11-01 11:16:07.302011,10.119026522495444,4,11,1,True,Account Opening,/cards/list,desktop,Edge,Brasília,youth,True
sess_00001997,user_014064,2025-11-01 11:21:00.160420,2025-11-01 11:31:17.842723,10.294705051511519,4,12,0,True,Investment Purchase,/pix/transfer,mobile,Chrome,Manaus,youth,False
sess_00001998,user_013058,2025-11-01 11:36:00.160420,2025-11-01 11:40:39.343287,4.653047785615025,4,9,1,True,Login Flow,/login,mobile,Chrome,Curitiba,premium,False
sess_00001999,user_005670,2025-11-01 11:51:00.160420,2025-11-01 12:01:17.427104,10.2877780697203,7,13,1,True,Loan Application,/loans/status,desktop,Edge,Fortaleza,premium,True
sess_00002000,user_014156,2025-11-01 12:06:00.160420,2025-11-01 12:06:30.160420,0.5,6,14,1,False,Profile Update,/cards/list,mobile,Edge,Rio de Janeiro,premium,False
sess_00002001,user_000256,2025-11-01 12:21:00.160420,2025-11-01 12:21:30.160420,0.5,5,13,0,True,Login Flow,/login,mobile,Chrome,Rio de Janeiro,youth,True
sess_00002002,user_014455,2025-11-01 12:36:00.160420,2025-11-01 12:43:10.433573,7.17121921810794,3,14,0,True,Investment Purchase,/account/open,tablet,Chrome,Porto Alegre,premium,False
sess_00002003,user_013740,2025-11-01 12:51:00.160420,2025-11-01 12:53:51.720091,2.859327855570965,6,13,1,False,Support Request,/account/open,desktop,Safari,Recife,retail,True
sess_00002004,user_006102,2025-11-01 13:06:00.160420,2025-11-01 13:13:19.666172,7.325095874886751,5,10,0,False,Card Activation,/login,desktop,Chrome,Curitiba,retail,True
sess_00002005,user_005927,2025-11-01 13:21:00.160420,2025-11-01 13:26:30.182557,5.500368956250928,11,11,0,False,Investment Purchase,/login,mobile,Chrome,Belo Horizonte,senior,False
sess_00002006,user_003315,2025-11-01 13:36:00.160420,2025-11-01 13:44:18.445964,8.304759072914534,5,9,1,True,Profile Update,/profile/edit,mobile,Chrome,Belo Horizonte,corporate,True
sess_00002007,user_008970,2025-11-01 13:51:00.160420,2025-11-01 13:52:06.882485,1.1120344113799887,5,17,1,False,Loan Application,/bills/pay,mobile,Edge,Curitiba,retail,True
sess_00002008,user_004859,2025-11-01 14:06:00.160420,2025-11-01 14:17:49.059031,11.814976851164618,1,16,0,True,Loan Application,/loans/apply,desktop,Chrome,Porto Alegre,retail,True
sess_00002009,user_003396,2025-11-01 14:21:00.160420,2025-11-01 14:22:10.735854,1.176257241350461,5,7,1,True,Bill Payment,/bills/list,desktop,Chrome,Fortaleza,premium,False
sess_00002010,user_000150,2025-11-01 14:36:00.160420,2025-11-01 15:05:09.459064,29.1549773928443,4,14,0,False,Account Opening,/account/documents,mobile,Chrome,São Paulo,retail,False
sess_00002011,user_002902,2025-11-01 14:51:00.160420,2025-11-01 14:55:02.710087,4.042494448433447,7,5,0,False,Support Request,/dashboard,tablet,Firefox,Manaus,corporate,True
