metric_id,@timestamp,host_id,application_id,benchmark_id,system.cpu.total.pct,system.memory.used.pct,system.diskio.read.bytes,system.diskio.write.bytes,system.diskio.io.time,system.network.in.bytes,system.network.out.bytes,transaction.duration.us,event.outcome,transactions_per_second,cost_per_hour_usd,power_consumption_watts,workload_type,test_phase,anomaly_notes
metric-0002787,2025-11-06 19:29:12.390374,host-00040,app-0079,bench-053,82.11,52.02,799405947,929565283,5325,26033544,4114543,57830,success,3071.26,0.681,172.66,OLTP,Stress-Test,Network throughput degradation during peak load testing
metric-0002788,2025-11-06 19:34:12.390374,host-00046,app-0040,bench-078,67.56,54.74,562263100,591812840,2191,43762498,17136915,31680,success,1289.14,1.364,149.82,Streaming,Load-Test,None
metric-0002789,2025-11-06 19:39:12.390374,host-00035,app-0008,bench-060,38.15,36.15,868958377,863330032,6000,55321835,7230247,134237,failure,46.44,0.529,64.72,API,Migration-Validation,Elevated transaction latency correlates with disk I/O contention
metric-0002790,2025-11-06 19:44:12.390374,host-00004,app-0111,bench-064,68.58,77.94,406599102,443043037,9520,81382435,64515646,62434,success,2684.28,1.321,128.93,OLAP,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002791,2025-11-06 19:49:12.390374,host-00168,app-0029,bench-059,71.22,40.01,299008428,962289954,9407,26572900,77581076,55277,success,4791.45,0.814,179.3,OLTP,Migration-Validation,None
metric-0002792,2025-11-06 19:54:12.390374,host-00088,app-0126,bench-052,66.56,70.64,653398286,927002462,9133,28915058,98593357,81635,success,2780.16,1.068,138.09,ML-Training,Load-Test,None
metric-0002793,2025-11-06 19:59:12.390374,host-00060,app-0085,bench-038,89.37,31.26,620482150,522338523,8682,91371574,92237266,245966,failure,25.55,1.372,171.24,ML-Training,Baseline,None
metric-0002794,2025-11-06 20:04:12.390374,host-00093,app-0087,bench-028,78.81,56.68,107163274,978547753,2902,47070129,22899886,70602,success,3523.53,0.773,135.4,API,Production,None
metric-0002795,2025-11-06 20:09:12.390374,host-00111,app-0130,bench-014,94.33,72.7,951161522,532046174,9775,84541823,81419724,60689,success,4926.22,0.86,297.16,Batch,Baseline,Memory pressure observed - 72.7% utilization exceeds threshold
metric-0002796,2025-11-06 20:14:12.390374,host-00069,app-0022,bench-005,43.58,45.76,669300220,343589697,5637,69148974,6135701,12417,success,4805.29,0.946,108.59,ML-Training,Stress-Test,Memory pressure observed - 45.76% utilization exceeds threshold
metric-0002797,2025-11-06 20:19:12.390374,host-00128,app-0086,bench-056,45.27,60.01,568598461,56293513,8638,93709090,94150720,88375,success,1158.81,1.166,70.93,OLAP,Migration-Validation,Memory pressure observed - 60.01% utilization exceeds threshold
metric-0002798,2025-11-06 20:24:12.390374,host-00019,app-0147,bench-039,85.58,82.33,91800391,659603257,3410,53153623,60937677,97194,success,881.91,1.202,151.49,OLTP,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002799,2025-11-06 20:29:12.390374,host-00021,app-0112,bench-048,88.39,55.81,714347667,309567740,4303,47508843,54452357,99070,success,691.91,0.622,214.99,Streaming,Load-Test,None
metric-0002800,2025-11-06 20:34:12.390374,host-00052,app-0019,bench-025,64.54,49.53,282586146,835378224,1865,23697027,49223724,40228,success,3107.76,1.071,105.18,ML-Training,Production,None
metric-0002801,2025-11-06 20:39:12.390374,host-00155,app-0134,bench-008,77.37,41.97,516484090,984052813,1500,96093510,64979576,85205,success,1055.83,1.249,156.45,OLTP,Baseline,Memory pressure observed - 41.97% utilization exceeds threshold
metric-0002802,2025-11-06 20:44:12.390374,host-00098,app-0068,bench-028,40.58,38.78,108773228,605119127,3916,76278768,63233120,38971,success,3201.18,0.956,80.95,OLTP,Soak-Test,None
metric-0002803,2025-11-06 20:49:12.390374,host-00090,app-0055,bench-055,51.47,76.32,85203174,885118441,8272,38806963,45910835,47414,success,1426.82,0.803,100.37,OLTP,Stress-Test,None
metric-0002804,2025-11-06 20:54:12.390374,host-00140,app-0009,bench-025,51.47,53.45,390736234,786342441,4419,90498243,83845573,36184,success,2001.95,0.647,104.07,Streaming,Production,Network throughput degradation during peak load testing
metric-0002805,2025-11-06 20:59:12.390374,host-00002,app-0129,bench-054,48.12,80.9,449309468,418507913,1196,58083258,74163513,96001,success,3538.77,1.365,72.14,ML-Training,Load-Test,Network throughput degradation during peak load testing
metric-0002806,2025-11-06 21:04:12.390374,host-00182,app-0056,bench-031,88.64,65.06,589237317,466283654,5659,4614880,22747597,161966,failure,56.68,0.818,156.04,Streaming,Production,Elevated transaction latency correlates with disk I/O contention
metric-0002807,2025-11-06 21:09:12.390374,host-00155,app-0050,bench-041,64.71,62.43,138967118,360372835,8612,28871179,39631911,18467,success,133.24,1.249,148.27,ML-Training,Load-Test,None
metric-0002808,2025-11-06 21:14:12.390374,host-00124,app-0013,bench-068,78.99,49.54,407909985,933652003,9383,91032596,71562425,92271,success,2843.99,0.655,170.33,OLTP,Soak-Test,None
metric-0002809,2025-11-06 21:19:12.390374,host-00189,app-0084,bench-051,73.46,55.81,857715436,353902140,4921,5544834,50336419,67209,success,3490.29,1.334,155.22,OLTP,Baseline,Memory pressure observed - 55.81% utilization exceeds threshold
metric-0002810,2025-11-06 21:24:12.390374,host-00081,app-0059,bench-032,89.85,36.38,117146722,683597621,6223,58286188,48189598,482145,failure,98.51,1.113,180.74,Streaming,Migration-Validation,None
metric-0002811,2025-11-06 21:29:12.390374,host-00020,app-0148,bench-035,44.39,70.49,948198955,79469795,7391,53963063,52862827,46320,success,1363.47,0.831,73.21,OLAP,Stress-Test,None
metric-0002812,2025-11-06 21:34:12.390374,host-00079,app-0084,bench-003,66.17,34.48,606871661,3928474,3539,75489814,19811804,3899,success,3800.84,0.664,148.9,OLTP,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002813,2025-11-06 21:39:12.390374,host-00190,app-0107,bench-010,90.28,67.67,685283099,940823881,9550,57856452,89459114,85879,success,1172.82,1.433,166.62,OLTP,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002814,2025-11-06 21:44:12.390374,host-00023,app-0060,bench-035,90.92,77.16,512191955,88794477,8439,46649161,37688795,27276,success,3489.23,1.494,202.1,OLAP,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002815,2025-11-06 21:49:12.390374,host-00032,app-0059,bench-070,51.95,45.85,94744094,162620701,3707,28572046,14781730,45790,success,4817.0,1.027,76.31,Batch,Migration-Validation,None
metric-0002816,2025-11-06 21:54:12.390374,host-00067,app-0147,bench-003,45.39,79.36,573242598,875459705,1850,86503360,28229282,411929,failure,96.95,1.306,121.9,OLAP,Soak-Test,None
metric-0002817,2025-11-06 21:59:12.390374,host-00173,app-0073,bench-031,44.78,84.01,780140833,982408449,379,35132091,51067106,70019,success,2780.64,0.722,106.49,Streaming,Production,None
metric-0002818,2025-11-06 22:04:12.390374,host-00031,app-0060,bench-001,50.2,62.04,12968126,26154052,8057,32349215,93896380,99617,success,2967.02,0.944,114.5,OLTP,Production,None
metric-0002819,2025-11-06 22:09:12.390374,host-00084,app-0126,bench-054,57.12,31.61,795232125,723477934,2030,26203926,16158556,60319,success,4849.71,1.488,138.8,OLAP,Soak-Test,Memory pressure observed - 31.61% utilization exceeds threshold
metric-0002820,2025-11-06 22:14:12.390374,host-00199,app-0031,bench-024,61.31,39.5,611127383,76590089,1843,39137886,86102508,97577,success,3383.06,0.815,123.58,API,Load-Test,CPU spike detected on host-00199 during Load-Test phase
metric-0002821,2025-11-06 22:19:12.390374,host-00012,app-0134,bench-038,84.26,44.56,590935789,497574759,9898,37027410,84394757,30983,success,3417.23,1.354,173.72,ML-Training,Migration-Validation,Memory pressure observed - 44.56% utilization exceeds threshold
metric-0002822,2025-11-06 22:24:12.390374,host-00018,app-0105,bench-075,72.23,37.35,493631281,319045126,5045,45346175,97541226,39814,success,772.33,1.26,147.18,OLAP,Baseline,None
metric-0002823,2025-11-06 22:29:12.390374,host-00141,app-0003,bench-066,46.94,34.62,676239577,872791117,9072,31319352,2757191,25142,success,2181.54,0.59,79.73,Batch,Load-Test,Network throughput degradation during peak load testing
metric-0002824,2025-11-06 22:34:12.390374,host-00060,app-0088,bench-047,51.16,83.47,222872247,668562260,9507,26795091,76795170,56742,success,1387.29,1.372,100.41,Batch,Stress-Test,None
metric-0002825,2025-11-06 22:39:12.390374,host-00042,app-0148,bench-079,47.96,31.19,492873590,223844448,4947,64487216,74547033,94519,success,896.07,0.644,145.51,API,Production,None
metric-0002826,2025-11-06 22:44:12.390374,host-00054,app-0101,bench-066,43.59,32.4,981078683,997371434,3915,12174288,33316365,31041,success,4206.1,0.502,145.27,ML-Training,Baseline,None
metric-0002827,2025-11-06 22:49:12.390374,host-00048,app-0038,bench-020,93.57,42.03,692188066,813666786,7150,82041089,8942583,90282,success,4297.55,0.693,295.54,Batch,Load-Test,None
metric-0002828,2025-11-06 22:54:12.390374,host-00109,app-0058,bench-008,72.89,78.72,398007088,193239176,6716,34038968,7769515,49210,success,2099.19,1.233,145.46,API,Stress-Test,None
metric-0002829,2025-11-06 22:59:12.390374,host-00073,app-0003,bench-050,73.61,77.86,450951772,777329050,5113,46493321,92409055,43061,success,1428.08,1.387,183.03,Batch,Baseline,None
metric-0002830,2025-11-06 23:04:12.390374,host-00193,app-0065,bench-065,72.86,41.58,335965333,318512643,3512,97043040,98104385,97943,success,1125.3,1.379,151.74,Batch,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002831,2025-11-06 23:09:12.390374,host-00027,app-0017,bench-046,55.87,50.46,675114020,748565968,4690,48058786,57709268,16223,success,1100.76,0.951,139.98,API,Baseline,Memory pressure observed - 50.46% utilization exceeds threshold
metric-0002832,2025-11-06 23:14:12.390374,host-00194,app-0019,bench-016,40.17,50.07,97301355,906144529,4224,53858036,86323047,31624,success,927.41,1.25,71.98,OLAP,Soak-Test,Network throughput degradation during peak load testing
metric-0002833,2025-11-06 23:19:12.390374,host-00053,app-0138,bench-049,94.1,74.73,313573020,87482787,1931,86269194,86941896,49978,success,1140.16,0.528,188.23,Streaming,Production,Elevated transaction latency correlates with disk I/O contention
metric-0002834,2025-11-06 23:24:12.390374,host-00173,app-0134,bench-043,59.53,30.36,886082635,486970199,7785,5663563,83443663,397826,failure,28.57,0.722,143.14,ML-Training,Baseline,Network throughput degradation during peak load testing
metric-0002835,2025-11-06 23:29:12.390374,host-00040,app-0010,bench-023,60.5,46.12,928258916,986543616,756,84897496,64316905,18950,success,3042.58,0.681,115.97,Streaming,Stress-Test,None
metric-0002836,2025-11-06 23:34:12.390374,host-00118,app-0120,bench-035,66.74,44.41,583221692,704325803,3033,32534167,3388031,18637,success,2220.71,0.81,153.2,OLAP,Load-Test,Memory pressure observed - 44.41% utilization exceeds threshold
metric-0002837,2025-11-06 23:39:12.390374,host-00150,app-0114,bench-004,91.18,79.15,278734022,743610065,3859,91531287,10999560,64944,success,1857.95,0.551,207.16,OLTP,Migration-Validation,Elevated transaction latency correlates with disk I/O contention
metric-0002838,2025-11-06 23:44:12.390374,host-00033,app-0105,bench-058,86.07,63.65,931997622,38573195,7466,20433947,74631711,51306,success,1451.09,1.302,161.1,OLAP,Migration-Validation,None
metric-0002839,2025-11-06 23:49:12.390374,host-00089,app-0047,bench-030,62.02,68.54,925551655,690500850,3274,36700784,26135948,17748,success,4926.32,0.557,119.35,API,Load-Test,Network throughput degradation during peak load testing
metric-0002840,2025-11-06 23:54:12.390374,host-00028,app-0134,bench-076,87.52,80.18,836694306,279454234,9834,90398188,87478110,28569,success,4346.84,1.225,203.91,OLTP,Load-Test,CPU spike detected on host-00028 during Load-Test phase
metric-0002841,2025-11-06 23:59:12.390374,host-00052,app-0033,bench-047,80.44,32.22,385829010,58636228,1740,2796264,90283364,5883,success,3085.04,1.071,120.21,OLAP,Soak-Test,Network throughput degradation during peak load testing
metric-0002842,2025-11-07 00:04:12.390374,host-00179,app-0104,bench-044,45.45,43.44,586766894,880960865,4525,25366164,68297392,6061,success,3895.56,1.475,88.67,Batch,Production,Network throughput degradation during peak load testing
metric-0002843,2025-11-07 00:09:12.390374,host-00059,app-0129,bench-031,62.61,32.07,174216863,951527429,1224,8697750,3785577,58215,success,2121.03,1.0,103.69,OLTP,Load-Test,Network throughput degradation during peak load testing
metric-0002844,2025-11-07 00:14:12.390374,host-00030,app-0089,bench-046,86.78,61.99,641901075,544480611,8339,73808631,33727336,95316,success,1527.15,0.811,152.18,ML-Training,Stress-Test,CPU spike detected on host-00030 during Stress-Test phase
metric-0002845,2025-11-07 00:19:12.390374,host-00089,app-0053,bench-077,56.13,73.73,436568492,513464242,9638,3042468,12931623,78232,success,77.86,0.557,99.14,Batch,Soak-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002846,2025-11-07 00:24:12.390374,host-00193,app-0130,bench-054,58.87,62.4,66588047,710779078,4876,44698066,30355968,29539,success,3366.49,1.379,135.37,Batch,Soak-Test,Network throughput degradation during peak load testing
metric-0002847,2025-11-07 00:29:12.390374,host-00113,app-0096,bench-069,87.47,60.81,176789070,803288885,7035,83750057,18248826,69686,success,1191.11,1.458,155.18,Batch,Production,None
metric-0002848,2025-11-07 00:34:12.390374,host-00092,app-0063,bench-006,50.61,32.99,823570065,657136992,4004,50932343,57643769,52244,success,3153.66,0.803,130.51,Batch,Stress-Test,None
metric-0002849,2025-11-07 00:39:12.390374,host-00168,app-0015,bench-018,35.1,49.48,666571014,960080499,2521,7457075,84950483,62122,success,2244.72,0.814,73.88,OLAP,Production,Network throughput degradation during peak load testing
metric-0002850,2025-11-07 00:44:12.390374,host-00175,app-0028,bench-011,50.46,75.06,329062754,56284274,3865,87607749,2751075,13504,success,2204.99,1.374,114.23,ML-Training,Production,None
metric-0002851,2025-11-07 00:49:12.390374,host-00157,app-0058,bench-033,76.09,62.95,933903623,946744970,2812,28636944,37157191,17172,success,3976.33,1.342,166.51,Batch,Soak-Test,None
metric-0002852,2025-11-07 00:54:12.390374,host-00114,app-0142,bench-010,93.13,71.26,8818006,61067431,7605,38641129,51756498,76934,success,3538.07,1.311,235.05,API,Load-Test,Memory pressure observed - 71.26% utilization exceeds threshold
metric-0002853,2025-11-07 00:59:12.390374,host-00172,app-0029,bench-003,75.23,55.64,693942821,168738953,8083,10765515,18600785,55971,success,3952.45,1.248,173.79,Streaming,Baseline,Elevated transaction latency correlates with disk I/O contention
metric-0002854,2025-11-07 01:04:12.390374,host-00036,app-0108,bench-011,91.46,41.47,649202520,275369622,8752,86888681,20076642,32838,success,3982.8,1.168,167.0,Streaming,Migration-Validation,None
metric-0002855,2025-11-07 01:09:12.390374,host-00181,app-0033,bench-069,58.09,67.93,671404772,32766816,8180,18972037,76571269,14091,success,4211.67,0.906,158.38,OLAP,Load-Test,None
metric-0002856,2025-11-07 01:14:12.390374,host-00035,app-0042,bench-052,48.52,50.25,3793547,49945403,2462,36662395,97031021,99910,success,4678.76,0.529,104.03,Batch,Migration-Validation,None
metric-0002857,2025-11-07 01:19:12.390374,host-00057,app-0038,bench-033,40.97,52.15,684087825,402034335,5535,76363024,92961202,78531,success,234.34,0.979,93.47,API,Production,None
metric-0002858,2025-11-07 01:24:12.390374,host-00027,app-0097,bench-005,92.84,80.47,183048306,273250443,5015,14968555,30693344,72924,success,1144.1,0.951,217.29,OLAP,Migration-Validation,None
metric-0002859,2025-11-07 01:29:12.390374,host-00158,app-0126,bench-062,77.27,41.19,353099909,997629642,4961,55586007,41639533,18076,success,4994.25,0.72,164.31,ML-Training,Production,CPU spike detected on host-00158 during Production phase
metric-0002860,2025-11-07 01:34:12.390374,host-00164,app-0004,bench-046,89.13,80.02,476156702,759289508,5705,79413769,41595799,384220,failure,57.34,1.333,191.53,Batch,Migration-Validation,CPU spike detected on host-00164 during Migration-Validation phase
metric-0002861,2025-11-07 01:39:12.390374,host-00179,app-0136,bench-039,84.11,36.43,562772164,490165935,9723,35643809,93337857,47675,success,3231.95,1.475,193.12,Streaming,Production,None
metric-0002862,2025-11-07 01:44:12.390374,host-00013,app-0058,bench-071,84.11,68.0,976161525,502672863,9529,42482740,77804826,28264,success,1060.72,1.273,178.17,Streaming,Baseline,None
metric-0002863,2025-11-07 01:49:12.390374,host-00045,app-0074,bench-071,81.03,65.2,885084766,617123743,9270,39678662,67621843,83662,success,2029.33,1.174,225.3,API,Stress-Test,None
metric-0002864,2025-11-07 01:54:12.390374,host-00015,app-0120,bench-002,86.43,56.88,565323359,26180891,7143,14630488,81223153,3135,success,1288.1,0.823,195.37,ML-Training,Stress-Test,Memory pressure observed - 56.88% utilization exceeds threshold
metric-0002865,2025-11-07 01:59:12.390374,host-00027,app-0041,bench-014,75.15,34.48,892123875,112508022,6240,62061232,92299884,13566,success,4120.18,0.951,175.15,ML-Training,Load-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002866,2025-11-07 02:04:12.390374,host-00177,app-0136,bench-062,55.54,81.1,395958118,966441884,2424,61435154,86279484,32740,success,991.36,1.392,97.34,Batch,Load-Test,Network throughput degradation during peak load testing
