kafka_metric_id,@timestamp,host_id,topic_name,consumer_group,consumer_lag,message_throughput_per_sec,topic_size_bytes,partition_count,broker_cpu_pct,broker_network_in_mb,broker_network_out_mb
kafka-0001349,2025-11-06 12:09:12.390374,host-00134,customer-events,audit-processor,50818,29390.79,37565660302,16,79.53,32.4,886.53
kafka-0001350,2025-11-06 12:19:12.390374,host-00093,market-data,audit-processor,52992,16559.38,123957611701,8,44.78,933.37,679.42
kafka-0001351,2025-11-06 12:29:12.390374,host-00190,customer-events,analytics,66036,46447.85,783677729580,64,70.06,655.41,927.78
kafka-0001352,2025-11-06 12:39:12.390374,host-00167,risk-events,audit-processor,10331,48525.45,291168581248,32,32.87,463.32,83.45
kafka-0001353,2025-11-06 12:49:12.390374,host-00112,customer-events,trading-app,95841,13847.44,648134110647,32,40.3,39.54,40.47
kafka-0001354,2025-11-06 12:59:12.390374,host-00092,trades,risk-engine,94560,18348.25,603934918611,8,59.42,299.49,210.19
kafka-0001355,2025-11-06 13:09:12.390374,host-00179,audit-logs,analytics,80881,6682.35,995437051743,8,25.69,737.32,359.63
kafka-0001356,2025-11-06 13:19:12.390374,host-00196,audit-logs,reporting,8457,14830.42,952160116000,16,43.07,443.78,388.39
kafka-0001357,2025-11-06 13:29:12.390374,host-00100,customer-events,risk-engine,73397,46714.35,800041739877,64,78.69,968.6,634.8
kafka-0001358,2025-11-06 13:39:12.390374,host-00017,risk-events,reporting,49408,14639.73,250335430089,16,35.77,186.56,593.51
kafka-0001359,2025-11-06 13:49:12.390374,host-00099,trades,trading-app,53063,49527.9,614131561201,16,40.09,835.36,533.24
kafka-0001360,2025-11-06 13:59:12.390374,host-00143,trades,risk-engine,65317,17505.29,33557004641,32,58.92,916.0,304.02
kafka-0001361,2025-11-06 14:09:12.390374,host-00174,trades,reporting,32022,11787.03,775355718388,8,40.99,457.61,751.79
kafka-0001362,2025-11-06 14:19:12.390374,host-00174,payments,risk-engine,66460,26631.02,455696960300,8,55.91,532.1,771.28
kafka-0001363,2025-11-06 14:29:12.390374,host-00077,risk-events,audit-processor,80287,12515.41,282278640661,8,54.8,468.36,116.42
kafka-0001364,2025-11-06 14:39:12.390374,host-00135,customer-events,audit-processor,26156,15142.12,411311644757,32,57.92,392.57,134.07
kafka-0001365,2025-11-06 14:49:12.390374,host-00038,payments,reporting,27878,17005.95,180027485786,8,36.43,433.48,682.62
kafka-0001366,2025-11-06 14:59:12.390374,host-00073,trades,reporting,69655,21953.73,903786334459,32,62.69,276.05,456.84
kafka-0001367,2025-11-06 15:09:12.390374,host-00051,customer-events,risk-engine,97526,40137.41,520787109196,8,31.15,390.15,814.54
kafka-0001368,2025-11-06 15:19:12.390374,host-00190,trades,audit-processor,25350,42624.08,23097224364,16,27.28,123.22,141.53
kafka-0001369,2025-11-06 15:29:12.390374,host-00078,payments,audit-processor,97168,34832.27,461880980750,32,38.8,386.08,115.2
kafka-0001370,2025-11-06 15:39:12.390374,host-00181,audit-logs,analytics,47195,32217.29,584205286331,8,47.41,307.57,236.41
kafka-0001371,2025-11-06 15:49:12.390374,host-00143,market-data,trading-app,92570,16884.19,229490082591,8,32.06,189.7,173.97
kafka-0001372,2025-11-06 15:59:12.390374,host-00064,audit-logs,risk-engine,91649,41687.37,455186223135,32,50.3,710.25,660.91
kafka-0001373,2025-11-06 16:09:12.390374,host-00182,customer-events,reporting,54291,38864.6,496256071818,32,44.85,543.15,621.58
kafka-0001374,2025-11-06 16:19:12.390374,host-00077,trades,reporting,67627,34147.33,806458868246,64,25.28,91.51,511.61
kafka-0001375,2025-11-06 16:29:12.390374,host-00182,customer-events,trading-app,35089,1430.89,981632288605,64,35.54,803.44,228.5
kafka-0001376,2025-11-06 16:39:12.390374,host-00174,trades,analytics,17471,20839.32,180691805547,64,42.78,378.52,82.82
kafka-0001377,2025-11-06 16:49:12.390374,host-00175,trades,analytics,23046,36306.38,504636538040,16,39.7,201.3,793.29
kafka-0001378,2025-11-06 16:59:12.390374,host-00009,payments,reporting,35757,34704.27,16197140066,8,48.57,898.73,514.94
kafka-0001379,2025-11-06 17:09:12.390374,host-00119,payments,trading-app,72572,30831.9,335837881402,16,75.94,55.43,785.59
kafka-0001380,2025-11-06 17:19:12.390374,host-00122,customer-events,reporting,33871,28339.9,882326023597,16,55.51,508.86,180.91
kafka-0001381,2025-11-06 17:29:12.390374,host-00157,trades,reporting,59224,18239.27,24121533988,8,73.02,511.93,567.39
kafka-0001382,2025-11-06 17:39:12.390374,host-00130,risk-events,audit-processor,22748,20593.53,585286795338,32,30.21,814.92,400.92
kafka-0001383,2025-11-06 17:49:12.390374,host-00127,audit-logs,analytics,33359,13549.35,983807955123,16,45.33,798.7,633.88
kafka-0001384,2025-11-06 17:59:12.390374,host-00050,customer-events,analytics,43434,13353.08,602805505654,16,69.49,941.76,351.02
kafka-0001385,2025-11-06 18:09:12.390374,host-00191,audit-logs,trading-app,53050,1682.55,794183837118,32,67.91,529.44,721.39
kafka-0001386,2025-11-06 18:19:12.390374,host-00136,trades,reporting,22570,9044.96,120080457110,16,49.23,330.0,458.03
kafka-0001387,2025-11-06 18:29:12.390374,host-00111,market-data,analytics,40226,40547.65,168358263477,32,28.29,350.71,764.51
kafka-0001388,2025-11-06 18:39:12.390374,host-00187,risk-events,analytics,65739,47482.9,118233522939,16,48.97,805.15,235.22
kafka-0001389,2025-11-06 18:49:12.390374,host-00068,payments,trading-app,15460,7076.93,891184429004,8,55.1,817.74,574.25
kafka-0001390,2025-11-06 18:59:12.390374,host-00154,payments,analytics,64041,17185.58,783490543513,64,47.15,139.35,678.58
kafka-0001391,2025-11-06 19:09:12.390374,host-00073,audit-logs,trading-app,15138,12219.21,859121323185,32,20.79,377.44,92.47
kafka-0001392,2025-11-06 19:19:12.390374,host-00009,trades,reporting,59681,1139.12,172045035427,16,55.78,647.61,630.47
kafka-0001393,2025-11-06 19:29:12.390374,host-00096,audit-logs,risk-engine,32302,12528.84,408288999522,8,39.42,791.5,975.77
kafka-0001394,2025-11-06 19:39:12.390374,host-00068,audit-logs,analytics,28480,32001.85,62131078221,64,27.97,396.54,606.98
kafka-0001395,2025-11-06 19:49:12.390374,host-00006,audit-logs,audit-processor,78083,37114.71,26329557750,64,58.61,635.33,864.76
kafka-0001396,2025-11-06 19:59:12.390374,host-00013,trades,reporting,58586,44840.74,543241382377,32,44.45,590.16,125.17
kafka-0001397,2025-11-06 20:09:12.390374,host-00126,customer-events,audit-processor,71784,27256.51,982065428855,8,44.79,624.3,306.43
kafka-0001398,2025-11-06 20:19:12.390374,host-00019,risk-events,analytics,33816,30455.57,263294712033,8,38.89,78.4,722.69
kafka-0001399,2025-11-06 20:29:12.390374,host-00195,audit-logs,trading-app,44255,34620.11,792834811227,32,54.72,353.94,510.83
kafka-0001400,2025-11-06 20:39:12.390374,host-00130,risk-events,audit-processor,88033,3088.36,881432350960,32,76.15,443.17,410.56
kafka-0001401,2025-11-06 20:49:12.390374,host-00167,payments,reporting,76442,22677.51,934318691014,64,59.8,514.91,91.49
kafka-0001402,2025-11-06 20:59:12.390374,host-00164,audit-logs,risk-engine,55620,30665.8,156579442472,8,23.11,832.21,521.8
kafka-0001403,2025-11-06 21:09:12.390374,host-00041,trades,risk-engine,33502,28283.8,830695992759,64,50.56,973.16,943.2
kafka-0001404,2025-11-06 21:19:12.390374,host-00035,audit-logs,risk-engine,79024,13374.79,488000048788,32,21.05,109.87,694.87
kafka-0001405,2025-11-06 21:29:12.390374,host-00013,payments,audit-processor,56765,19724.24,708464779321,64,58.02,110.73,209.81
kafka-0001406,2025-11-06 21:39:12.390374,host-00129,risk-events,analytics,44611,31006.47,701674785909,8,73.33,326.14,233.8
kafka-0001407,2025-11-06 21:49:12.390374,host-00052,audit-logs,reporting,61271,23010.34,116505043012,8,58.81,819.09,390.61
kafka-0001408,2025-11-06 21:59:12.390374,host-00194,risk-events,risk-engine,38195,39123.36,51350909594,8,24.47,852.53,850.35
kafka-0001409,2025-11-06 22:09:12.390374,host-00198,risk-events,trading-app,65397,29008.87,417563657821,32,61.82,902.21,609.91
kafka-0001410,2025-11-06 22:19:12.390374,host-00164,payments,trading-app,74453,39138.19,448475065100,16,58.33,814.85,442.53
kafka-0001411,2025-11-06 22:29:12.390374,host-00014,payments,risk-engine,83947,44464.96,590451755215,16,62.2,638.61,484.14
kafka-0001412,2025-11-06 22:39:12.390374,host-00120,payments,audit-processor,56843,34088.79,414964124100,32,25.92,624.18,268.52
kafka-0001413,2025-11-06 22:49:12.390374,host-00042,payments,reporting,36925,34480.56,477433815619,64,58.91,540.51,63.43
kafka-0001414,2025-11-06 22:59:12.390374,host-00150,audit-logs,reporting,13397,6518.59,662072649350,8,71.96,605.77,214.75
kafka-0001415,2025-11-06 23:09:12.390374,host-00049,customer-events,audit-processor,16330,49318.19,90501354680,32,74.62,950.58,429.15
kafka-0001416,2025-11-06 23:19:12.390374,host-00014,risk-events,trading-app,58634,30558.48,18152738646,16,66.56,337.32,664.89
kafka-0001417,2025-11-06 23:29:12.390374,host-00192,payments,reporting,23569,22525.96,187746500379,8,23.69,847.6,487.48
kafka-0001418,2025-11-06 23:39:12.390374,host-00070,audit-logs,analytics,62845,30336.25,116083092908,32,64.89,954.45,138.43
kafka-0001419,2025-11-06 23:49:12.390374,host-00028,payments,audit-processor,70577,22090.99,761129419049,64,62.93,970.47,70.68
kafka-0001420,2025-11-06 23:59:12.390374,host-00096,audit-logs,audit-processor,1646,33521.77,279952846531,64,68.8,834.01,88.81
kafka-0001421,2025-11-07 00:09:12.390374,host-00084,customer-events,audit-processor,80444,11766.48,600055554709,8,27.83,51.24,13.44
kafka-0001422,2025-11-07 00:19:12.390374,host-00147,trades,audit-processor,51358,1212.21,597747602828,16,24.97,352.61,329.25
kafka-0001423,2025-11-07 00:29:12.390374,host-00141,market-data,reporting,63335,25287.7,856462146002,8,66.83,624.24,379.71
kafka-0001424,2025-11-07 00:39:12.390374,host-00104,market-data,audit-processor,17911,29940.44,829114821323,32,40.9,761.73,794.21
kafka-0001425,2025-11-07 00:49:12.390374,host-00012,audit-logs,audit-processor,72339,5736.04,785510112208,8,58.23,772.63,291.2
kafka-0001426,2025-11-07 00:59:12.390374,host-00153,audit-logs,risk-engine,98362,10685.24,966625298607,64,52.45,233.94,420.89
kafka-0001427,2025-11-07 01:09:12.390374,host-00076,trades,risk-engine,5748,12984.75,775438020966,64,47.48,227.28,763.57
kafka-0001428,2025-11-07 01:19:12.390374,host-00098,audit-logs,risk-engine,3260,36731.01,477590284460,8,41.25,339.13,54.85
kafka-0001429,2025-11-07 01:29:12.390374,host-00104,market-data,risk-engine,3977,552.06,928096722639,8,67.32,24.13,661.41
kafka-0001430,2025-11-07 01:39:12.390374,host-00022,trades,trading-app,43101,12107.35,412779546188,64,75.7,761.73,104.84
kafka-0001431,2025-11-07 01:49:12.390374,host-00056,customer-events,reporting,69432,16272.83,299229480414,8,27.46,598.1,993.38
kafka-0001432,2025-11-07 01:59:12.390374,host-00154,customer-events,trading-app,99431,38585.77,665778932524,64,70.44,287.98,866.96
kafka-0001433,2025-11-07 02:09:12.390374,host-00061,trades,analytics,74126,26490.55,827321955056,8,38.49,135.85,210.54
kafka-0001434,2025-11-07 02:19:12.390374,host-00131,risk-events,reporting,28389,43024.13,853158018999,16,49.54,806.55,487.45
kafka-0001435,2025-11-07 02:29:12.390374,host-00118,trades,audit-processor,30895,15219.5,689633926171,64,20.39,515.83,851.64
kafka-0001436,2025-11-07 02:39:12.390374,host-00168,trades,analytics,11719,42331.47,291673922296,64,38.36,456.18,917.91
kafka-0001437,2025-11-07 02:49:12.390374,host-00033,payments,risk-engine,57573,14295.05,163478128179,16,31.63,153.85,662.74
kafka-0001438,2025-11-07 02:59:12.390374,host-00001,market-data,analytics,54439,13845.59,312672332799,32,32.88,379.46,751.28
kafka-0001439,2025-11-07 03:09:12.390374,host-00049,payments,risk-engine,18696,4740.88,350365905259,16,73.95,290.3,186.43
kafka-0001440,2025-11-07 03:19:12.390374,host-00056,market-data,risk-engine,49070,11651.3,395712371300,32,37.5,93.11,690.04
kafka-0001441,2025-11-07 03:29:12.390374,host-00156,market-data,audit-processor,91849,44743.21,809117930613,32,63.32,978.21,280.47
kafka-0001442,2025-11-07 03:39:12.390374,host-00128,trades,risk-engine,31979,33343.29,415659747611,32,55.26,250.35,157.92
kafka-0001443,2025-11-07 03:49:12.390374,host-00174,risk-events,risk-engine,99573,15731.16,287968720375,64,39.23,516.74,957.66
kafka-0001444,2025-11-07 03:59:12.390374,host-00104,customer-events,trading-app,7580,15166.48,751442761347,32,40.48,831.56,226.46
kafka-0001445,2025-11-07 04:09:12.390374,host-00078,risk-events,trading-app,31722,12814.72,49625999082,32,68.94,338.59,83.69
kafka-0001446,2025-11-07 04:19:12.390374,host-00116,audit-logs,trading-app,6996,5558.48,307990432312,16,65.32,319.03,182.44
kafka-0001447,2025-11-07 04:29:12.390374,host-00177,market-data,risk-engine,54109,27700.52,300360307399,8,31.81,111.83,353.27
kafka-0001448,2025-11-07 04:39:12.390374,host-00056,customer-events,reporting,40432,4932.97,301972152212,32,57.82,576.03,231.0
kafka-0001449,2025-11-07 04:49:12.390374,host-00033,trades,risk-engine,18868,16424.97,181734815643,32,44.98,336.66,304.61
kafka-0001450,2025-11-07 04:59:12.390374,host-00035,audit-logs,trading-app,5944,45554.54,114441295312,64,76.37,970.94,162.37
kafka-0001451,2025-11-07 05:09:12.390374,host-00197,trades,risk-engine,19559,10589.56,193362088530,16,58.36,956.5,601.99
kafka-0001452,2025-11-07 05:19:12.390374,host-00070,market-data,trading-app,3369,43843.68,547571835502,16,56.38,645.5,547.47
kafka-0001453,2025-11-07 05:29:12.390374,host-00185,market-data,reporting,43305,27533.36,76005182499,16,66.27,445.58,529.63
kafka-0001454,2025-11-07 05:39:12.390374,host-00063,audit-logs,trading-app,34796,8489.03,729665617622,8,48.53,323.8,801.57
kafka-0001455,2025-11-07 05:49:12.390374,host-00145,customer-events,trading-app,23155,24981.26,745313154755,16,52.72,921.05,956.04
kafka-0001456,2025-11-07 05:59:12.390374,host-00133,risk-events,risk-engine,71418,19746.25,511369367857,64,71.29,37.15,786.35
kafka-0001457,2025-11-07 06:09:12.390374,host-00082,customer-events,reporting,12274,45333.98,503244898597,32,60.69,195.81,698.51
kafka-0001458,2025-11-07 06:19:12.390374,host-00043,audit-logs,analytics,26149,10297.18,70770858911,8,47.13,395.65,639.81
kafka-0001459,2025-11-07 06:29:12.390374,host-00015,customer-events,trading-app,24268,47629.44,167248676811,64,37.07,516.76,120.82
kafka-0001460,2025-11-07 06:39:12.390374,host-00070,customer-events,trading-app,30521,43266.28,643495674643,64,55.09,171.74,176.05
kafka-0001461,2025-11-07 06:49:12.390374,host-00049,audit-logs,analytics,13117,43811.1,209576165256,16,35.07,946.95,90.72
kafka-0001462,2025-11-07 06:59:12.390374,host-00137,market-data,audit-processor,99212,44283.84,56281628061,64,47.46,154.28,819.16
kafka-0001463,2025-11-07 07:09:12.390374,host-00050,market-data,trading-app,99946,16050.41,969200023756,16,45.59,806.08,889.23
kafka-0001464,2025-11-07 07:19:12.390374,host-00192,customer-events,reporting,4917,5110.84,987912563010,16,66.76,670.76,762.33
kafka-0001465,2025-11-07 07:29:12.390374,host-00080,customer-events,trading-app,88523,5361.82,778564047163,64,59.07,548.36,157.74
kafka-0001466,2025-11-07 07:39:12.390374,host-00146,payments,audit-processor,75866,32574.07,343876796901,8,70.15,421.33,317.6
kafka-0001467,2025-11-07 07:49:12.390374,host-00158,customer-events,reporting,91501,11072.17,762672131315,32,62.68,286.25,765.03
kafka-0001468,2025-11-07 07:59:12.390374,host-00052,payments,trading-app,2583,18206.02,264444564099,32,79.13,648.78,909.29
kafka-0001469,2025-11-07 08:09:12.390374,host-00192,market-data,risk-engine,68754,4275.91,864354221024,32,32.22,190.79,508.48
kafka-0001470,2025-11-07 08:19:12.390374,host-00199,risk-events,audit-processor,61608,40969.29,691203992050,32,79.2,986.33,93.91
kafka-0001471,2025-11-07 08:29:12.390374,host-00188,market-data,audit-processor,23037,31520.02,496083743529,32,40.98,607.3,961.46
kafka-0001472,2025-11-07 08:39:12.390374,host-00044,audit-logs,reporting,17810,16057.01,384437248074,64,37.14,574.03,696.01
kafka-0001473,2025-11-07 08:49:12.390374,host-00053,market-data,audit-processor,80885,18949.8,546838245075,8,36.74,783.07,137.4
kafka-0001474,2025-11-07 08:59:12.390374,host-00160,payments,audit-processor,51403,9780.2,622690646602,16,64.17,471.18,182.67
kafka-0001475,2025-11-07 09:09:12.390374,host-00164,trades,risk-engine,76898,22714.92,444257699538,8,54.1,376.67,863.32
kafka-0001476,2025-11-07 09:19:12.390374,host-00066,customer-events,trading-app,6546,25008.0,440255075801,64,38.09,295.4,527.66
kafka-0001477,2025-11-07 09:29:12.390374,host-00182,customer-events,reporting,25221,48314.31,776831940229,64,70.73,403.52,170.58
kafka-0001478,2025-11-07 09:39:12.390374,host-00185,customer-events,reporting,31650,23842.34,161905894028,64,55.75,72.8,692.48
kafka-0001479,2025-11-07 09:49:12.390374,host-00089,market-data,reporting,61389,22311.37,996567271239,32,28.7,245.34,124.77
kafka-0001480,2025-11-07 09:59:12.390374,host-00027,market-data,risk-engine,58937,47784.41,47528925465,32,69.5,978.98,497.05
kafka-0001481,2025-11-07 10:09:12.390374,host-00186,customer-events,audit-processor,31423,24745.43,176045503170,8,24.87,295.27,571.76
kafka-0001482,2025-11-07 10:19:12.390374,host-00167,audit-logs,trading-app,83139,35939.02,150631502183,32,45.4,342.56,837.06
kafka-0001483,2025-11-07 10:29:12.390374,host-00158,payments,reporting,68276,12408.27,203602570057,16,53.03,581.37,997.68
kafka-0001484,2025-11-07 10:39:12.390374,host-00099,trades,audit-processor,30692,36490.53,419499265077,16,38.48,973.01,10.02
kafka-0001485,2025-11-07 10:49:12.390374,host-00060,market-data,risk-engine,63332,35060.29,765662015680,64,73.91,945.37,983.59
kafka-0001486,2025-11-07 10:59:12.390374,host-00150,customer-events,audit-processor,59356,18369.83,599344862507,32,42.32,114.57,682.05
kafka-0001487,2025-11-07 11:09:12.390374,host-00190,market-data,audit-processor,29693,12483.83,129107455419,8,74.84,264.78,189.16
kafka-0001488,2025-11-07 11:19:12.390374,host-00188,payments,trading-app,36648,48526.6,406199902066,64,25.16,85.61,978.03
kafka-0001489,2025-11-07 11:29:12.390374,host-00122,audit-logs,reporting,16777,24661.48,683590820250,64,45.49,122.49,192.6
kafka-0001490,2025-11-07 11:39:12.390374,host-00081,market-data,trading-app,29891,15301.86,710376622930,64,27.6,29.49,469.81
kafka-0001491,2025-11-07 11:49:12.390374,host-00027,customer-events,trading-app,67908,7786.85,423071157426,16,66.28,298.42,519.5
kafka-0001492,2025-11-07 11:59:12.390374,host-00139,market-data,risk-engine,81847,4763.05,989317421509,64,64.0,675.17,229.58
kafka-0001493,2025-11-07 12:09:12.390374,host-00181,payments,reporting,76356,34506.22,681422842405,8,77.1,166.7,61.03
kafka-0001494,2025-11-07 12:19:12.390374,host-00018,payments,trading-app,65407,23991.16,907634762790,8,37.58,146.63,989.36
kafka-0001495,2025-11-07 12:29:12.390374,host-00129,payments,audit-processor,41781,12889.57,327579478844,16,52.88,98.15,719.39
kafka-0001496,2025-11-07 12:39:12.390374,host-00105,risk-events,reporting,90193,30048.22,696882034286,32,25.91,407.99,169.08
