event_id,@timestamp,imsi,auth_result,hss_response_code,mme_host,cell_id,authentication_type,roaming_partner,response_time_ms,retry_count
AUTH-00002753,2025-11-05 15:53:36.592994,311480735622780,SUCCESS,SUCCESS,MME-01,CELL-0056,UMTS_AKA,Orange,255,0
AUTH-00002754,2025-11-05 17:56:08.592994,310160849755303,SUCCESS,SUCCESS,MME-04,CELL-0064,EPS_AKA,AT&T,167,0
AUTH-00002755,2025-11-05 18:27:19.592994,311480204890313,SUCCESS,SUCCESS,MME-04,CELL-0016,EPS_AKA,Telstra,81,0
AUTH-00002756,2025-11-05 18:31:51.592994,310260452583163,SUCCESS,SUCCESS,MME-02,CELL-0051,EPS_AKA,Telstra,281,0
AUTH-00002757,2025-11-05 18:52:12.592994,310160543935002,FAILURE,ROAMING_NOT_ALLOWED,MME-04,CELL-0015,5G_AKA,Telstra,302,1
AUTH-00002758,2025-11-05 18:53:36.592994,310260918573817,SUCCESS,SUCCESS,MME-02,CELL-0080,EPS_AKA,Vodafone,55,0
AUTH-00002759,2025-11-05 19:39:25.592994,312530673688543,SUCCESS,SUCCESS,MME-04,CELL-0032,EAP_AKA,Orange,295,0
AUTH-00002760,2025-11-05 20:02:39.592994,312530232114553,SUCCESS,SUCCESS,MME-03,CELL-0017,UMTS_AKA,Verizon,241,0
AUTH-00002761,2025-11-05 20:25:36.592994,311480306117917,SUCCESS,SUCCESS,MME-05,CELL-0052,EPS_AKA,China Mobile,195,0
AUTH-00002762,2025-11-05 20:31:44.592994,311480944418853,SUCCESS,SUCCESS,MME-03,CELL-0027,EAP_AKA,Verizon,86,0
AUTH-00002763,2025-11-05 21:09:49.592994,311480650100182,SUCCESS,SUCCESS,MME-01,CELL-0073,EPS_AKA,Telstra,444,0
AUTH-00002764,2025-11-05 23:09:42.592994,312530652686884,SUCCESS,SUCCESS,MME-02,CELL-0056,5G_AKA,China Mobile,155,0
AUTH-00002765,2025-11-05 23:17:40.592994,310160674660612,SUCCESS,SUCCESS,MME-02,CELL-0027,5G_AKA,Telstra,257,0
AUTH-00002766,2025-11-06 00:18:53.592994,311480995733035,SUCCESS,SUCCESS,MME-03,CELL-0076,UMTS_AKA,Telstra,81,0
AUTH-00002767,2025-11-06 01:28:53.592994,310160484699419,SUCCESS,SUCCESS,MME-03,CELL-0058,EPS_AKA,Verizon,50,0
AUTH-00002768,2025-11-06 02:47:38.592994,310260740285241,FAILURE,SUBSCRIBER_UNKNOWN,MME-03,CELL-0093,5G_AKA,AT&T,1468,2
AUTH-00002769,2025-11-06 03:33:48.592994,312530801836339,SUCCESS,SUCCESS,MME-01,CELL-0039,5G_AKA,Orange,496,0
AUTH-00002770,2025-11-06 03:37:43.592994,311480504724682,SUCCESS,SUCCESS,MME-05,CELL-0028,UMTS_AKA,Verizon,110,0
AUTH-00002771,2025-11-06 04:30:51.592994,312530984552933,FAILURE,AUTH_VECTOR_MISMATCH,MME-01,CELL-0035,EPS_AKA,China Mobile,426,3
AUTH-00002772,2025-11-06 05:05:54.592994,310260600662038,SUCCESS,SUCCESS,MME-01,CELL-0023,5G_AKA,Telstra,84,0
AUTH-00002773,2025-11-06 05:28:23.592994,311480926020065,TIMEOUT,SYNC_FAILURE,MME-01,CELL-0052,5G_AKA,Vodafone,1196,2
AUTH-00002774,2025-11-06 07:08:07.592994,312530257132685,SUCCESS,SUCCESS,MME-02,CELL-0100,EPS_AKA,Vodafone,158,0
AUTH-00002775,2025-11-06 07:37:18.592994,312530372924534,SUCCESS,SUCCESS,MME-01,CELL-0086,EAP_AKA,AT&T,79,0
AUTH-00002776,2025-11-06 07:38:17.592994,310160941438056,SUCCESS,SUCCESS,MME-02,CELL-0100,UMTS_AKA,China Mobile,104,0
AUTH-00002777,2025-11-06 07:46:45.592994,311480985102869,SUCCESS,SUCCESS,MME-04,CELL-0056,EAP_AKA,China Mobile,53,0
AUTH-00002778,2025-11-06 07:58:53.592994,310260190303810,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-04,CELL-0045,UMTS_AKA,Orange,660,5
AUTH-00002779,2025-11-06 09:41:02.592994,312530805356709,TIMEOUT,SYNC_FAILURE,MME-02,CELL-0061,EAP_AKA,Telstra,926,4
AUTH-00002780,2025-11-06 10:16:03.592994,310160605899009,FAILURE,SYNC_FAILURE,MME-03,CELL-0072,UMTS_AKA,None,2242,4
AUTH-00002781,2025-11-06 11:24:52.592994,310260817101842,SUCCESS,SUCCESS,MME-03,CELL-0049,UMTS_AKA,China Mobile,64,0
AUTH-00002782,2025-11-06 11:49:46.592994,312530699851284,SUCCESS,SUCCESS,MME-01,CELL-0023,EAP_AKA,AT&T,120,0
AUTH-00002783,2025-11-06 12:02:58.592994,312530123706485,TIMEOUT,ROAMING_NOT_ALLOWED,MME-03,CELL-0018,EAP_AKA,Verizon,4125,2
AUTH-00002784,2025-11-06 12:19:45.592994,310260189616305,SUCCESS,SUCCESS,MME-02,CELL-0075,UMTS_AKA,Orange,308,0
AUTH-00002785,2025-11-06 12:24:37.592994,311480336940519,SUCCESS,SUCCESS,MME-01,CELL-0053,EPS_AKA,Verizon,130,0
AUTH-00002786,2025-11-06 13:02:48.592994,312530323185790,SUCCESS,SUCCESS,MME-03,CELL-0075,5G_AKA,AT&T,155,0
AUTH-00002787,2025-11-06 13:06:00.592994,312530485062665,SUCCESS,SUCCESS,MME-02,CELL-0076,EAP_AKA,China Mobile,73,0
AUTH-00002788,2025-11-06 13:21:49.592994,310160627250930,SUCCESS,SUCCESS,MME-02,CELL-0072,EAP_AKA,China Mobile,63,0
AUTH-00002789,2025-11-06 13:49:24.592994,312530173131899,SUCCESS,SUCCESS,MME-03,CELL-0037,EPS_AKA,None,60,0
AUTH-00002790,2025-11-06 15:26:37.592994,310160510772984,TIMEOUT,SYNC_FAILURE,MME-02,CELL-0051,5G_AKA,Vodafone,649,4
AUTH-00002791,2025-11-06 15:41:28.592994,310260667334225,SUCCESS,SUCCESS,MME-04,CELL-0014,EAP_AKA,Orange,243,0
AUTH-00002792,2025-11-06 15:42:59.592994,310260973481323,SUCCESS,SUCCESS,MME-03,CELL-0004,EPS_AKA,AT&T,88,0
AUTH-00002793,2025-11-06 18:15:43.592994,311480211794098,SUCCESS,SUCCESS,MME-05,CELL-0089,EAP_AKA,Telstra,71,0
AUTH-00002794,2025-11-06 18:29:51.592994,311480801820268,SUCCESS,SUCCESS,MME-04,CELL-0096,EAP_AKA,Telstra,115,0
AUTH-00002795,2025-11-06 18:34:38.592994,312530353843861,SUCCESS,SUCCESS,MME-05,CELL-0088,5G_AKA,Verizon,60,0
AUTH-00002796,2025-11-06 19:19:51.592994,310260393251503,SUCCESS,SUCCESS,MME-04,CELL-0065,EAP_AKA,Telstra,343,0
AUTH-00002797,2025-11-06 19:55:01.592994,310160645697816,SUCCESS,SUCCESS,MME-04,CELL-0041,5G_AKA,Telstra,55,0
AUTH-00002798,2025-11-06 20:23:43.592994,312530983816121,FAILURE,DATABASE_ERROR,MME-05,CELL-0089,EAP_AKA,China Mobile,3444,5
AUTH-00002799,2025-11-06 21:27:47.592994,311480397695992,SUCCESS,SUCCESS,MME-03,CELL-0031,5G_AKA,Vodafone,280,0
AUTH-00002800,2025-11-06 22:13:28.592994,310260946244859,SUCCESS,SUCCESS,MME-04,CELL-0056,UMTS_AKA,Telstra,196,0
AUTH-00002801,2025-11-06 22:27:25.592994,312530937630151,SUCCESS,SUCCESS,MME-03,CELL-0048,EPS_AKA,AT&T,161,0
AUTH-00002802,2025-11-06 22:58:12.592994,310160449018159,SUCCESS,SUCCESS,MME-05,CELL-0020,UMTS_AKA,AT&T,166,0
AUTH-00002803,2025-11-06 23:10:45.592994,312530940401784,SUCCESS,SUCCESS,MME-01,CELL-0030,EPS_AKA,Vodafone,96,0
AUTH-00002804,2025-11-06 23:11:08.592994,311480328211863,FAILURE,DATABASE_ERROR,MME-04,CELL-0055,5G_AKA,AT&T,1173,1
AUTH-00002805,2025-11-07 00:22:36.592994,310260939312295,TIMEOUT,SYNC_FAILURE,MME-02,CELL-0100,5G_AKA,Orange,352,4
AUTH-00002806,2025-11-07 01:24:35.592994,310260872103808,SUCCESS,SUCCESS,MME-05,CELL-0081,UMTS_AKA,None,132,0
AUTH-00002807,2025-11-07 01:27:53.592994,310160937635084,SUCCESS,SUCCESS,MME-04,CELL-0030,UMTS_AKA,Vodafone,153,0
AUTH-00002808,2025-11-07 01:40:08.592994,310160988235177,SUCCESS,SUCCESS,MME-05,CELL-0069,EAP_AKA,Vodafone,124,0
AUTH-00002809,2025-11-07 02:25:47.592994,312530147703680,SUCCESS,SUCCESS,MME-04,CELL-0013,5G_AKA,Telstra,90,0
AUTH-00002810,2025-11-07 02:53:49.592994,310260820613398,FAILURE,DATABASE_ERROR,MME-04,CELL-0085,5G_AKA,Vodafone,302,1
AUTH-00002811,2025-11-07 03:32:18.592994,310160829427247,SUCCESS,SUCCESS,MME-01,CELL-0059,UMTS_AKA,Verizon,286,0
AUTH-00002812,2025-11-07 03:39:48.592994,311480706839785,FAILURE,HSS_TIMEOUT,MME-01,CELL-0005,UMTS_AKA,AT&T,956,1
AUTH-00002813,2025-11-07 03:46:00.592994,311480613810503,TIMEOUT,ROAMING_NOT_ALLOWED,MME-01,CELL-0015,5G_AKA,Telstra,555,1
AUTH-00002814,2025-11-07 04:36:47.592994,312530795939538,SUCCESS,SUCCESS,MME-02,CELL-0079,5G_AKA,Telstra,55,0
AUTH-00002815,2025-11-07 05:33:59.592994,310160918655613,SUCCESS,SUCCESS,MME-04,CELL-0018,EPS_AKA,AT&T,115,0
AUTH-00002816,2025-11-07 05:50:43.592994,311480995125512,REJECTED,ROAMING_NOT_ALLOWED,MME-04,CELL-0033,5G_AKA,Verizon,516,5
AUTH-00002817,2025-11-07 06:27:50.592994,311480510506226,SUCCESS,SUCCESS,MME-02,CELL-0073,EAP_AKA,Telstra,298,0
AUTH-00002818,2025-11-07 06:51:16.592994,312530779277316,SUCCESS,SUCCESS,MME-03,CELL-0083,EPS_AKA,None,92,0
AUTH-00002819,2025-11-07 07:25:01.592994,312530364225650,SUCCESS,SUCCESS,MME-05,CELL-0068,EPS_AKA,Orange,211,0
AUTH-00002820,2025-11-07 07:55:25.592994,310160649483587,SUCCESS,SUCCESS,MME-05,CELL-0092,EPS_AKA,Telstra,138,0
AUTH-00002821,2025-11-07 08:13:24.592994,312530565160123,SUCCESS,SUCCESS,MME-01,CELL-0049,UMTS_AKA,Vodafone,306,0
AUTH-00002822,2025-11-07 08:24:58.592994,311480830187485,SUCCESS,SUCCESS,MME-03,CELL-0025,UMTS_AKA,Verizon,130,0
AUTH-00002823,2025-11-07 08:41:16.592994,310160425429536,SUCCESS,SUCCESS,MME-02,CELL-0087,5G_AKA,Verizon,74,0
AUTH-00002824,2025-11-07 08:53:26.592994,310260336067763,SUCCESS,SUCCESS,MME-01,CELL-0063,EPS_AKA,China Mobile,113,0
AUTH-00002825,2025-11-07 08:53:55.592994,311480538100167,SUCCESS,SUCCESS,MME-02,CELL-0097,5G_AKA,Orange,628,0
AUTH-00002826,2025-11-07 09:49:18.592994,310260277617619,FAILURE,ROAMING_NOT_ALLOWED,MME-04,CELL-0069,UMTS_AKA,AT&T,1657,1
AUTH-00002827,2025-11-07 09:51:03.592994,311480297228222,SUCCESS,SUCCESS,MME-01,CELL-0082,EPS_AKA,None,120,0
AUTH-00002828,2025-11-07 10:11:52.592994,311480580828781,SUCCESS,SUCCESS,MME-01,CELL-0048,5G_AKA,None,135,0
AUTH-00002829,2025-11-07 11:26:19.592994,311480637667133,FAILURE,DATABASE_ERROR,MME-04,CELL-0024,EPS_AKA,Vodafone,1491,4
AUTH-00002830,2025-11-07 14:12:44.592994,311480327629159,SUCCESS,SUCCESS,MME-05,CELL-0065,EAP_AKA,China Mobile,63,0
AUTH-00002831,2025-11-07 14:43:31.592994,311480385283179,FAILURE,ROAMING_NOT_ALLOWED,MME-03,CELL-0085,EPS_AKA,AT&T,1050,2
AUTH-00002832,2025-11-07 14:44:59.592994,310260649041905,SUCCESS,SUCCESS,MME-02,CELL-0010,EPS_AKA,None,255,0
AUTH-00002833,2025-11-07 15:36:24.592994,311480341840101,TIMEOUT,SYNC_FAILURE,MME-04,CELL-0068,UMTS_AKA,Verizon,1290,3
AUTH-00002834,2025-11-07 16:41:55.592994,310160874872774,SUCCESS,SUCCESS,MME-02,CELL-0031,EAP_AKA,AT&T,58,0
AUTH-00002835,2025-11-07 16:42:41.592994,311480174173943,SUCCESS,SUCCESS,MME-05,CELL-0004,EPS_AKA,Verizon,53,0
AUTH-00002836,2025-11-07 17:12:37.592994,312530342110421,TIMEOUT,SYNC_FAILURE,MME-05,CELL-0075,EPS_AKA,Telstra,1341,3
AUTH-00002837,2025-11-07 17:39:43.592994,311480375731526,TIMEOUT,DATABASE_ERROR,MME-03,CELL-0097,5G_AKA,Verizon,415,4
AUTH-00002838,2025-11-07 20:20:17.592994,310160123092090,REJECTED,ROAMING_NOT_ALLOWED,MME-04,CELL-0096,EPS_AKA,None,433,2
AUTH-00002839,2025-11-07 20:36:12.592994,310160894756290,SUCCESS,SUCCESS,MME-01,CELL-0084,EAP_AKA,Telstra,559,0
AUTH-00002840,2025-11-07 20:57:59.592994,311480821690412,SUCCESS,SUCCESS,MME-05,CELL-0024,5G_AKA,None,210,0
AUTH-00002841,2025-11-07 21:42:31.592994,310260323092516,REJECTED,HSS_TIMEOUT,MME-04,CELL-0094,5G_AKA,Telstra,2743,4
AUTH-00002842,2025-11-07 22:05:50.592994,310260259765648,SUCCESS,SUCCESS,MME-04,CELL-0034,5G_AKA,Vodafone,323,0
AUTH-00002843,2025-11-08 00:55:28.592994,310160389242012,REJECTED,HSS_TIMEOUT,MME-04,CELL-0018,UMTS_AKA,Telstra,264,4
AUTH-00002844,2025-11-08 01:23:45.592994,312530645596884,SUCCESS,SUCCESS,MME-05,CELL-0009,EAP_AKA,AT&T,179,0
AUTH-00002845,2025-11-08 01:46:35.592994,311480678387721,FAILURE,SUBSCRIBER_UNKNOWN,MME-04,CELL-0039,EPS_AKA,Verizon,486,1
AUTH-00002846,2025-11-08 02:40:41.592994,310160864776108,SUCCESS,SUCCESS,MME-04,CELL-0092,EAP_AKA,AT&T,213,0
AUTH-00002847,2025-11-08 03:39:44.592994,310260743105860,SUCCESS,SUCCESS,MME-01,CELL-0006,UMTS_AKA,Verizon,123,0
AUTH-00002848,2025-11-08 03:59:53.592994,311480826063446,SUCCESS,SUCCESS,MME-04,CELL-0083,EAP_AKA,None,61,0
AUTH-00002849,2025-11-08 04:59:26.592994,312530187160360,REJECTED,DATABASE_ERROR,MME-05,CELL-0039,EAP_AKA,AT&T,351,5
AUTH-00002850,2025-11-08 05:21:06.592994,312530366508106,REJECTED,ROAMING_NOT_ALLOWED,MME-02,CELL-0050,EPS_AKA,Orange,1623,2
AUTH-00002851,2025-11-08 05:34:12.592994,310160985340202,SUCCESS,SUCCESS,MME-05,CELL-0065,UMTS_AKA,China Mobile,84,0
AUTH-00002852,2025-11-08 07:51:37.592994,312530966210448,SUCCESS,SUCCESS,MME-04,CELL-0063,EAP_AKA,Vodafone,268,0
AUTH-00002853,2025-11-08 07:53:14.592994,311480286514035,SUCCESS,SUCCESS,MME-05,CELL-0078,5G_AKA,AT&T,165,0
AUTH-00002854,2025-11-08 08:24:26.592994,310160510166427,SUCCESS,SUCCESS,MME-01,CELL-0053,EPS_AKA,AT&T,71,0
AUTH-00002855,2025-11-08 08:27:14.592994,312530228144540,SUCCESS,SUCCESS,MME-05,CELL-0100,UMTS_AKA,AT&T,234,0
AUTH-00002856,2025-11-08 08:53:41.592994,311480533101168,SUCCESS,SUCCESS,MME-03,CELL-0053,EAP_AKA,Vodafone,72,0
AUTH-00002857,2025-11-08 10:53:53.592994,310260839817558,FAILURE,SYNC_FAILURE,MME-05,CELL-0008,UMTS_AKA,Orange,251,2
AUTH-00002858,2025-11-08 11:01:38.592994,310160930475669,SUCCESS,SUCCESS,MME-05,CELL-0030,UMTS_AKA,Vodafone,109,0
AUTH-00002859,2025-11-08 11:02:24.592994,311480798013251,SUCCESS,SUCCESS,MME-05,CELL-0077,5G_AKA,Orange,146,0
AUTH-00002860,2025-11-08 12:04:00.592994,312530873170495,REJECTED,DATABASE_ERROR,MME-04,CELL-0017,UMTS_AKA,AT&T,778,2
AUTH-00002861,2025-11-08 13:49:54.592994,312530482418802,FAILURE,DATABASE_ERROR,MME-05,CELL-0092,UMTS_AKA,Verizon,558,4
AUTH-00002862,2025-11-08 15:33:49.592994,312530979859030,FAILURE,AUTH_VECTOR_MISMATCH,MME-04,CELL-0012,EAP_AKA,None,732,5
AUTH-00002863,2025-11-08 15:45:40.592994,312530359146215,SUCCESS,SUCCESS,MME-01,CELL-0051,5G_AKA,China Mobile,166,0
AUTH-00002864,2025-11-08 15:53:04.592994,310160178076355,SUCCESS,SUCCESS,MME-05,CELL-0073,EAP_AKA,China Mobile,265,0
AUTH-00002865,2025-11-08 15:57:42.592994,311480550541524,TIMEOUT,SYNC_FAILURE,MME-01,CELL-0098,EPS_AKA,Verizon,409,5
AUTH-00002866,2025-11-08 16:08:58.592994,310260617554824,REJECTED,HSS_TIMEOUT,MME-04,CELL-0004,UMTS_AKA,Verizon,285,1
AUTH-00002867,2025-11-08 16:29:39.592994,310260892055180,SUCCESS,SUCCESS,MME-01,CELL-0092,UMTS_AKA,Verizon,360,0
AUTH-00002868,2025-11-08 16:54:13.592994,311480219195729,SUCCESS,SUCCESS,MME-03,CELL-0051,UMTS_AKA,Vodafone,263,0
AUTH-00002869,2025-11-08 17:01:19.592994,311480445863782,FAILURE,HSS_TIMEOUT,MME-05,CELL-0009,UMTS_AKA,Orange,231,3
AUTH-00002870,2025-11-08 17:54:18.592994,310160882443166,SUCCESS,SUCCESS,MME-02,CELL-0047,EAP_AKA,China Mobile,137,0
AUTH-00002871,2025-11-08 17:54:35.592994,311480937726392,SUCCESS,SUCCESS,MME-05,CELL-0069,UMTS_AKA,None,68,0
AUTH-00002872,2025-11-08 19:46:33.592994,310260115323020,SUCCESS,SUCCESS,MME-05,CELL-0001,UMTS_AKA,China Mobile,328,0
AUTH-00002873,2025-11-08 22:30:28.592994,312530901970282,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-05,CELL-0060,EPS_AKA,Verizon,431,4
AUTH-00002874,2025-11-09 00:24:21.592994,312530849602830,SUCCESS,SUCCESS,MME-03,CELL-0091,UMTS_AKA,Telstra,240,0
AUTH-00002875,2025-11-09 00:38:06.592994,311480507022993,SUCCESS,SUCCESS,MME-01,CELL-0019,EAP_AKA,Orange,112,0
AUTH-00002876,2025-11-09 00:43:58.592994,311480641643899,TIMEOUT,DATABASE_ERROR,MME-05,CELL-0096,EPS_AKA,Telstra,466,3
AUTH-00002877,2025-11-09 01:28:15.592994,311480500119097,SUCCESS,SUCCESS,MME-03,CELL-0059,5G_AKA,China Mobile,109,0
AUTH-00002878,2025-11-09 01:50:00.592994,312530852530347,SUCCESS,SUCCESS,MME-03,CELL-0093,UMTS_AKA,Verizon,62,0
AUTH-00002879,2025-11-09 02:43:32.592994,310160576415142,SUCCESS,SUCCESS,MME-04,CELL-0002,5G_AKA,Vodafone,104,0
AUTH-00002880,2025-11-09 03:06:42.592994,310160170777771,SUCCESS,SUCCESS,MME-05,CELL-0020,UMTS_AKA,Verizon,170,0
AUTH-00002881,2025-11-09 03:30:36.592994,310260174804190,SUCCESS,SUCCESS,MME-03,CELL-0095,EPS_AKA,Verizon,485,0
AUTH-00002882,2025-11-09 05:32:16.592994,312530172473317,SUCCESS,SUCCESS,MME-05,CELL-0019,5G_AKA,None,161,0
AUTH-00002883,2025-11-09 05:48:42.592994,310160130165532,SUCCESS,SUCCESS,MME-03,CELL-0070,5G_AKA,Vodafone,258,0
AUTH-00002884,2025-11-09 05:55:48.592994,310260105028807,SUCCESS,SUCCESS,MME-01,CELL-0083,UMTS_AKA,None,121,0
AUTH-00002885,2025-11-09 06:42:13.592994,310160637467498,SUCCESS,SUCCESS,MME-01,CELL-0029,5G_AKA,China Mobile,121,0
AUTH-00002886,2025-11-09 07:20:39.592994,311480405240962,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-02,CELL-0078,EPS_AKA,Vodafone,1113,3
AUTH-00002887,2025-11-09 10:00:39.592994,311480470372890,SUCCESS,SUCCESS,MME-03,CELL-0067,5G_AKA,AT&T,337,0
AUTH-00002888,2025-11-09 10:26:57.592994,310160863226845,SUCCESS,SUCCESS,MME-05,CELL-0067,UMTS_AKA,China Mobile,105,0
AUTH-00002889,2025-11-09 11:42:20.592994,310160401661646,REJECTED,AUTH_VECTOR_MISMATCH,MME-05,CELL-0074,EPS_AKA,Vodafone,1510,4
AUTH-00002890,2025-11-09 11:57:29.592994,312530128992662,SUCCESS,SUCCESS,MME-03,CELL-0039,EPS_AKA,Vodafone,115,0
AUTH-00002891,2025-11-09 12:12:10.592994,311480573881935,SUCCESS,SUCCESS,MME-05,CELL-0099,EAP_AKA,Orange,92,0
AUTH-00002892,2025-11-09 12:13:57.592994,312530269664875,SUCCESS,SUCCESS,MME-01,CELL-0042,EAP_AKA,Verizon,97,0
AUTH-00002893,2025-11-09 12:20:29.592994,311480677046906,SUCCESS,SUCCESS,MME-01,CELL-0055,UMTS_AKA,Vodafone,75,0
AUTH-00002894,2025-11-09 12:31:57.592994,310160647527390,SUCCESS,SUCCESS,MME-02,CELL-0071,5G_AKA,Verizon,79,0
AUTH-00002895,2025-11-09 14:13:46.592994,310260655425474,SUCCESS,SUCCESS,MME-05,CELL-0075,EPS_AKA,Vodafone,517,0
AUTH-00002896,2025-11-09 15:12:19.592994,310160617364323,SUCCESS,SUCCESS,MME-02,CELL-0074,EAP_AKA,AT&T,95,0
AUTH-00002897,2025-11-09 16:13:36.592994,312530264459478,SUCCESS,SUCCESS,MME-04,CELL-0072,UMTS_AKA,Telstra,65,0
AUTH-00002898,2025-11-09 16:27:34.592994,310160170527309,FAILURE,SYNC_FAILURE,MME-01,CELL-0037,5G_AKA,Orange,275,4
AUTH-00002899,2025-11-09 17:30:49.592994,311480506163820,SUCCESS,SUCCESS,MME-02,CELL-0066,5G_AKA,China Mobile,608,0
AUTH-00002900,2025-11-09 18:33:52.592994,311480368123241,SUCCESS,SUCCESS,MME-04,CELL-0088,UMTS_AKA,AT&T,330,0
AUTH-00002901,2025-11-09 19:34:58.592994,310260244763769,SUCCESS,SUCCESS,MME-01,CELL-0007,EPS_AKA,AT&T,56,0
AUTH-00002902,2025-11-09 19:45:31.592994,312530218404407,SUCCESS,SUCCESS,MME-03,CELL-0040,EAP_AKA,China Mobile,233,0
AUTH-00002903,2025-11-09 20:27:27.592994,310260125611950,SUCCESS,SUCCESS,MME-04,CELL-0029,5G_AKA,Vodafone,179,0
AUTH-00002904,2025-11-09 22:11:06.592994,310160911193024,TIMEOUT,ROAMING_NOT_ALLOWED,MME-05,CELL-0066,EPS_AKA,Vodafone,1517,1
AUTH-00002905,2025-11-09 22:35:29.592994,310260567860946,SUCCESS,SUCCESS,MME-04,CELL-0060,EAP_AKA,China Mobile,127,0
AUTH-00002906,2025-11-09 23:31:04.592994,310160530085052,SUCCESS,SUCCESS,MME-01,CELL-0033,UMTS_AKA,Verizon,407,0
AUTH-00002907,2025-11-09 23:35:04.592994,310260415698235,SUCCESS,SUCCESS,MME-05,CELL-0096,5G_AKA,China Mobile,75,0
AUTH-00002908,2025-11-09 23:42:23.592994,312530778491292,SUCCESS,SUCCESS,MME-03,CELL-0088,EAP_AKA,Vodafone,65,0
AUTH-00002909,2025-11-10 00:02:33.592994,312530255671220,SUCCESS,SUCCESS,MME-04,CELL-0092,EAP_AKA,Orange,218,0
AUTH-00002910,2025-11-10 00:12:27.592994,312530526293782,SUCCESS,SUCCESS,MME-01,CELL-0066,EPS_AKA,None,126,0
AUTH-00002911,2025-11-10 00:56:44.592994,310160803505805,FAILURE,SUBSCRIBER_UNKNOWN,MME-04,CELL-0078,EAP_AKA,AT&T,5499,5
AUTH-00002912,2025-11-10 01:16:58.592994,311480775434537,TIMEOUT,ROAMING_NOT_ALLOWED,MME-02,CELL-0092,EPS_AKA,None,1553,1
AUTH-00002913,2025-11-10 02:50:16.592994,310260859683626,SUCCESS,SUCCESS,MME-02,CELL-0050,UMTS_AKA,Vodafone,102,0
AUTH-00002914,2025-11-10 03:57:56.592994,311480569636133,SUCCESS,SUCCESS,MME-04,CELL-0010,UMTS_AKA,None,95,0
AUTH-00002915,2025-11-10 05:20:18.592994,310160520088230,SUCCESS,SUCCESS,MME-01,CELL-0072,EAP_AKA,None,202,0
AUTH-00002916,2025-11-10 05:24:32.592994,310160128133773,SUCCESS,SUCCESS,MME-02,CELL-0009,5G_AKA,Vodafone,176,0
AUTH-00002917,2025-11-10 05:42:40.592994,311480363982482,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-05,CELL-0099,5G_AKA,Telstra,572,3
AUTH-00002918,2025-11-10 07:15:54.592994,311480546292185,SUCCESS,SUCCESS,MME-02,CELL-0068,UMTS_AKA,Verizon,330,0
AUTH-00002919,2025-11-10 09:43:44.592994,310160415573464,TIMEOUT,ROAMING_NOT_ALLOWED,MME-02,CELL-0057,5G_AKA,Verizon,326,3
AUTH-00002920,2025-11-10 10:41:35.592994,310160967419885,SUCCESS,SUCCESS,MME-03,CELL-0087,5G_AKA,Verizon,177,0
AUTH-00002921,2025-11-10 10:50:24.592994,310160368348469,SUCCESS,SUCCESS,MME-04,CELL-0053,EPS_AKA,China Mobile,119,0
AUTH-00002922,2025-11-10 11:33:05.592994,310260136683048,REJECTED,HSS_TIMEOUT,MME-05,CELL-0071,EAP_AKA,None,2435,1
AUTH-00002923,2025-11-10 11:55:35.592994,312530946334397,SUCCESS,SUCCESS,MME-02,CELL-0029,5G_AKA,Verizon,78,0
AUTH-00002924,2025-11-10 12:35:13.592994,310160781956370,SUCCESS,SUCCESS,MME-03,CELL-0042,EAP_AKA,Telstra,61,0
AUTH-00002925,2025-11-10 12:59:45.592994,312530841726191,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-05,CELL-0093,EPS_AKA,China Mobile,1139,4
AUTH-00002926,2025-11-10 13:24:04.592994,310160101580529,SUCCESS,SUCCESS,MME-02,CELL-0042,UMTS_AKA,China Mobile,132,0
AUTH-00002927,2025-11-10 13:31:37.592994,312530989213718,SUCCESS,SUCCESS,MME-03,CELL-0092,EPS_AKA,Verizon,232,0
AUTH-00002928,2025-11-10 15:09:17.592994,310260815001870,SUCCESS,SUCCESS,MME-01,CELL-0068,UMTS_AKA,China Mobile,125,0
AUTH-00002929,2025-11-10 15:40:17.592994,312530232038724,SUCCESS,SUCCESS,MME-03,CELL-0074,UMTS_AKA,Vodafone,193,0
AUTH-00002930,2025-11-10 17:28:29.592994,310160849592534,SUCCESS,SUCCESS,MME-04,CELL-0072,EPS_AKA,Orange,189,0
AUTH-00002931,2025-11-10 18:27:03.592994,310260732765668,SUCCESS,SUCCESS,MME-03,CELL-0003,EPS_AKA,AT&T,50,0
AUTH-00002932,2025-11-10 18:41:29.592994,310260684476298,TIMEOUT,SYNC_FAILURE,MME-02,CELL-0094,5G_AKA,Orange,247,4
AUTH-00002933,2025-11-10 18:45:15.592994,310260325525326,SUCCESS,SUCCESS,MME-01,CELL-0064,EPS_AKA,Verizon,168,0
AUTH-00002934,2025-11-10 19:52:24.592994,312530201665795,SUCCESS,SUCCESS,MME-05,CELL-0030,EPS_AKA,Telstra,180,0
AUTH-00002935,2025-11-10 21:48:38.592994,311480444832426,SUCCESS,SUCCESS,MME-03,CELL-0035,5G_AKA,China Mobile,235,0
