Performance ID,Campaign Name,Asset ID,Date,Channel,Region,Audience Segment,Impressions,Clicks,Conversions,Engagement Rate,Conversion Rate,Spend,Revenue
CP-9734,Sustainability Initiative,BA-1171,2024-06-02,Display Ads,EMEA,Creative Professional,73693,3891,315,5.28,8.10,641.68,76780.03
CP-9735,Sustainability Initiative,BA-1171,2024-06-02,Email,EMEA,Developer,10031,389,15,3.88,3.86,28.39,3478.06
CP-9736,Sustainability Initiative,BA-1171,2024-06-02,Video,North America,Enterprise,21055,411,41,1.95,9.98,188.98,9678.12
CP-9737,Sustainability Initiative,BA-1094,2024-06-03,Display Ads,Global,Enterprise,94988,5355,138,5.64,2.58,564.58,23384.89
CP-9738,Sustainability Initiative,BA-1094,2024-06-03,Email,APAC,Creative Professional,26274,679,16,2.58,2.36,159.24,2300.43
CP-9739,Sustainability Initiative,BA-1101,2024-06-03,Social Media,EMEA,Enterprise,26735,1238,104,4.63,8.40,254.09,6657.26
CP-9740,Sustainability Initiative,BA-1030,2024-06-03,Web,Global,Developer,24327,456,34,1.87,7.46,209.04,8403.43
CP-9741,Sustainability Initiative,BA-1205,2024-06-03,Web,North America,SMB,26147,998,20,3.82,2.00,147.78,4156.25
CP-9742,Sustainability Initiative,BA-1205,2024-06-03,Social Media,APAC,Developer,30273,1056,37,3.49,3.50,70.73,4758.95
CP-9743,Sustainability Initiative,BA-1267,2024-06-03,Video,EMEA,Consumer,17207,181,11,1.05,6.08,37.19,2718.79
CP-9744,Sustainability Initiative,BA-1267,2024-06-03,Display Ads,North America,SMB,110472,5011,114,4.54,2.27,354.61,22559.43
CP-9745,Sustainability Initiative,BA-1267,2024-06-03,Email,LATAM,SMB,16088,586,17,3.64,2.90,156.74,2835.44
CP-9746,Sustainability Initiative,BA-1095,2024-06-03,Web,LATAM,Creative Professional,16313,768,47,4.71,6.12,146.50,8189.88
CP-9747,Sustainability Initiative,BA-1095,2024-06-03,Social Media,LATAM,SMB,39242,496,37,1.26,7.46,372.29,6698.69
CP-9748,Sustainability Initiative,BA-1095,2024-06-03,Print,EMEA,SMB,20202,298,9,1.48,3.02,114.73,1926.00
CP-9749,Sustainability Initiative,BA-1276,2024-06-03,Print,LATAM,SMB,9469,542,29,5.72,5.35,56.86,4931.18
CP-9750,Sustainability Initiative,BA-1276,2024-06-03,Email,APAC,Creative Professional,24608,550,41,2.24,7.45,244.49,2735.92
CP-9751,Sustainability Initiative,BA-1276,2024-06-03,Video,APAC,Enterprise,17373,646,49,3.72,7.59,142.76,11339.00
CP-9752,Sustainability Initiative,BA-1171,2024-06-03,Print,North America,Developer,8106,337,9,4.16,2.67,53.79,1988.93
CP-9753,Sustainability Initiative,BA-1171,2024-06-03,Email,LATAM,Developer,25304,1117,33,4.41,2.95,166.11,2380.21
CP-9754,Sustainability Initiative,BA-1094,2024-06-04,Email,LATAM,Developer,15792,416,20,2.63,4.81,112.00,2567.71
CP-9755,Sustainability Initiative,BA-1094,2024-06-04,Video,EMEA,Consumer,20584,315,24,1.53,7.62,79.30,4619.66
CP-9756,Sustainability Initiative,BA-1101,2024-06-04,Web,APAC,Enterprise,23728,1266,118,5.34,9.32,138.95,18587.55
CP-9757,Sustainability Initiative,BA-1030,2024-06-04,Social Media,APAC,Consumer,45845,1191,75,2.60,6.30,326.51,17215.42
CP-9758,Sustainability Initiative,BA-1030,2024-06-04,Email,Global,Creative Professional,20375,1127,72,5.53,6.39,57.01,15705.40
CP-9759,Sustainability Initiative,BA-1205,2024-06-04,Social Media,Global,Creative Professional,59121,3401,108,5.75,3.18,417.73,19956.73
CP-9760,Sustainability Initiative,BA-1205,2024-06-04,Email,EMEA,Enterprise,20024,382,24,1.91,6.28,97.73,2493.32
CP-9761,Sustainability Initiative,BA-1205,2024-06-04,Display Ads,EMEA,SMB,103334,5762,203,5.58,3.52,1003.34,24050.84
CP-9762,Sustainability Initiative,BA-1267,2024-06-04,Social Media,North America,SMB,53179,2804,93,5.27,3.32,416.80,14285.44
CP-9763,Sustainability Initiative,BA-1267,2024-06-04,Email,North America,SMB,25175,1471,35,5.84,2.38,62.23,1799.53
CP-9764,Sustainability Initiative,BA-1267,2024-06-04,Display Ads,EMEA,Creative Professional,141914,1776,156,1.25,8.78,663.71,35613.30
CP-9765,Sustainability Initiative,BA-1095,2024-06-04,Print,Global,Consumer,21181,321,26,1.52,8.10,140.17,2228.72
CP-9766,Sustainability Initiative,BA-1095,2024-06-04,Web,EMEA,Developer,28024,560,29,2.00,5.18,190.29,1934.31
CP-9767,Sustainability Initiative,BA-1095,2024-06-04,Video,APAC,Creative Professional,16977,559,26,3.29,4.65,87.41,2560.36
CP-9768,Sustainability Initiative,BA-1276,2024-06-04,Print,EMEA,Enterprise,18159,628,42,3.46,6.69,147.87,4396.13
CP-9769,Sustainability Initiative,BA-1171,2024-06-04,Email,APAC,Creative Professional,16867,962,65,5.70,6.76,65.05,10927.46
CP-9770,Sustainability Initiative,BA-1094,2024-06-05,Display Ads,Global,Consumer,60958,1458,34,2.39,2.33,355.84,5917.75
CP-9771,Sustainability Initiative,BA-1094,2024-06-05,Web,APAC,Developer,32810,776,17,2.37,2.19,80.35,3443.92
CP-9772,Sustainability Initiative,BA-1101,2024-06-05,Social Media,EMEA,Enterprise,47141,1116,101,2.37,9.05,291.02,20625.06
CP-9773,Sustainability Initiative,BA-1030,2024-06-05,Display Ads,North America,Consumer,110730,5399,188,4.88,3.48,512.18,24360.84
CP-9774,Sustainability Initiative,BA-1205,2024-06-05,Email,Global,Developer,26517,686,22,2.59,3.21,156.04,2716.49
CP-9775,Sustainability Initiative,BA-1205,2024-06-05,Print,EMEA,Creative Professional,17537,576,45,3.28,7.81,49.40,6394.46
CP-9776,Sustainability Initiative,BA-1205,2024-06-05,Social Media,North America,Consumer,64006,1280,74,2.00,5.78,507.11,12364.00
CP-9777,Sustainability Initiative,BA-1267,2024-06-05,Email,Global,SMB,14250,335,8,2.35,2.39,101.73,1532.20
CP-9778,Sustainability Initiative,BA-1267,2024-06-05,Display Ads,LATAM,Creative Professional,129088,2500,206,1.94,8.24,418.17,32473.49
CP-9779,Sustainability Initiative,BA-1095,2024-06-05,Web,EMEA,SMB,29678,1119,86,3.77,7.69,121.30,6341.78
CP-9780,Sustainability Initiative,BA-1095,2024-06-05,Email,EMEA,Enterprise,20343,827,16,4.07,1.93,74.66,2356.92
CP-9781,Sustainability Initiative,BA-1276,2024-06-05,Video,EMEA,Consumer,17131,932,74,5.44,7.94,133.49,12983.53
CP-9782,Sustainability Initiative,BA-1276,2024-06-05,Web,North America,Creative Professional,20106,843,32,4.19,3.80,86.54,5655.90
CP-9783,Sustainability Initiative,BA-1276,2024-06-05,Social Media,North America,Creative Professional,37153,892,60,2.40,6.73,239.28,6478.63
CP-9784,Sustainability Initiative,BA-1171,2024-06-05,Print,North America,Developer,13875,236,21,1.70,8.90,39.22,3367.52
CP-9785,Sustainability Initiative,BA-1171,2024-06-05,Video,APAC,Creative Professional,21635,718,46,3.32,6.41,178.36,7712.31
CP-9786,Sustainability Initiative,BA-1171,2024-06-05,Display Ads,APAC,Creative Professional,62070,1625,150,2.62,9.23,569.02,30254.70
CP-9787,Sustainability Initiative,BA-1094,2024-06-06,Email,LATAM,Creative Professional,11370,642,19,5.65,2.96,94.61,1991.87
CP-9788,Sustainability Initiative,BA-1094,2024-06-06,Print,Global,Creative Professional,15255,326,9,2.14,2.76,121.73,1688.17
CP-9789,Sustainability Initiative,BA-1094,2024-06-06,Web,Global,Enterprise,32890,1300,70,3.95,5.38,96.06,7320.97
CP-9790,Sustainability Initiative,BA-1101,2024-06-06,Web,EMEA,Enterprise,42581,2464,140,5.79,5.68,410.42,21903.76
CP-9791,Sustainability Initiative,BA-1101,2024-06-06,Video,APAC,Creative Professional,15056,490,27,3.25,5.51,50.52,5222.75
CP-9792,Sustainability Initiative,BA-1030,2024-06-06,Video,EMEA,Enterprise,19421,687,29,3.54,4.22,128.16,3097.78
CP-9793,Sustainability Initiative,BA-1205,2024-06-06,Social Media,Global,SMB,51291,993,26,1.94,2.62,303.18,5097.56
CP-9794,Sustainability Initiative,BA-1205,2024-06-06,Display Ads,North America,Enterprise,100373,2941,248,2.93,8.43,558.53,34952.42
CP-9795,Sustainability Initiative,BA-1267,2024-06-06,Display Ads,EMEA,Developer,123941,7262,497,5.86,6.84,433.17,40690.73
CP-9796,Sustainability Initiative,BA-1267,2024-06-06,Video,LATAM,SMB,21599,362,34,1.68,9.39,199.97,2254.44
CP-9797,Sustainability Initiative,BA-1095,2024-06-06,Display Ads,LATAM,Consumer,83034,1778,151,2.14,8.49,215.09,33321.29
CP-9798,Sustainability Initiative,BA-1095,2024-06-06,Video,APAC,Consumer,18815,1053,49,5.60,4.65,101.32,8375.16
CP-9799,Sustainability Initiative,BA-1276,2024-06-06,Video,APAC,Developer,21942,787,21,3.59,2.67,124.83,3342.13
CP-9800,Sustainability Initiative,BA-1276,2024-06-06,Email,EMEA,Enterprise,29868,1789,57,5.99,3.19,293.81,12154.19
CP-9801,Sustainability Initiative,BA-1276,2024-06-06,Social Media,APAC,SMB,44328,626,16,1.41,2.56,105.39,2752.11
CP-9802,Sustainability Initiative,BA-1171,2024-06-06,Display Ads,LATAM,Enterprise,111354,1336,124,1.20,9.28,1018.24,13734.97
CP-9803,Sustainability Initiative,BA-1171,2024-06-06,Video,North America,Creative Professional,13892,513,14,3.69,2.73,132.00,1877.99
CP-9804,Sustainability Initiative,BA-1171,2024-06-06,Web,LATAM,Developer,24863,1213,73,4.88,6.02,96.89,13312.65
CP-9805,Sustainability Initiative,BA-1094,2024-06-07,Email,APAC,Enterprise,10711,578,21,5.40,3.63,56.38,4668.24
CP-9806,Sustainability Initiative,BA-1094,2024-06-07,Print,EMEA,SMB,14920,386,17,2.59,4.40,126.10,4036.05
CP-9807,Sustainability Initiative,BA-1094,2024-06-07,Social Media,EMEA,Enterprise,69142,1848,161,2.67,8.71,611.15,38657.20
CP-9808,Sustainability Initiative,BA-1101,2024-06-07,Print,EMEA,SMB,14282,578,45,4.05,7.79,71.29,5688.49
CP-9809,Sustainability Initiative,BA-1101,2024-06-07,Web,Global,Developer,22670,912,47,4.02,5.15,207.04,7603.06
CP-9810,Sustainability Initiative,BA-1030,2024-06-07,Email,APAC,Consumer,29074,535,36,1.84,6.73,247.41,5870.06
CP-9811,Sustainability Initiative,BA-1030,2024-06-07,Video,North America,Creative Professional,8426,377,14,4.47,3.71,27.35,1691.99
CP-9812,Sustainability Initiative,BA-1030,2024-06-07,Print,Global,Creative Professional,17292,183,9,1.06,4.92,43.58,771.59
CP-9813,Sustainability Initiative,BA-1205,2024-06-07,Social Media,North America,Developer,65409,1410,117,2.16,8.30,412.31,8855.73
CP-9814,Sustainability Initiative,BA-1205,2024-06-07,Display Ads,Global,Creative Professional,101607,2306,82,2.27,3.56,706.40,13499.46
CP-9815,Sustainability Initiative,BA-1267,2024-06-07,Video,North America,SMB,13555,365,27,2.69,7.40,122.73,5643.41
CP-9816,Sustainability Initiative,BA-1267,2024-06-07,Web,LATAM,Enterprise,24113,408,23,1.69,5.64,95.68,2737.49
CP-9817,Sustainability Initiative,BA-1267,2024-06-07,Email,LATAM,Consumer,25108,372,14,1.48,3.76,110.52,2522.62
CP-9818,Sustainability Initiative,BA-1095,2024-06-07,Display Ads,LATAM,SMB,129128,6167,393,4.78,6.37,626.05,62754.44
CP-9819,Sustainability Initiative,BA-1095,2024-06-07,Email,Global,Consumer,14984,247,10,1.65,4.05,133.42,1695.72
CP-9820,Sustainability Initiative,BA-1095,2024-06-07,Print,LATAM,Consumer,17864,968,64,5.42,6.61,68.17,10821.03
CP-9821,Sustainability Initiative,BA-1276,2024-06-07,Display Ads,Global,Consumer,60299,2731,249,4.53,9.12,314.79,48090.90
CP-9822,Sustainability Initiative,BA-1276,2024-06-07,Web,Global,Creative Professional,35265,793,24,2.25,3.03,185.98,4996.60
CP-9823,Sustainability Initiative,BA-1276,2024-06-07,Social Media,EMEA,SMB,43484,2363,88,5.43,3.72,149.10,15253.17
CP-9824,Sustainability Initiative,BA-1171,2024-06-07,Social Media,APAC,Developer,52158,2821,270,5.41,9.57,217.97,57922.93
CP-9825,Sustainability Initiative,BA-1094,2024-06-08,Display Ads,North America,Consumer,83155,3619,174,4.35,4.81,753.40,20977.42
CP-9826,Sustainability Initiative,BA-1101,2024-06-08,Social Media,North America,Consumer,37067,1919,130,5.18,6.77,129.66,31213.38
CP-9827,Sustainability Initiative,BA-1101,2024-06-08,Print,North America,Consumer,19127,934,67,4.88,7.17,95.88,11182.30
CP-9828,Sustainability Initiative,BA-1101,2024-06-08,Display Ads,Global,Creative Professional,143358,3610,196,2.52,5.43,742.45,43574.17
CP-9829,Sustainability Initiative,BA-1030,2024-06-08,Web,APAC,Developer,21353,1177,96,5.51,8.16,189.88,5005.41
CP-9830,Sustainability Initiative,BA-1030,2024-06-08,Social Media,EMEA,Developer,37128,1501,90,4.04,6.00,144.86,11312.46
CP-9831,Sustainability Initiative,BA-1205,2024-06-08,Video,Global,Consumer,11806,334,27,2.83,8.08,95.33,4680.66
CP-9832,Sustainability Initiative,BA-1205,2024-06-08,Social Media,EMEA,Creative Professional,33135,490,24,1.48,4.90,200.65,4322.81
CP-9833,Sustainability Initiative,BA-1267,2024-06-08,Web,LATAM,Enterprise,28269,1513,131,5.35,8.66,153.41,10746.46
CP-9834,Sustainability Initiative,BA-1267,2024-06-08,Video,Global,Enterprise,17889,597,34,3.34,5.70,80.57,3634.97
CP-9835,Sustainability Initiative,BA-1095,2024-06-08,Video,EMEA,Developer,10345,539,15,5.21,2.78,82.73,1953.20
CP-9836,Sustainability Initiative,BA-1095,2024-06-08,Social Media,North America,Creative Professional,32451,1860,74,5.73,3.98,230.97,14169.93
CP-9837,Sustainability Initiative,BA-1095,2024-06-08,Display Ads,EMEA,SMB,100659,1615,125,1.60,7.74,344.96,18643.53
CP-9838,Sustainability Initiative,BA-1276,2024-06-08,Email,APAC,Enterprise,11101,244,20,2.20,8.20,43.73,2643.41
CP-9839,Sustainability Initiative,BA-1276,2024-06-08,Video,LATAM,Developer,10960,485,16,4.43,3.30,100.06,1622.92
CP-9840,Sustainability Initiative,BA-1171,2024-06-08,Print,APAC,Developer,13410,239,11,1.78,4.60,65.93,1010.59
CP-9841,Sustainability Initiative,BA-1094,2024-06-09,Email,Global,Developer,11345,179,17,1.58,9.50,36.56,2291.41
CP-9842,Sustainability Initiative,BA-1101,2024-06-09,Print,APAC,Consumer,12968,648,22,5.00,3.40,41.72,1157.49
CP-9843,Sustainability Initiative,BA-1101,2024-06-09,Web,EMEA,SMB,30073,747,57,2.48,7.63,76.94,3765.23
CP-9844,Sustainability Initiative,BA-1101,2024-06-09,Video,Global,Enterprise,10142,553,34,5.45,6.15,46.85,7226.50
CP-9845,Sustainability Initiative,BA-1030,2024-06-09,Email,EMEA,SMB,23932,592,13,2.47,2.20,177.10,2528.46
CP-9846,Sustainability Initiative,BA-1030,2024-06-09,Print,APAC,SMB,19930,557,32,2.79,5.75,42.82,6223.11
CP-9847,Sustainability Initiative,BA-1205,2024-06-09,Display Ads,Global,Creative Professional,89388,5358,272,5.99,5.08,585.56,31360.68
CP-9848,Sustainability Initiative,BA-1267,2024-06-09,Web,EMEA,Enterprise,32373,862,68,2.66,7.89,118.84,13538.75
CP-9849,Sustainability Initiative,BA-1267,2024-06-09,Print,North America,Enterprise,17836,316,15,1.77,4.75,47.23,3018.78
CP-9850,Sustainability Initiative,BA-1267,2024-06-09,Video,APAC,Creative Professional,9772,187,11,1.91,5.88,84.71,2481.93
CP-9851,Sustainability Initiative,BA-1095,2024-06-09,Email,EMEA,Enterprise,12460,336,32,2.70,9.52,72.48,7671.32
CP-9852,Sustainability Initiative,BA-1276,2024-06-09,Social Media,LATAM,Enterprise,30245,1545,99,5.11,6.41,199.92,22564.11
CP-9853,Sustainability Initiative,BA-1276,2024-06-09,Display Ads,Global,Enterprise,133341,3395,122,2.55,3.59,847.35,11096.18
CP-9854,Sustainability Initiative,BA-1171,2024-06-09,Web,North America,Developer,21633,953,19,4.41,1.99,47.72,4301.34
CP-9855,Sustainability Initiative,BA-1094,2024-06-10,Print,LATAM,Developer,14871,729,47,4.90,6.45,64.07,10396.73
CP-9856,Sustainability Initiative,BA-1094,2024-06-10,Video,LATAM,Developer,18213,759,32,4.17,4.22,39.48,3133.70
CP-9857,Sustainability Initiative,BA-1101,2024-06-10,Email,EMEA,Enterprise,22390,1107,26,4.94,2.35,161.66,5096.91
CP-9858,Sustainability Initiative,BA-1101,2024-06-10,Video,LATAM,Developer,11718,160,8,1.37,5.00,64.06,1098.87
CP-9859,Sustainability Initiative,BA-1030,2024-06-10,Display Ads,North America,Consumer,63388,1634,119,2.58,7.28,482.69,10863.76
CP-9860,Sustainability Initiative,BA-1030,2024-06-10,Video,APAC,Consumer,15441,402,23,2.60,5.72,51.29,1844.91
CP-9861,Sustainability Initiative,BA-1205,2024-06-10,Email,North America,Developer,18673,365,20,1.95,5.48,66.91,3042.22
CP-9862,Sustainability Initiative,BA-1205,2024-06-10,Print,LATAM,Creative Professional,7646,452,44,5.91,9.73,36.36,6134.59
CP-9863,Sustainability Initiative,BA-1267,2024-06-10,Email,EMEA,Consumer,18170,811,23,4.46,2.84,89.28,5516.93
CP-9864,Sustainability Initiative,BA-1095,2024-06-10,Email,Global,Consumer,28894,427,10,1.48,2.34,96.47,881.62
CP-9865,Sustainability Initiative,BA-1276,2024-06-10,Print,LATAM,Consumer,22226,1295,32,5.83,2.47,156.46,7006.39
CP-9866,Sustainability Initiative,BA-1276,2024-06-10,Video,LATAM,Enterprise,18194,592,15,3.25,2.53,79.92,1715.05
CP-9867,Sustainability Initiative,BA-1171,2024-06-10,Web,EMEA,Developer,20292,535,10,2.64,1.87,126.96,1471.55
CP-9868,Sustainability Initiative,BA-1171,2024-06-10,Display Ads,APAC,Creative Professional,140399,2356,64,1.68,2.72,872.20,5028.08
CP-9869,Sustainability Initiative,BA-1094,2024-06-11,Print,North America,Developer,10968,509,15,4.64,2.95,84.18,2392.51
CP-9870,Sustainability Initiative,BA-1094,2024-06-11,Video,LATAM,SMB,15954,834,32,5.23,3.84,117.92,6305.04
CP-9871,Sustainability Initiative,BA-1101,2024-06-11,Video,North America,Enterprise,13001,455,25,3.50,5.49,116.02,2078.77
CP-9872,Sustainability Initiative,BA-1030,2024-06-11,Web,Global,Consumer,36432,2009,51,5.51,2.54,145.01,10472.09
CP-9873,Sustainability Initiative,BA-1030,2024-06-11,Print,LATAM,SMB,20498,787,68,3.84,8.64,146.11,13660.98
CP-9874,Sustainability Initiative,BA-1030,2024-06-11,Video,EMEA,SMB,18374,738,33,4.02,4.47,125.27,4368.95
CP-9875,Sustainability Initiative,BA-1205,2024-06-11,Video,North America,Consumer,14490,750,37,5.18,4.93,107.82,5098.11
CP-9876,Sustainability Initiative,BA-1205,2024-06-11,Web,APAC,Developer,36404,1911,87,5.25,4.55,342.36,8139.41
CP-9877,Sustainability Initiative,BA-1205,2024-06-11,Email,APAC,Developer,26341,814,22,3.09,2.70,122.04,5244.81
CP-9878,Sustainability Initiative,BA-1267,2024-06-11,Display Ads,EMEA,Consumer,92303,1164,46,1.26,3.95,891.48,6704.79
CP-9879,Sustainability Initiative,BA-1267,2024-06-11,Web,North America,Enterprise,30004,1175,37,3.92,3.15,254.97,6367.03
CP-9880,Sustainability Initiative,BA-1267,2024-06-11,Video,EMEA,Developer,7869,414,35,5.26,8.45,59.72,7405.38
CP-9881,Sustainability Initiative,BA-1095,2024-06-11,Social Media,North America,SMB,48497,1692,126,3.49,7.45,144.23,26178.33
CP-9882,Sustainability Initiative,BA-1095,2024-06-11,Print,LATAM,SMB,16687,224,5,1.34,2.23,76.50,926.09
CP-9883,Sustainability Initiative,BA-1095,2024-06-11,Email,EMEA,SMB,20737,514,32,2.48,6.23,150.66,3391.01
CP-9884,Sustainability Initiative,BA-1276,2024-06-11,Video,North America,Creative Professional,10332,182,13,1.76,7.14,38.49,2955.83
CP-9885,Sustainability Initiative,BA-1171,2024-06-11,Video,Global,Developer,19202,224,20,1.17,8.93,74.46,4007.62
CP-9886,Sustainability Initiative,BA-1094,2024-06-12,Web,APAC,Enterprise,34476,1584,73,4.59,4.61,193.53,9453.42
CP-9887,Sustainability Initiative,BA-1101,2024-06-12,Email,EMEA,Enterprise,14591,195,9,1.34,4.62,71.40,1787.72
CP-9888,Sustainability Initiative,BA-1030,2024-06-12,Display Ads,LATAM,Enterprise,139932,5960,366,4.26,6.14,1201.84,74547.90
CP-9889,Sustainability Initiative,BA-1030,2024-06-12,Social Media,LATAM,Consumer,36195,1213,113,3.35,9.32,205.39,15108.06
CP-9890,Sustainability Initiative,BA-1205,2024-06-12,Display Ads,North America,Developer,89708,3313,182,3.69,5.49,514.13,38371.98
CP-9891,Sustainability Initiative,BA-1205,2024-06-12,Social Media,EMEA,Creative Professional,59350,3058,104,5.15,3.40,413.90,6686.98
CP-9892,Sustainability Initiative,BA-1205,2024-06-12,Print,North America,SMB,10122,297,25,2.93,8.42,50.82,5505.84
CP-9893,Sustainability Initiative,BA-1267,2024-06-12,Video,Global,Consumer,12082,475,27,3.93,5.68,52.14,2415.94
CP-9894,Sustainability Initiative,BA-1095,2024-06-12,Video,North America,SMB,15524,185,17,1.19,9.19,69.71,857.61
CP-9895,Sustainability Initiative,BA-1095,2024-06-12,Display Ads,APAC,Developer,90460,1097,86,1.21,7.84,433.24,5992.45
CP-9896,Sustainability Initiative,BA-1276,2024-06-12,Display Ads,Global,Consumer,89943,4953,392,5.51,7.91,201.29,84881.16
CP-9897,Sustainability Initiative,BA-1276,2024-06-12,Web,Global,Creative Professional,33024,1505,67,4.56,4.45,145.12,14534.16
CP-9898,Sustainability Initiative,BA-1171,2024-06-12,Social Media,LATAM,Enterprise,59424,841,53,1.42,6.30,123.88,3152.07
CP-9899,Sustainability Initiative,BA-1094,2024-06-13,Video,Global,Enterprise,13515,379,12,2.80,3.17,79.04,1642.18
CP-9900,Sustainability Initiative,BA-1101,2024-06-13,Web,APAC,Consumer,28702,1242,41,4.33,3.30,284.51,9387.16
CP-9901,Sustainability Initiative,BA-1030,2024-06-13,Web,North America,Enterprise,31098,1583,63,5.09,3.98,157.25,9322.16
CP-9902,Sustainability Initiative,BA-1030,2024-06-13,Video,North America,Creative Professional,11321,322,6,2.84,1.86,55.80,1466.82
CP-9903,Sustainability Initiative,BA-1030,2024-06-13,Display Ads,APAC,Consumer,141941,4079,324,2.87,7.94,306.08,67720.13
CP-9904,Sustainability Initiative,BA-1205,2024-06-13,Web,Global,Enterprise,33596,1539,76,4.58,4.94,162.99,13902.02
CP-9905,Sustainability Initiative,BA-1267,2024-06-13,Social Media,APAC,Enterprise,60145,1328,92,2.21,6.93,384.73,16494.61
