Event ID,Asset ID,Timestamp,Action Type,User ID,Department,Device Type,Duration Seconds,Session ID
AE-5693,BA-1102,2025-03-30T19:52:33.774Z,Edit Request,user-1254,Digital,Desktop,3790,session-2388
AE-13403,BA-1242,2025-03-30T20:03:59.179Z,Approval Submitted,user-1360,Regional Marketing,Tablet,,session-5715
AE-15719,BA-1283,2025-03-30T20:27:55.608Z,Share,user-1447,Digital,Tablet,,session-5328
AE-10860,BA-1194,2025-03-30T21:16:25.962Z,Approved,user-1175,Brand Management,Tablet,,session-6950
AE-6027,BA-1108,2025-03-30T22:36:52.367Z,Approval Submitted,user-1381,Digital,Mobile,,session-2991
AE-625,BA-1013,2025-03-30T22:39:53.389Z,Approved,user-1329,Creative,Mobile,,session-1653
AE-15122,BA-1273,2025-03-30T23:12:04.497Z,Approved,user-1416,Brand Management,Desktop,,session-8481
AE-844,BA-1016,2025-03-31T00:45:26.824Z,Comment Added,user-1420,Creative,Desktop,,session-6851
AE-10323,BA-1183,2025-03-31T00:52:41.282Z,View,user-1147,Brand Management,Desktop,402,session-4138
AE-14170,BA-1252,2025-03-31T01:06:36.985Z,View,user-1384,Marketing,Desktop,316,session-9326
AE-1475,BA-1029,2025-03-31T01:26:58.963Z,View,user-1394,Product,Desktop,518,session-1371
AE-3386,BA-1060,2025-03-31T01:57:16.879Z,Edit Request,user-1435,Digital,Tablet,3588,session-7066
AE-10693,BA-1189,2025-03-31T02:21:35.650Z,Rejected,user-1043,Digital,Tablet,,session-1871
AE-15409,BA-1278,2025-03-31T02:42:37.628Z,Edit Request,user-1293,Regional Marketing,Tablet,1861,session-4039
AE-8584,BA-1152,2025-03-31T03:46:37.586Z,Rejected,user-1458,Marketing,Desktop,,session-6427
AE-13836,BA-1246,2025-03-31T05:46:07.286Z,Share,user-1423,Creative,Mobile,,session-674
AE-9661,BA-1173,2025-03-31T05:53:18.075Z,Share,user-1056,Sales,Desktop,,session-2619
AE-6702,BA-1119,2025-03-31T08:29:24.249Z,Edit Request,user-1398,Creative,Mobile,2242,session-7695
AE-4707,BA-1085,2025-03-31T10:04:47.586Z,Share,user-1400,Creative,Mobile,,session-2991
AE-7662,BA-1135,2025-03-31T11:08:58.933Z,Comment Added,user-1168,Marketing,Tablet,,session-9618
AE-10416,BA-1185,2025-03-31T11:28:49.838Z,Rejected,user-1174,Creative,Tablet,,session-6548
AE-8294,BA-1146,2025-03-31T11:50:00.961Z,Edit Request,user-1347,Brand Management,Desktop,3019,session-9273
AE-9035,BA-1162,2025-03-31T12:20:38.625Z,View,user-1460,Sales,Mobile,232,session-7976
AE-1486,BA-1029,2025-03-31T14:07:57.373Z,Approval Submitted,user-1225,Creative,Tablet,,session-6599
AE-8692,BA-1155,2025-03-31T15:23:11.255Z,View,user-1074,Brand Management,Mobile,461,session-8045
AE-3845,BA-1070,2025-03-31T16:13:56.914Z,Approved,user-1079,Marketing,Desktop,,session-1791
AE-9755,BA-1174,2025-03-31T17:20:29.276Z,Rejected,user-1293,Regional Marketing,Desktop,,session-827
AE-490,BA-1010,2025-03-31T18:56:38.967Z,Rejected,user-1495,Digital,Mobile,,session-2208
AE-5477,BA-1099,2025-03-31T19:21:21.248Z,Share,user-1273,Creative,Tablet,,session-7206
AE-7346,BA-1129,2025-03-31T19:22:55.042Z,Approved,user-1358,Digital,Mobile,,session-2807
AE-3569,BA-1064,2025-03-31T19:26:41.024Z,Comment Added,user-1251,Digital,Tablet,,session-1473
AE-11781,BA-1211,2025-03-31T20:33:20.211Z,View,user-1323,Marketing,Desktop,181,session-7177
AE-5606,BA-1101,2025-03-31T21:25:44.130Z,View,user-1231,Marketing,Mobile,370,session-1118
AE-7712,BA-1135,2025-03-31T21:51:50.571Z,Download,user-1191,Sales,Desktop,,session-8159
AE-281,BA-1005,2025-03-31T23:56:03.643Z,Share,user-1074,Marketing,Mobile,,session-5602
AE-13340,BA-1241,2025-04-01T00:57:22.954Z,Approved,user-1469,Creative,Desktop,,session-1781
AE-4890,BA-1089,2025-04-01T01:30:22.388Z,Approved,user-1094,Product,Desktop,,session-4444
AE-8838,BA-1156,2025-04-01T01:46:05.907Z,Share,user-1114,Sales,Tablet,,session-6638
AE-4429,BA-1081,2025-04-01T03:19:47.729Z,Comment Added,user-1499,Marketing,Mobile,,session-6496
AE-15900,BA-1287,2025-04-01T03:39:31.998Z,View,user-1002,Creative,Mobile,137,session-4882
AE-449,BA-1009,2025-04-01T04:57:40.062Z,Rejected,user-1287,Marketing,Tablet,,session-1082
AE-11893,BA-1214,2025-04-01T05:21:32.152Z,Share,user-1041,Product,Mobile,,session-7997
AE-3227,BA-1058,2025-04-01T06:00:39.303Z,Download,user-1383,Product,Mobile,,session-5318
AE-14852,BA-1266,2025-04-01T06:31:55.118Z,Rejected,user-1469,Regional Marketing,Mobile,,session-621
AE-1922,BA-1035,2025-04-01T06:33:15.906Z,Comment Added,user-1364,Regional Marketing,Tablet,,session-7767
AE-2497,BA-1044,2025-04-01T06:50:29.577Z,Rejected,user-1090,Regional Marketing,Tablet,,session-9712
AE-14474,BA-1258,2025-04-01T09:54:57.899Z,Approved,user-1229,Marketing,Mobile,,session-2333
AE-5839,BA-1104,2025-04-01T09:55:05.287Z,Approval Submitted,user-1277,Brand Management,Desktop,,session-6376
AE-9829,BA-1175,2025-04-01T09:56:34.207Z,Edit Request,user-1229,Digital,Mobile,2406,session-3815
AE-14041,BA-1250,2025-04-01T10:55:49.226Z,Download,user-1385,Product,Tablet,,session-1325
AE-10241,BA-1182,2025-04-01T11:43:21.953Z,Rejected,user-1130,Regional Marketing,Mobile,,session-9012
AE-5816,BA-1104,2025-04-01T11:56:48.241Z,Approved,user-1426,Marketing,Desktop,,session-9664
AE-7216,BA-1127,2025-04-01T12:03:48.236Z,Approval Submitted,user-1395,Marketing,Tablet,,session-2524
AE-9929,BA-1178,2025-04-01T14:10:34.035Z,Edit Request,user-1280,Sales,Mobile,2067,session-1977
AE-10355,BA-1184,2025-04-01T14:46:20.132Z,Share,user-1217,Sales,Mobile,,session-55
AE-11867,BA-1214,2025-04-01T15:11:16.349Z,Share,user-1026,Creative,Mobile,,session-3357
AE-8468,BA-1150,2025-04-01T15:12:48.048Z,Edit Request,user-1365,Regional Marketing,Desktop,616,session-2150
AE-360,BA-1007,2025-04-01T15:48:18.449Z,Comment Added,user-1401,Marketing,Mobile,,session-6499
AE-15343,BA-1277,2025-04-01T16:11:13.343Z,View,user-1326,Digital,Mobile,493,session-7272
AE-4644,BA-1085,2025-04-01T16:17:53.510Z,Approved,user-1171,Sales,Mobile,,session-3141
AE-4804,BA-1088,2025-04-01T16:43:50.661Z,View,user-1085,Digital,Mobile,165,session-4676
AE-3463,BA-1061,2025-04-01T16:57:07.544Z,View,user-1422,Regional Marketing,Desktop,511,session-8543
AE-14427,BA-1257,2025-04-01T18:03:09.296Z,Edit Request,user-1443,Brand Management,Tablet,2061,session-7802
AE-6159,BA-1111,2025-04-01T18:31:13.444Z,Comment Added,user-1119,Regional Marketing,Tablet,,session-6676
AE-14065,BA-1250,2025-04-01T19:18:29.006Z,Download,user-1136,Creative,Mobile,,session-6118
AE-841,BA-1016,2025-04-01T19:51:56.118Z,Edit Request,user-1447,Product,Tablet,426,session-8074
AE-2557,BA-1045,2025-04-01T19:56:23.524Z,View,user-1378,Brand Management,Desktop,584,session-4975
AE-7932,BA-1140,2025-04-01T19:59:59.705Z,Comment Added,user-1266,Digital,Mobile,,session-5342
AE-5940,BA-1105,2025-04-01T20:12:07.838Z,Edit Request,user-1252,Digital,Mobile,3316,session-4001
AE-5553,BA-1100,2025-04-01T20:16:56.728Z,Approved,user-1434,Brand Management,Tablet,,session-2729
AE-10824,BA-1193,2025-04-01T21:10:20.346Z,View,user-1037,Regional Marketing,Desktop,608,session-1609
AE-6911,BA-1121,2025-04-01T21:46:22.302Z,Approval Submitted,user-1281,Brand Management,Tablet,,session-4927
AE-6143,BA-1110,2025-04-01T23:13:55.661Z,Share,user-1120,Brand Management,Tablet,,session-5979
AE-6744,BA-1119,2025-04-01T23:19:21.905Z,Share,user-1397,Brand Management,Mobile,,session-6086
AE-13582,BA-1244,2025-04-02T00:39:38.875Z,Approved,user-1196,Sales,Tablet,,session-6926
AE-6684,BA-1118,2025-04-02T00:50:21.036Z,Approval Submitted,user-1412,Creative,Tablet,,session-3336
AE-9575,BA-1172,2025-04-02T01:22:17.594Z,Comment Added,user-1248,Product,Tablet,,session-1077
AE-15473,BA-1280,2025-04-02T01:54:22.663Z,Download,user-1344,Marketing,Desktop,,session-5611
AE-3601,BA-1065,2025-04-02T02:19:04.343Z,Approved,user-1162,Regional Marketing,Desktop,,session-8162
AE-2288,BA-1041,2025-04-02T02:43:14.387Z,Share,user-1466,Brand Management,Mobile,,session-7244
AE-1801,BA-1033,2025-04-02T03:04:07.395Z,Edit Request,user-1168,Creative,Tablet,571,session-5140
AE-1073,BA-1021,2025-04-02T03:13:29.996Z,Share,user-1166,Brand Management,Mobile,,session-4457
AE-1460,BA-1028,2025-04-02T04:41:13.251Z,Rejected,user-1122,Creative,Mobile,,session-2675
AE-8533,BA-1151,2025-04-02T05:18:53.329Z,Edit Request,user-1306,Sales,Desktop,746,session-9179
AE-5861,BA-1105,2025-04-02T05:54:36.705Z,Download,user-1121,Regional Marketing,Desktop,,session-5973
AE-15811,BA-1285,2025-04-02T05:55:19.554Z,Edit Request,user-1241,Regional Marketing,Tablet,3116,session-9251
AE-6134,BA-1110,2025-04-02T06:24:02.872Z,Rejected,user-1156,Digital,Mobile,,session-7439
AE-15486,BA-1280,2025-04-02T06:33:56.636Z,Edit Request,user-1053,Product,Tablet,3289,session-3500
AE-5678,BA-1102,2025-04-02T07:11:20.511Z,Approved,user-1429,Marketing,Tablet,,session-7012
AE-14647,BA-1262,2025-04-02T08:29:50.247Z,Approved,user-1277,Creative,Desktop,,session-8857
AE-6638,BA-1117,2025-04-02T08:48:45.960Z,Download,user-1392,Product,Mobile,,session-2406
AE-11345,BA-1203,2025-04-02T08:54:53.573Z,Comment Added,user-1350,Regional Marketing,Desktop,,session-1386
AE-3132,BA-1056,2025-04-02T09:29:23.181Z,Download,user-1262,Regional Marketing,Mobile,,session-347
AE-9498,BA-1170,2025-04-02T09:39:58.612Z,View,user-1328,Brand Management,Mobile,151,session-6151
AE-3033,BA-1053,2025-04-02T11:26:02.194Z,Edit Request,user-1303,Digital,Desktop,2323,session-4055
AE-8834,BA-1156,2025-04-02T12:21:19.018Z,Share,user-1139,Product,Mobile,,session-6961
AE-1274,BA-1026,2025-04-02T12:43:28.940Z,Approval Submitted,user-1435,Marketing,Tablet,,session-9444
AE-13587,BA-1244,2025-04-02T14:08:24.063Z,Comment Added,user-1094,Product,Mobile,,session-444
AE-1047,BA-1020,2025-04-02T15:29:09.311Z,Approval Submitted,user-1447,Creative,Mobile,,session-2968
AE-132,BA-1003,2025-04-02T15:33:49.041Z,View,user-1444,Creative,Desktop,218,session-1553
AE-14504,BA-1258,2025-04-02T15:35:40.060Z,Approved,user-1035,Creative,Tablet,,session-2119
AE-9709,BA-1173,2025-04-02T17:05:38.043Z,Edit Request,user-1398,Digital,Mobile,3353,session-6201
AE-7077,BA-1124,2025-04-02T17:44:28.971Z,Rejected,user-1321,Digital,Tablet,,session-6899
AE-15335,BA-1276,2025-04-02T18:21:43.015Z,View,user-1174,Sales,Desktop,204,session-3721
AE-4326,BA-1080,2025-04-02T18:29:59.776Z,Download,user-1430,Sales,Desktop,,session-7318
AE-6960,BA-1123,2025-04-02T20:05:22.993Z,Rejected,user-1441,Brand Management,Desktop,,session-8051
AE-13923,BA-1248,2025-04-02T20:44:05.725Z,Rejected,user-1493,Creative,Desktop,,session-4782
AE-14053,BA-1250,2025-04-02T21:11:56.078Z,View,user-1305,Regional Marketing,Desktop,301,session-319
AE-9150,BA-1164,2025-04-02T21:27:32.654Z,Comment Added,user-1023,Creative,Tablet,,session-6330
AE-4051,BA-1073,2025-04-02T21:50:51.095Z,Approved,user-1472,Marketing,Tablet,,session-7050
AE-15543,BA-1281,2025-04-02T23:12:38.654Z,Share,user-1130,Marketing,Mobile,,session-7361
AE-7267,BA-1128,2025-04-02T23:23:51.522Z,View,user-1352,Regional Marketing,Desktop,301,session-3261
AE-6442,BA-1115,2025-04-03T00:02:03.683Z,Approved,user-1288,Sales,Tablet,,session-5433
AE-15869,BA-1286,2025-04-03T00:23:58.644Z,View,user-1235,Regional Marketing,Mobile,547,session-7033
AE-13442,BA-1242,2025-04-03T01:14:03.966Z,Rejected,user-1159,Brand Management,Mobile,,session-3560
AE-9586,BA-1172,2025-04-03T01:20:27.853Z,Edit Request,user-1235,Product,Desktop,1119,session-5306
AE-12437,BA-1226,2025-04-03T01:26:28.097Z,Share,user-1456,Brand Management,Mobile,,session-3534
AE-6325,BA-1113,2025-04-03T02:29:18.243Z,Approval Submitted,user-1132,Digital,Mobile,,session-7
AE-3055,BA-1054,2025-04-03T02:43:19.028Z,Download,user-1005,Digital,Desktop,,session-5208
AE-5353,BA-1098,2025-04-03T03:26:32.264Z,View,user-1243,Marketing,Mobile,225,session-1517
AE-10332,BA-1183,2025-04-03T04:55:02.901Z,Download,user-1143,Brand Management,Desktop,,session-8658
AE-9478,BA-1170,2025-04-03T08:33:54.939Z,Edit Request,user-1042,Product,Tablet,3424,session-7280
AE-5333,BA-1097,2025-04-03T08:50:03.275Z,Share,user-1270,Brand Management,Mobile,,session-3392
AE-10223,BA-1182,2025-04-03T10:03:35.760Z,Comment Added,user-1044,Regional Marketing,Mobile,,session-7619
AE-10167,BA-1181,2025-04-03T10:06:29.775Z,View,user-1005,Brand Management,Desktop,273,session-4040
AE-425,BA-1009,2025-04-03T10:24:16.346Z,View,user-1001,Sales,Mobile,26,session-2574
AE-4841,BA-1089,2025-04-03T12:21:32.552Z,Comment Added,user-1273,Brand Management,Mobile,,session-1962
AE-12675,BA-1230,2025-04-03T12:32:30.663Z,Download,user-1350,Marketing,Mobile,,session-5567
AE-14402,BA-1257,2025-04-03T12:55:34.472Z,Rejected,user-1473,Marketing,Mobile,,session-8800
AE-10837,BA-1194,2025-04-03T14:06:25.551Z,Comment Added,user-1043,Product,Mobile,,session-7788
AE-10806,BA-1193,2025-04-03T14:42:36.786Z,View,user-1078,Digital,Tablet,224,session-935
AE-6879,BA-1121,2025-04-03T15:30:54.215Z,Comment Added,user-1477,Marketing,Mobile,,session-7927
AE-7429,BA-1132,2025-04-03T16:19:25.754Z,Share,user-1074,Product,Mobile,,session-6543
AE-3563,BA-1064,2025-04-03T17:40:30.975Z,Download,user-1313,Product,Tablet,,session-1531
AE-13919,BA-1248,2025-04-03T17:54:27.579Z,Approved,user-1163,Brand Management,Desktop,,session-4869
AE-4963,BA-1091,2025-04-03T18:27:06.417Z,Approval Submitted,user-1061,Product,Tablet,,session-4801
AE-1966,BA-1036,2025-04-03T21:12:40.554Z,Comment Added,user-1493,Marketing,Desktop,,session-6672
AE-9795,BA-1175,2025-04-03T21:56:03.506Z,Download,user-1481,Product,Mobile,,session-9823
AE-12423,BA-1226,2025-04-03T23:16:05.411Z,Rejected,user-1218,Product,Tablet,,session-9084
AE-15078,BA-1272,2025-04-03T23:32:53.378Z,Comment Added,user-1021,Marketing,Desktop,,session-624
AE-13056,BA-1235,2025-04-04T00:30:39.167Z,Rejected,user-1101,Brand Management,Tablet,,session-5708
AE-13177,BA-1237,2025-04-04T01:26:31.965Z,Comment Added,user-1034,Brand Management,Mobile,,session-9901
AE-6114,BA-1110,2025-04-04T01:30:18.023Z,Approved,user-1434,Digital,Desktop,,session-2925
AE-5687,BA-1102,2025-04-04T01:46:33.773Z,Edit Request,user-1238,Digital,Mobile,2761,session-7704
AE-3016,BA-1052,2025-04-04T02:24:47.479Z,Download,user-1293,Sales,Desktop,,session-6542
AE-10308,BA-1183,2025-04-04T03:59:04.257Z,View,user-1326,Sales,Desktop,248,session-3015
AE-10297,BA-1183,2025-04-04T06:04:30.410Z,Approval Submitted,user-1423,Regional Marketing,Tablet,,session-890
AE-4596,BA-1084,2025-04-04T06:06:45.977Z,View,user-1121,Regional Marketing,Desktop,422,session-5244
AE-11766,BA-1211,2025-04-04T07:25:22.364Z,Edit Request,user-1122,Brand Management,Mobile,3111,session-4075
AE-10074,BA-1180,2025-04-04T08:20:19.305Z,Download,user-1016,Digital,Tablet,,session-1488
AE-14322,BA-1254,2025-04-04T08:58:30.371Z,Download,user-1016,Digital,Desktop,,session-3532
AE-994,BA-1020,2025-04-04T10:19:31.617Z,Approved,user-1010,Brand Management,Desktop,,session-3122
AE-5633,BA-1101,2025-04-04T10:36:45.322Z,Download,user-1447,Product,Mobile,,session-1064
AE-15091,BA-1272,2025-04-04T12:09:39.234Z,Approval Submitted,user-1235,Product,Desktop,,session-7396
AE-11768,BA-1211,2025-04-04T12:17:21.190Z,Approved,user-1369,Sales,Desktop,,session-8263
AE-2600,BA-1046,2025-04-04T12:52:47.544Z,Rejected,user-1403,Regional Marketing,Tablet,,session-2568
AE-8841,BA-1156,2025-04-04T13:02:50.865Z,Share,user-1117,Sales,Mobile,,session-7812
AE-5809,BA-1104,2025-04-04T13:49:25.552Z,Approval Submitted,user-1262,Marketing,Desktop,,session-7530
AE-15240,BA-1275,2025-04-04T14:00:48.346Z,Edit Request,user-1033,Product,Tablet,1254,session-4038
AE-10207,BA-1182,2025-04-04T14:27:27.311Z,Edit Request,user-1436,Digital,Mobile,3514,session-5532
AE-14242,BA-1253,2025-04-04T14:49:39.185Z,Share,user-1443,Sales,Tablet,,session-45
AE-1728,BA-1032,2025-04-04T14:51:04.766Z,Share,user-1357,Creative,Desktop,,session-3231
AE-3156,BA-1056,2025-04-04T16:03:38.969Z,Approved,user-1040,Sales,Mobile,,session-5847
AE-12829,BA-1231,2025-04-04T16:34:41.957Z,Approval Submitted,user-1429,Sales,Mobile,,session-7068
AE-4870,BA-1089,2025-04-04T16:48:47.725Z,Comment Added,user-1266,Product,Desktop,,session-2689
AE-4309,BA-1079,2025-04-04T16:51:33.081Z,Approved,user-1166,Brand Management,Desktop,,session-2489
AE-9231,BA-1165,2025-04-04T19:39:20.377Z,Rejected,user-1092,Creative,Mobile,,session-5979
AE-6425,BA-1115,2025-04-04T19:51:12.057Z,Rejected,user-1031,Product,Tablet,,session-1092
AE-7645,BA-1134,2025-04-04T20:00:04.981Z,Share,user-1073,Sales,Tablet,,session-3259
AE-13672,BA-1245,2025-04-04T20:11:38.327Z,Approval Submitted,user-1396,Brand Management,Mobile,,session-9032
AE-13001,BA-1234,2025-04-04T20:40:12.749Z,Comment Added,user-1312,Digital,Mobile,,session-2279
AE-9332,BA-1167,2025-04-04T22:35:49.448Z,Share,user-1271,Sales,Desktop,,session-5016
AE-15435,BA-1279,2025-04-04T22:48:27.923Z,Edit Request,user-1238,Product,Desktop,3119,session-6071
AE-2368,BA-1042,2025-04-04T23:46:06.411Z,Edit Request,user-1226,Sales,Desktop,2159,session-5355
AE-6708,BA-1119,2025-04-05T00:41:43.157Z,Share,user-1123,Marketing,Mobile,,session-5871
AE-12358,BA-1225,2025-04-05T01:36:29.931Z,View,user-1212,Brand Management,Mobile,504,session-1076
AE-4904,BA-1089,2025-04-05T01:37:14.152Z,Edit Request,user-1315,Digital,Tablet,2984,session-9942
AE-15342,BA-1277,2025-04-05T02:22:37.799Z,Download,user-1474,Digital,Mobile,,session-5153
AE-6939,BA-1122,2025-04-05T02:32:08.766Z,Comment Added,user-1096,Regional Marketing,Desktop,,session-9596
AE-1524,BA-1029,2025-04-05T02:50:13.286Z,Rejected,user-1100,Marketing,Desktop,,session-7940
AE-4694,BA-1085,2025-04-05T03:22:13.687Z,Download,user-1453,Regional Marketing,Mobile,,session-3851
AE-8163,BA-1143,2025-04-05T03:37:05.269Z,Comment Added,user-1461,Product,Tablet,,session-6251
AE-14767,BA-1264,2025-04-05T04:16:13.211Z,Edit Request,user-1292,Brand Management,Desktop,2324,session-6100
AE-7812,BA-1137,2025-04-05T05:37:10.680Z,Approved,user-1144,Sales,Mobile,,session-4394
AE-9283,BA-1166,2025-04-05T06:57:02.411Z,Download,user-1440,Sales,Tablet,,session-6851
AE-3802,BA-1069,2025-04-05T06:59:46.687Z,Approved,user-1236,Regional Marketing,Mobile,,session-2300
AE-11600,BA-1208,2025-04-05T07:19:08.388Z,Share,user-1337,Regional Marketing,Mobile,,session-8777
AE-4772,BA-1088,2025-04-05T07:51:49.079Z,Share,user-1384,Digital,Mobile,,session-3176
AE-537,BA-1011,2025-04-05T08:03:49.326Z,Download,user-1106,Creative,Mobile,,session-9086
AE-6105,BA-1109,2025-04-05T08:22:32.083Z,View,user-1432,Creative,Tablet,461,session-3483
AE-5124,BA-1093,2025-04-05T08:37:00.410Z,Share,user-1471,Creative,Desktop,,session-7081
AE-1869,BA-1034,2025-04-05T08:40:50.933Z,View,user-1429,Digital,Desktop,377,session-4834
AE-9528,BA-1171,2025-04-05T08:49:42.338Z,View,user-1191,Creative,Tablet,369,session-5934
AE-7615,BA-1133,2025-04-05T08:58:44.553Z,Share,user-1480,Digital,Desktop,,session-4785
AE-14865,BA-1266,2025-04-05T09:51:31.896Z,Edit Request,user-1366,Product,Tablet,865,session-9945
AE-2496,BA-1044,2025-04-05T11:03:41.419Z,Edit Request,user-1170,Digital,Desktop,3615,session-1646
AE-9225,BA-1165,2025-04-05T11:03:56.946Z,Approved,user-1393,Marketing,Tablet,,session-2985
AE-10315,BA-1183,2025-04-05T13:09:25.116Z,Comment Added,user-1140,Digital,Tablet,,session-4515
AE-3090,BA-1055,2025-04-05T13:44:05.297Z,Approved,user-1034,Digital,Tablet,,session-9430
AE-5368,BA-1098,2025-04-05T16:13:34.989Z,View,user-1306,Brand Management,Tablet,539,session-1986
AE-43,BA-1001,2025-04-05T16:48:00.507Z,Rejected,user-1269,Brand Management,Mobile,,session-5735
AE-14333,BA-1255,2025-04-05T17:37:08.294Z,Approval Submitted,user-1284,Sales,Tablet,,session-967
AE-8146,BA-1142,2025-04-05T18:05:43.760Z,Rejected,user-1045,Sales,Mobile,,session-9715
AE-12434,BA-1226,2025-04-05T18:09:50.111Z,Comment Added,user-1085,Brand Management,Tablet,,session-3984
AE-89,BA-1001,2025-04-05T18:24:44.727Z,Download,user-1240,Marketing,Mobile,,session-8708
AE-398,BA-1007,2025-04-05T18:58:08.467Z,View,user-1113,Product,Mobile,240,session-1582
AE-1776,BA-1032,2025-04-05T19:22:13.205Z,Comment Added,user-1334,Marketing,Mobile,,session-186
AE-5024,BA-1092,2025-04-05T20:55:38.764Z,Comment Added,user-1120,Product,Tablet,,session-7701
AE-3168,BA-1056,2025-04-05T20:55:39.101Z,Download,user-1186,Regional Marketing,Desktop,,session-975
AE-7821,BA-1137,2025-04-05T22:30:56.594Z,Download,user-1375,Sales,Mobile,,session-2836
AE-15974,BA-1289,2025-04-05T23:09:21.759Z,Approval Submitted,user-1237,Digital,Desktop,,session-2722
AE-4375,BA-1080,2025-04-06T00:20:42.462Z,Edit Request,user-1451,Regional Marketing,Desktop,915,session-5378
AE-8576,BA-1151,2025-04-06T01:40:27.229Z,Approved,user-1041,Creative,Desktop,,session-6474
AE-5652,BA-1102,2025-04-06T01:55:34.524Z,View,user-1337,Brand Management,Mobile,377,session-9977
AE-13870,BA-1248,2025-04-06T01:59:53.920Z,Rejected,user-1315,Product,Tablet,,session-3755
AE-2092,BA-1037,2025-04-06T02:31:50.739Z,Rejected,user-1132,Regional Marketing,Desktop,,session-9023
AE-9764,BA-1174,2025-04-06T03:33:13.328Z,Share,user-1049,Brand Management,Desktop,,session-6412
AE-15825,BA-1285,2025-04-06T03:39:27.830Z,Rejected,user-1433,Sales,Desktop,,session-9410
AE-2009,BA-1036,2025-04-06T05:47:00.124Z,Approved,user-1199,Creative,Tablet,,session-4080
AE-503,BA-1010,2025-04-06T05:59:06.150Z,Edit Request,user-1038,Digital,Tablet,3202,session-1948
