event_id,@timestamp,user_id,tenant_id,feature_name,feature_category,session_id,experiment_variant,interaction_duration_ms,conversion_event
EVT-00502064,2025-11-11 20:18:48.113161,USR-055598,TNT-01084,Export Pipeline,Analytics,SES-0765413,EXP-00001,1033.487833076221,False
EVT-00502065,2025-11-11 20:19:33.113161,USR-076667,TNT-01032,Analytics Dashboard,Search & Discovery,SES-0527492,EXP-00021,63483.43304873065,True
EVT-00502066,2025-11-11 20:20:18.113161,USR-083453,TNT-01050,Sharing,Search & Discovery,SES-0338449,None,3583.925464742063,False
EVT-00502067,2025-11-11 20:21:03.113161,USR-091579,TNT-01006,Export Pipeline,Search & Discovery,SES-0766331,EXP-00009,8804.133539195886,False
EVT-00502068,2025-11-11 20:21:48.113161,USR-116426,TNT-01025,Asset Search,Administration,SES-0931684,EXP-00008,4034.8400246049596,False
EVT-00502069,2025-11-11 20:22:33.113161,USR-050590,TNT-01128,Collections,Asset Management,SES-0420916,EXP-00091,11352.233792717816,True
EVT-00502070,2025-11-11 20:23:18.113161,USR-040028,TNT-01061,Metadata Editor,Asset Management,SES-0373558,EXP-00005,1011.4419423695283,False
EVT-00502071,2025-11-11 20:24:03.113161,USR-084578,TNT-01073,Version Control,Search & Discovery,SES-0463203,EXP-00136,43929.456292068,False
EVT-00502072,2025-11-11 20:24:48.113161,USR-021315,TNT-01004,Metadata Editor,Analytics,SES-0373568,EXP-00105,5128.307352747158,False
EVT-00502073,2025-11-11 20:25:33.113161,USR-110413,TNT-01016,Bulk Upload,Administration,SES-0300531,EXP-00059,1661.881379221413,False
EVT-00502074,2025-11-11 20:26:18.113161,USR-089228,TNT-01121,Sharing,Collaboration,SES-0513442,EXP-00037,23408.30346058182,False
EVT-00502075,2025-11-11 20:27:03.113161,USR-082591,TNT-01135,Collaboration,Collaboration,SES-0396829,EXP-00040,3283.4021022409747,True
EVT-00502076,2025-11-11 20:27:48.113161,USR-093394,TNT-01070,Bulk Upload,Search & Discovery,SES-0117476,EXP-00046,2887.2354071905465,True
EVT-00502077,2025-11-11 20:28:33.113161,USR-124540,TNT-01081,Collections,Asset Management,SES-0149055,EXP-00056,2018.1788882417077,False
EVT-00502078,2025-11-11 20:29:18.113161,USR-058924,TNT-01069,Version Control,Asset Management,SES-0565867,EXP-00002,1951.5712344364456,False
EVT-00502079,2025-11-11 20:30:03.113161,USR-109660,TNT-01087,Smart Tagging,Asset Management,SES-0830881,EXP-00073,9378.678907975145,False
EVT-00502080,2025-11-11 20:30:48.113161,USR-104414,TNT-01115,Version Control,Administration,SES-0197337,EXP-00061,1601.7224358403414,False
EVT-00502081,2025-11-11 20:31:33.113161,USR-125966,TNT-01103,Export Pipeline,Search & Discovery,SES-0508185,EXP-00117,6222.397275530643,True
EVT-00502082,2025-11-11 20:32:18.113161,USR-029218,TNT-01103,Bulk Upload,Analytics,SES-0152378,EXP-00015,3898.3816097642207,False
EVT-00502083,2025-11-11 20:33:03.113161,USR-035610,TNT-01032,Metadata Editor,Analytics,SES-0554789,EXP-00050,4716.011818820853,True
EVT-00502084,2025-11-11 20:33:48.113161,USR-047210,TNT-01057,Version Control,Analytics,SES-0567083,EXP-00053,3701.2535488047847,False
EVT-00502085,2025-11-11 20:34:33.113161,USR-075976,TNT-01146,Bulk Upload,Administration,SES-0208810,EXP-00021,511.29271109339487,False
EVT-00502086,2025-11-11 20:35:18.113161,USR-104794,TNT-01051,Analytics Dashboard,Administration,SES-0994053,EXP-00039,17109.766846948532,True
EVT-00502087,2025-11-11 20:36:03.113161,USR-074124,TNT-01005,Sharing,Asset Management,SES-0868653,EXP-00105,14973.75683001325,True
EVT-00502088,2025-11-11 20:36:48.113161,USR-123536,TNT-01084,Sharing,Analytics,SES-0327948,None,2162.022222755455,False
EVT-00502089,2025-11-11 20:37:33.113161,USR-093490,TNT-01107,Smart Tagging,Search & Discovery,SES-0765443,EXP-00128,3370.075675539377,False
EVT-00502090,2025-11-11 20:38:18.113161,USR-073439,TNT-01025,Sharing,Administration,SES-0208687,EXP-00038,11395.405719874041,False
EVT-00502091,2025-11-11 20:39:03.113161,USR-042976,TNT-01068,Analytics Dashboard,Administration,SES-0698157,EXP-00009,4201.751863468806,False
EVT-00502092,2025-11-11 20:39:48.113161,USR-113531,TNT-01129,Asset Search,Asset Management,SES-0685244,EXP-00061,1230.9196979320946,True
EVT-00502093,2025-11-11 20:40:33.113161,USR-127833,TNT-01135,Collections,Search & Discovery,SES-0939099,EXP-00066,10829.543167623347,False
EVT-00502094,2025-11-11 20:41:18.113161,USR-014097,TNT-01077,Asset Search,Administration,SES-0927902,EXP-00005,17062.194431312255,False
EVT-00502095,2025-11-11 20:42:03.113161,USR-100645,TNT-01107,Smart Tagging,Collaboration,SES-0584631,EXP-00007,15525.133621845733,True
EVT-00502096,2025-11-11 20:42:48.113161,USR-055410,TNT-01122,Bulk Upload,Collaboration,SES-0814292,EXP-00122,7157.387030138788,False
EVT-00502097,2025-11-11 20:43:33.113161,USR-055435,TNT-01006,Collections,Asset Management,SES-0692069,EXP-00035,3448.0730130534207,False
EVT-00502098,2025-11-11 20:44:18.113161,USR-085265,TNT-01003,Metadata Editor,Collaboration,SES-0247354,EXP-00069,680.7735367617904,False
EVT-00502099,2025-11-11 20:45:03.113161,USR-063852,TNT-01058,Version Control,Asset Management,SES-0846515,EXP-00012,5838.127547390088,False
EVT-00502100,2025-11-11 20:45:48.113161,USR-129512,TNT-01030,Asset Search,Asset Management,SES-0486626,EXP-00010,1179.338993346659,True
EVT-00502101,2025-11-11 20:46:33.113161,USR-053869,TNT-01038,Metadata Editor,Collaboration,SES-0792573,EXP-00019,1111.8530075724364,False
EVT-00502102,2025-11-11 20:47:18.113161,USR-027658,TNT-01055,Collaboration,Asset Management,SES-0256270,EXP-00059,16123.154335711188,True
EVT-00502103,2025-11-11 20:48:03.113161,USR-041310,TNT-01127,Sharing,Administration,SES-0546517,EXP-00102,864.2884738159745,True
EVT-00502104,2025-11-11 20:48:48.113161,USR-088680,TNT-01005,Analytics Dashboard,Search & Discovery,SES-0351721,EXP-00132,4069.142796585823,False
EVT-00502105,2025-11-11 20:49:33.113161,USR-070607,TNT-01119,Collections,Collaboration,SES-0928667,EXP-00004,820.5883390795185,True
EVT-00502106,2025-11-11 20:50:18.113161,USR-082458,TNT-01038,Version Control,Collaboration,SES-0406766,EXP-00099,3535.0647716511944,True
EVT-00502107,2025-11-11 20:51:03.113161,USR-101733,TNT-01065,Smart Tagging,Analytics,SES-0185812,EXP-00035,46119.9472756476,False
EVT-00502108,2025-11-11 20:51:48.113161,USR-075701,TNT-01015,Analytics Dashboard,Asset Management,SES-0784653,None,165524.88024434895,False
EVT-00502109,2025-11-11 20:52:33.113161,USR-127352,TNT-01088,Analytics Dashboard,Analytics,SES-0653210,EXP-00088,7322.797355813545,False
EVT-00502110,2025-11-11 20:53:18.113161,USR-045351,TNT-01010,Version Control,Administration,SES-0451006,EXP-00055,2146.704547175041,False
EVT-00502111,2025-11-11 20:54:03.113161,USR-068049,TNT-01023,Metadata Editor,Asset Management,SES-0347210,EXP-00004,10445.744972480177,False
EVT-00502112,2025-11-11 20:54:48.113161,USR-019178,TNT-01076,Sharing,Administration,SES-0228485,EXP-00046,189938.48657711802,False
EVT-00502113,2025-11-11 20:55:33.113161,USR-036586,TNT-01051,Metadata Editor,Search & Discovery,SES-0255475,EXP-00141,2268.722779371809,False
EVT-00502114,2025-11-11 20:56:18.113161,USR-070717,TNT-01109,Smart Tagging,Search & Discovery,SES-0912798,EXP-00060,4128.298572758989,True
EVT-00502115,2025-11-11 20:57:03.113161,USR-037045,TNT-01127,Metadata Editor,Administration,SES-0390892,EXP-00003,14329.78004563554,False
EVT-00502116,2025-11-11 20:57:48.113161,USR-093490,TNT-01066,Smart Tagging,Collaboration,SES-0370034,EXP-00097,28578.892494876513,False
EVT-00502117,2025-11-11 20:58:33.113161,USR-048592,TNT-01040,Version Control,Administration,SES-0796480,EXP-00148,8997.520128588238,False
EVT-00502118,2025-11-11 20:59:18.113161,USR-016476,TNT-01105,Asset Search,Analytics,SES-0462736,EXP-00045,11572.120919552728,False
EVT-00502119,2025-11-11 21:00:03.113161,USR-085665,TNT-01001,Analytics Dashboard,Analytics,SES-0959023,EXP-00092,3717.207241519657,False
EVT-00502120,2025-11-11 21:00:48.113161,USR-073269,TNT-01008,Collaboration,Collaboration,SES-0215451,EXP-00116,28147.906832386132,False
EVT-00502121,2025-11-11 21:01:33.113161,USR-109276,TNT-01065,Collaboration,Search & Discovery,SES-0251116,EXP-00125,19754.544910020664,False
EVT-00502122,2025-11-11 21:02:18.113161,USR-095638,TNT-01077,Bulk Upload,Asset Management,SES-0366018,EXP-00078,4585.545021166899,False
EVT-00502123,2025-11-11 21:03:03.113161,USR-095035,TNT-01148,Analytics Dashboard,Collaboration,SES-0765194,EXP-00047,14479.921121206498,False
EVT-00502124,2025-11-11 21:03:48.113161,USR-133489,TNT-01055,Metadata Editor,Asset Management,SES-0108031,EXP-00008,1482.550817089539,False
EVT-00502125,2025-11-11 21:04:33.113161,USR-038407,TNT-01010,Sharing,Administration,SES-0155566,EXP-00054,10837.591812579873,False
EVT-00502126,2025-11-11 21:05:18.113161,USR-019498,TNT-01134,Smart Tagging,Search & Discovery,SES-0676984,EXP-00062,3208.045022997025,False
EVT-00502127,2025-11-11 21:06:03.113161,USR-100484,TNT-01125,Smart Tagging,Search & Discovery,SES-0777032,EXP-00036,5883.250701615852,True
EVT-00502128,2025-11-11 21:06:48.113161,USR-039451,TNT-01056,Smart Tagging,Collaboration,SES-0262198,EXP-00016,1948.4828529793272,False
EVT-00502129,2025-11-11 21:07:33.113161,USR-083358,TNT-01001,Bulk Upload,Asset Management,SES-0244501,EXP-00150,131672.39876612875,False
EVT-00502130,2025-11-11 21:08:18.113161,USR-078139,TNT-01083,Analytics Dashboard,Asset Management,SES-0722689,None,1671.0705380647232,False
EVT-00502131,2025-11-11 21:09:03.113161,USR-101983,TNT-01012,Collaboration,Collaboration,SES-0484600,EXP-00100,3164.8043388425995,False
EVT-00502132,2025-11-11 21:09:48.113161,USR-115907,TNT-01083,Analytics Dashboard,Collaboration,SES-0518335,EXP-00027,2165.7875998922395,False
EVT-00502133,2025-11-11 21:10:33.113161,USR-110644,TNT-01121,Export Pipeline,Analytics,SES-0714701,EXP-00114,1862.1823555652265,True
EVT-00502134,2025-11-11 21:11:18.113161,USR-024143,TNT-01022,Metadata Editor,Administration,SES-0341070,None,6950.348967291772,True
EVT-00502135,2025-11-11 21:12:03.113161,USR-131246,TNT-01105,Metadata Editor,Collaboration,SES-0115786,EXP-00137,7497.36089873918,True
EVT-00502136,2025-11-11 21:12:48.113161,USR-091241,TNT-01097,Collaboration,Analytics,SES-0231989,EXP-00011,2079.3066361840783,False
EVT-00502137,2025-11-11 21:13:33.113161,USR-045351,TNT-01146,Collaboration,Administration,SES-0932591,EXP-00074,13289.76446610316,False
EVT-00502138,2025-11-11 21:14:18.113161,USR-055598,TNT-01061,Version Control,Asset Management,SES-0971305,EXP-00083,1581.6350395284376,False
EVT-00502139,2025-11-11 21:15:03.113161,USR-133530,TNT-01138,Version Control,Administration,SES-0919239,EXP-00034,6569.918801992487,False
EVT-00502140,2025-11-11 21:15:48.113161,USR-072610,TNT-01091,Asset Search,Search & Discovery,SES-0898651,EXP-00019,7932.058049175049,True
EVT-00502141,2025-11-11 21:16:33.113161,USR-091241,TNT-01077,Analytics Dashboard,Administration,SES-0982503,EXP-00080,6063.312044305001,False
EVT-00502142,2025-11-11 21:17:18.113161,USR-091762,TNT-01146,Collaboration,Search & Discovery,SES-0997760,EXP-00088,4236.356662731243,False
EVT-00502143,2025-11-11 21:18:03.113161,USR-047629,TNT-01035,Export Pipeline,Search & Discovery,SES-0815842,EXP-00054,6676.829080988666,False
EVT-00502144,2025-11-11 21:18:48.113161,USR-045140,TNT-01001,Collections,Collaboration,SES-0739129,EXP-00008,5862.857309123285,True
EVT-00502145,2025-11-11 21:19:33.113161,USR-034496,TNT-01084,Sharing,Search & Discovery,SES-0492874,EXP-00115,15528.6853526561,False
EVT-00502146,2025-11-11 21:20:18.113161,USR-011103,TNT-01081,Asset Search,Collaboration,SES-0848680,EXP-00070,5522.099309837313,False
EVT-00502147,2025-11-11 21:21:03.113161,USR-126027,TNT-01114,Export Pipeline,Asset Management,SES-0250042,EXP-00121,4816.384185913873,True
EVT-00502148,2025-11-11 21:21:48.113161,USR-064166,TNT-01081,Collaboration,Analytics,SES-0996058,EXP-00070,5776.227421376523,True
EVT-00502149,2025-11-11 21:22:33.113161,USR-109501,TNT-01115,Smart Tagging,Analytics,SES-0782631,EXP-00013,13980.871059542636,False
EVT-00502150,2025-11-11 21:23:18.113161,USR-115720,TNT-01043,Analytics Dashboard,Analytics,SES-0825828,EXP-00078,5993.650595484862,False
EVT-00502151,2025-11-11 21:24:03.113161,USR-084328,TNT-01086,Metadata Editor,Collaboration,SES-0638894,EXP-00015,12578.237805605228,False
EVT-00502152,2025-11-11 21:24:48.113161,USR-105578,TNT-01026,Version Control,Administration,SES-0714793,EXP-00084,3657.5476912775102,False
EVT-00502153,2025-11-11 21:25:33.113161,USR-093241,TNT-01135,Smart Tagging,Administration,SES-0841343,EXP-00014,24095.784445908983,False
EVT-00502154,2025-11-11 21:26:18.113161,USR-104415,TNT-01031,Bulk Upload,Collaboration,SES-0277367,EXP-00100,4478.527184177063,False
EVT-00502155,2025-11-11 21:27:03.113161,USR-100959,TNT-01128,Smart Tagging,Asset Management,SES-0106914,EXP-00003,1236.4894171128356,False
EVT-00502156,2025-11-11 21:27:48.113161,USR-059977,TNT-01053,Smart Tagging,Administration,SES-0138376,EXP-00032,29587.91808932769,False
EVT-00502157,2025-11-11 21:28:33.113161,USR-038042,TNT-01145,Collections,Collaboration,SES-0897324,EXP-00104,11720.480726156113,False
EVT-00502158,2025-11-11 21:29:18.113161,USR-042714,TNT-01061,Collections,Search & Discovery,SES-0560822,EXP-00147,11381.654803175144,False
EVT-00502159,2025-11-11 21:30:03.113161,USR-102566,TNT-01082,Bulk Upload,Administration,SES-0222445,EXP-00082,30272.622274499474,False
EVT-00502160,2025-11-11 21:30:48.113161,USR-010604,TNT-01125,Metadata Editor,Analytics,SES-0429668,EXP-00026,7757.643218412344,False
EVT-00502161,2025-11-11 21:31:33.113161,USR-042458,TNT-01047,Analytics Dashboard,Search & Discovery,SES-0784086,EXP-00097,17031.795213016652,True
EVT-00502162,2025-11-11 21:32:18.113161,USR-110984,TNT-01017,Asset Search,Search & Discovery,SES-0593606,EXP-00118,1384.1326111825822,False
EVT-00502163,2025-11-11 21:33:03.113161,USR-120301,TNT-01101,Export Pipeline,Asset Management,SES-0156132,EXP-00097,2251.8902071835605,True
EVT-00502164,2025-11-11 21:33:48.113161,USR-128407,TNT-01001,Collections,Administration,SES-0160879,EXP-00058,2324.7105937406664,False
EVT-00502165,2025-11-11 21:34:33.113161,USR-091683,TNT-01033,Bulk Upload,Collaboration,SES-0796306,EXP-00103,14507.179444990545,False
EVT-00502166,2025-11-11 21:35:18.113161,USR-015257,TNT-01105,Smart Tagging,Asset Management,SES-0627958,None,23499.937260223563,False
EVT-00502167,2025-11-11 21:36:03.113161,USR-015552,TNT-01119,Sharing,Asset Management,SES-0659590,EXP-00056,2922.2979133123226,False
EVT-00502168,2025-11-11 21:36:48.113161,USR-024408,TNT-01147,Collections,Analytics,SES-0390051,EXP-00025,7386.669808094409,False
EVT-00502169,2025-11-11 21:37:33.113161,USR-054143,TNT-01124,Sharing,Administration,SES-0894449,EXP-00148,1887.9720365773562,False
EVT-00502170,2025-11-11 21:38:18.113161,USR-114348,TNT-01112,Collections,Administration,SES-0522569,EXP-00147,1907.4045480984414,True
EVT-00502171,2025-11-11 21:39:03.113161,USR-065389,TNT-01024,Metadata Editor,Search & Discovery,SES-0809321,EXP-00042,2746.12399807591,False
EVT-00502172,2025-11-11 21:39:48.113161,USR-029321,TNT-01031,Analytics Dashboard,Administration,SES-0767476,EXP-00043,3552.192454892595,False
EVT-00502173,2025-11-11 21:40:33.113161,USR-053562,TNT-01098,Smart Tagging,Asset Management,SES-0763057,EXP-00090,12776.878666931447,False
EVT-00502174,2025-11-11 21:41:18.113161,USR-059446,TNT-01059,Asset Search,Collaboration,SES-0694279,EXP-00112,9870.151382966646,False
EVT-00502175,2025-11-11 21:42:03.113161,USR-055052,TNT-01018,Collaboration,Administration,SES-0917823,EXP-00147,8587.397196873084,False
EVT-00502176,2025-11-11 21:42:48.113161,USR-103898,TNT-01049,Smart Tagging,Search & Discovery,SES-0664235,EXP-00122,2887.1751984471916,False
EVT-00502177,2025-11-11 21:43:33.113161,USR-102308,TNT-01141,Asset Search,Asset Management,SES-0642650,EXP-00147,9890.18785706792,False
EVT-00502178,2025-11-11 21:44:18.113161,USR-080697,TNT-01123,Collaboration,Search & Discovery,SES-0322477,EXP-00059,7667.577411730541,True
EVT-00502179,2025-11-11 21:45:03.113161,USR-086702,TNT-01107,Metadata Editor,Collaboration,SES-0894742,EXP-00002,1506.5406220168577,False
EVT-00502180,2025-11-11 21:45:48.113161,USR-010805,TNT-01044,Analytics Dashboard,Analytics,SES-0358496,EXP-00069,1551.6046833095486,True
EVT-00502181,2025-11-11 21:46:33.113161,USR-114224,TNT-01123,Metadata Editor,Analytics,SES-0434244,EXP-00065,1696.9711118000557,False
EVT-00502182,2025-11-11 21:47:18.113161,USR-107502,TNT-01056,Export Pipeline,Search & Discovery,SES-0539556,EXP-00103,35757.74906744497,False
EVT-00502183,2025-11-11 21:48:03.113161,USR-113418,TNT-01093,Sharing,Collaboration,SES-0979006,EXP-00103,3842.6443341317886,False
EVT-00502184,2025-11-11 21:48:48.113161,USR-065389,TNT-01037,Asset Search,Analytics,SES-0332280,EXP-00134,4003.2881974246625,False
EVT-00502185,2025-11-11 21:49:33.113161,USR-080847,TNT-01052,Analytics Dashboard,Administration,SES-0610964,EXP-00066,21713.62160855949,True
EVT-00502186,2025-11-11 21:50:18.113161,USR-130934,TNT-01097,Metadata Editor,Asset Management,SES-0653574,EXP-00088,73926.56582395313,False
EVT-00502187,2025-11-11 21:51:03.113161,USR-123202,TNT-01109,Asset Search,Administration,SES-0557832,EXP-00132,6675.99959523383,False
EVT-00502188,2025-11-11 21:51:48.113161,USR-115208,TNT-01087,Sharing,Collaboration,SES-0281831,EXP-00143,58833.7271790657,False
EVT-00502189,2025-11-11 21:52:33.113161,USR-111589,TNT-01140,Sharing,Analytics,SES-0749625,EXP-00052,2830.510499028701,True
EVT-00502190,2025-11-11 21:53:18.113161,USR-091683,TNT-01074,Bulk Upload,Administration,SES-0190997,EXP-00118,13703.632357695322,False
EVT-00502191,2025-11-11 21:54:03.113161,USR-129512,TNT-01095,Export Pipeline,Search & Discovery,SES-0417518,EXP-00054,1633.051092241172,False
EVT-00502192,2025-11-11 21:54:48.113161,USR-055598,TNT-01099,Export Pipeline,Asset Management,SES-0409070,EXP-00061,2613.696667699066,False
EVT-00502193,2025-11-11 21:55:33.113161,USR-108204,TNT-01104,Analytics Dashboard,Search & Discovery,SES-0230003,EXP-00096,27162.246132307773,False
EVT-00502194,2025-11-11 21:56:18.113161,USR-071251,TNT-01044,Metadata Editor,Asset Management,SES-0146277,EXP-00046,1344.0769002929949,False
EVT-00502195,2025-11-11 21:57:03.113161,USR-107502,TNT-01005,Metadata Editor,Asset Management,SES-0894323,EXP-00064,1946.3828183418586,True
EVT-00502196,2025-11-11 21:57:48.113161,USR-045222,TNT-01100,Collections,Analytics,SES-0118893,EXP-00077,2834.3204966941958,False
EVT-00502197,2025-11-11 21:58:33.113161,USR-118045,TNT-01048,Collaboration,Administration,SES-0432249,EXP-00106,2936.33863510853,False
EVT-00502198,2025-11-11 21:59:18.113161,USR-122440,TNT-01045,Asset Search,Administration,SES-0471878,EXP-00094,6874.812956379924,True
EVT-00502199,2025-11-11 22:00:03.113161,USR-057116,TNT-01001,Export Pipeline,Administration,SES-0449241,EXP-00008,398.70958016356565,False
EVT-00502200,2025-11-11 22:00:48.113161,USR-125361,TNT-01129,Export Pipeline,Asset Management,SES-0159778,EXP-00033,20938.733204852717,False
EVT-00502201,2025-11-11 22:01:33.113161,USR-026194,TNT-01007,Analytics Dashboard,Administration,SES-0718188,EXP-00106,5984.7227404913665,True
EVT-00502202,2025-11-11 22:02:18.113161,USR-089228,TNT-01026,Metadata Editor,Collaboration,SES-0235898,EXP-00070,38786.15774183017,False
EVT-00502203,2025-11-11 22:03:03.113161,USR-017795,TNT-01131,Asset Search,Administration,SES-0105433,EXP-00143,24756.00387471536,False
EVT-00502204,2025-11-11 22:03:48.113161,USR-026093,TNT-01064,Asset Search,Administration,SES-0443564,EXP-00019,27873.835964652855,False
