event_id,@timestamp,hss_node,sync_status,affected_imsi_count,database_partition,error_code,replication_lag_ms
HSS-00002374,2025-10-29 19:54:11.973878,hss-secondary-2,Success,0,partition-09,HSS-SYNC-000,49
HSS-00002375,2025-10-31 21:35:50.973878,hss-primary-2,Success,2,partition-07,HSS-SYNC-000,18
HSS-00002376,2025-10-14 11:23:39.973878,hss-secondary-2,Success,0,partition-01,HSS-SYNC-000,136
HSS-00002377,2025-08-15 11:53:44.973878,hss-secondary-2,Success,4,partition-06,HSS-SYNC-000,57
HSS-00002378,2025-09-01 23:16:25.973878,hss-primary-2,Success,0,partition-11,HSS-SYNC-000,33
HSS-00002379,2025-08-27 12:28:59.973878,hss-primary-2,Success,4,partition-05,HSS-SYNC-000,20
HSS-00002380,2025-09-12 13:47:49.973878,hss-secondary-1,Success,4,partition-13,HSS-SYNC-000,114
HSS-00002381,2025-11-11 20:10:40.973878,hss-secondary-1,Timeout,39,partition-04,HSS-REP-101,1307
HSS-00002382,2025-09-23 04:42:29.973878,hss-secondary-2,Success,4,partition-10,HSS-SYNC-000,136
HSS-00002383,2025-11-12 23:45:13.973878,hss-secondary-1,Success,3,partition-05,HSS-SYNC-000,18
HSS-00002384,2025-09-03 08:56:17.973878,hss-primary-1,Success,2,partition-04,HSS-SYNC-000,17
HSS-00002385,2025-11-01 00:24:17.973878,hss-primary-1,Success,4,partition-07,HSS-SYNC-000,98
HSS-00002386,2025-10-24 12:38:59.973878,hss-secondary-2,Success,3,partition-07,HSS-SYNC-000,136
HSS-00002387,2025-10-27 08:54:17.973878,hss-secondary-1,Success,3,partition-14,HSS-SYNC-000,118
HSS-00002388,2025-11-08 21:27:27.973878,hss-primary-2,Success,1,partition-09,HSS-SYNC-000,54
HSS-00002389,2025-10-27 06:10:09.973878,hss-primary-1,Success,1,partition-01,HSS-SYNC-000,135
HSS-00002390,2025-10-24 09:08:52.973878,hss-primary-2,Partial Failure,10,partition-06,HSS-SYNC-003,555
HSS-00002391,2025-08-25 10:46:05.973878,hss-primary-2,Success,3,partition-15,HSS-SYNC-000,112
HSS-00002392,2025-08-24 17:13:20.973878,hss-secondary-1,Success,0,partition-11,HSS-SYNC-000,91
HSS-00002393,2025-09-06 14:31:50.973878,hss-secondary-1,Success,1,partition-15,HSS-SYNC-000,66
HSS-00002394,2025-11-12 08:14:08.973878,hss-primary-2,Success,0,partition-10,HSS-SYNC-000,65
HSS-00002395,2025-11-01 19:54:28.973878,hss-secondary-2,Success,4,partition-04,HSS-SYNC-000,117
HSS-00002396,2025-08-23 22:46:08.973878,hss-secondary-2,Success,0,partition-11,HSS-SYNC-000,97
HSS-00002397,2025-08-24 17:22:45.973878,hss-secondary-1,Success,0,partition-11,HSS-SYNC-000,68
HSS-00002398,2025-08-22 01:10:48.973878,hss-primary-1,Partial Failure,87,partition-12,HSS-REP-101,1266
HSS-00002399,2025-10-05 14:13:32.973878,hss-secondary-2,Success,0,partition-02,HSS-SYNC-000,16
HSS-00002400,2025-09-03 21:06:06.973878,hss-primary-1,Success,0,partition-08,HSS-SYNC-000,96
HSS-00002401,2025-09-15 16:30:41.973878,hss-secondary-2,Success,2,partition-02,HSS-SYNC-000,122
HSS-00002402,2025-10-27 00:50:12.973878,hss-primary-1,Success,1,partition-13,HSS-SYNC-000,93
HSS-00002403,2025-09-03 20:45:50.973878,hss-primary-2,Success,4,partition-02,HSS-SYNC-000,141
HSS-00002404,2025-10-04 00:13:48.973878,hss-primary-1,Success,4,partition-13,HSS-SYNC-000,55
HSS-00002405,2025-09-15 07:43:47.973878,hss-primary-1,Success,3,partition-10,HSS-SYNC-000,134
HSS-00002406,2025-08-23 01:48:59.973878,hss-primary-2,Partial Failure,77,partition-07,HSS-SYNC-003,1286
HSS-00002407,2025-08-29 12:42:50.973878,hss-primary-2,Success,2,partition-13,HSS-SYNC-000,65
HSS-00002408,2025-09-17 07:30:58.973878,hss-secondary-2,Success,3,partition-08,HSS-SYNC-000,131
HSS-00002409,2025-10-07 01:07:14.973878,hss-primary-1,Success,3,partition-12,HSS-SYNC-000,18
HSS-00002410,2025-11-01 15:34:52.973878,hss-primary-1,Success,3,partition-13,HSS-SYNC-000,55
HSS-00002411,2025-09-04 06:34:23.973878,hss-secondary-2,Success,4,partition-01,HSS-SYNC-000,15
HSS-00002412,2025-09-25 14:57:06.973878,hss-primary-2,Success,0,partition-06,HSS-SYNC-000,83
HSS-00002413,2025-09-07 03:21:57.973878,hss-secondary-2,Success,2,partition-14,HSS-SYNC-000,26
HSS-00002414,2025-08-28 07:41:20.973878,hss-secondary-1,Partial Failure,97,partition-16,HSS-SYNC-001,1165
HSS-00002415,2025-08-17 20:09:50.973878,hss-secondary-1,Success,0,partition-04,HSS-SYNC-000,122
HSS-00002416,2025-08-19 01:13:20.973878,hss-primary-1,Success,2,partition-04,HSS-SYNC-000,34
HSS-00002417,2025-09-18 01:19:37.973878,hss-primary-2,Partial Failure,37,partition-04,HSS-SYNC-001,569
HSS-00002418,2025-11-01 02:57:17.973878,hss-primary-2,Success,1,partition-15,HSS-SYNC-000,120
HSS-00002419,2025-10-28 01:14:50.973878,hss-primary-2,Partial Failure,57,partition-09,HSS-REP-102,1814
HSS-00002420,2025-10-15 17:25:30.973878,hss-secondary-1,Success,0,partition-05,HSS-SYNC-000,50
HSS-00002421,2025-11-05 12:22:46.973878,hss-secondary-1,Success,2,partition-02,HSS-SYNC-000,94
HSS-00002422,2025-10-10 17:00:10.973878,hss-primary-1,Success,4,partition-04,HSS-SYNC-000,128
HSS-00002423,2025-10-04 23:10:59.973878,hss-primary-2,Success,0,partition-12,HSS-SYNC-000,23
HSS-00002424,2025-11-07 20:24:17.973878,hss-secondary-1,Success,2,partition-10,HSS-SYNC-000,86
HSS-00002425,2025-09-24 05:36:22.973878,hss-primary-2,Success,1,partition-12,HSS-SYNC-000,102
HSS-00002426,2025-08-27 21:38:53.973878,hss-primary-1,Success,4,partition-09,HSS-SYNC-000,27
HSS-00002427,2025-10-02 16:25:35.973878,hss-primary-2,Success,1,partition-05,HSS-SYNC-000,53
HSS-00002428,2025-10-28 20:13:21.973878,hss-secondary-1,Lag Warning,64,partition-01,HSS-DB-202,1451
HSS-00002429,2025-10-06 09:09:13.973878,hss-secondary-1,Success,3,partition-08,HSS-SYNC-000,120
HSS-00002430,2025-08-23 23:16:26.973878,hss-secondary-2,Success,4,partition-11,HSS-SYNC-000,89
HSS-00002431,2025-11-07 16:15:05.973878,hss-secondary-2,Success,1,partition-03,HSS-SYNC-000,51
HSS-00002432,2025-09-03 10:04:17.973878,hss-primary-1,Success,0,partition-01,HSS-SYNC-000,29
HSS-00002433,2025-09-03 03:48:37.973878,hss-primary-1,Success,4,partition-07,HSS-SYNC-000,24
HSS-00002434,2025-09-03 20:51:28.973878,hss-primary-2,Success,4,partition-09,HSS-SYNC-000,19
HSS-00002435,2025-09-29 11:14:31.973878,hss-secondary-2,Success,2,partition-12,HSS-SYNC-000,82
HSS-00002436,2025-10-15 15:56:59.973878,hss-secondary-2,Success,0,partition-03,HSS-SYNC-000,18
HSS-00002437,2025-09-30 17:33:34.973878,hss-primary-2,Partial Failure,16,partition-11,HSS-REP-101,538
HSS-00002438,2025-10-04 01:45:11.973878,hss-secondary-2,Success,2,partition-16,HSS-SYNC-000,123
HSS-00002439,2025-10-16 16:46:48.973878,hss-secondary-1,Success,3,partition-10,HSS-SYNC-000,26
HSS-00002440,2025-10-11 21:42:26.973878,hss-secondary-1,Success,0,partition-06,HSS-SYNC-000,39
HSS-00002441,2025-08-22 17:35:28.973878,hss-primary-2,Success,2,partition-09,HSS-SYNC-000,80
HSS-00002442,2025-09-07 17:40:10.973878,hss-primary-1,Success,1,partition-09,HSS-SYNC-000,121
HSS-00002443,2025-09-15 22:24:50.973878,hss-secondary-1,Success,1,partition-15,HSS-SYNC-000,49
HSS-00002444,2025-09-06 05:39:50.973878,hss-primary-2,Partial Failure,48,partition-07,HSS-SYNC-001,1703
HSS-00002445,2025-10-15 00:19:50.973878,hss-secondary-2,Success,1,partition-15,HSS-SYNC-000,79
HSS-00002446,2025-08-25 22:02:45.973878,hss-secondary-2,Partial Failure,23,partition-16,HSS-DB-201,374
HSS-00002447,2025-09-03 06:10:29.973878,hss-primary-1,Success,0,partition-09,HSS-SYNC-000,90
HSS-00002448,2025-09-28 00:10:42.973878,hss-primary-2,Success,4,partition-05,HSS-SYNC-000,98
HSS-00002449,2025-08-16 11:08:03.973878,hss-secondary-1,Success,1,partition-08,HSS-SYNC-000,140
HSS-00002450,2025-11-10 03:54:33.973878,hss-primary-1,Success,4,partition-08,HSS-SYNC-000,133
HSS-00002451,2025-09-01 19:27:04.973878,hss-secondary-1,Success,2,partition-15,HSS-SYNC-000,119
HSS-00002452,2025-10-03 07:40:20.973878,hss-secondary-2,Success,4,partition-01,HSS-SYNC-000,13
HSS-00002453,2025-10-08 02:58:44.973878,hss-primary-1,Success,1,partition-05,HSS-SYNC-000,104
HSS-00002454,2025-11-04 07:54:23.973878,hss-secondary-1,Success,4,partition-15,HSS-SYNC-000,12
HSS-00002455,2025-09-12 23:25:33.973878,hss-primary-2,Success,4,partition-15,HSS-SYNC-000,28
HSS-00002456,2025-10-25 18:18:31.973878,hss-secondary-1,Success,4,partition-13,HSS-SYNC-000,82
HSS-00002457,2025-11-12 10:19:08.973878,hss-primary-1,Success,3,partition-11,HSS-SYNC-000,57
HSS-00002458,2025-09-08 12:07:33.973878,hss-primary-1,Partial Failure,88,partition-14,HSS-SYNC-002,1693
HSS-00002459,2025-09-08 12:41:40.973878,hss-secondary-2,Partial Failure,27,partition-02,HSS-SYNC-002,1996
HSS-00002460,2025-10-29 13:13:33.973878,hss-primary-1,Success,3,partition-11,HSS-SYNC-000,119
HSS-00002461,2025-08-17 22:53:33.973878,hss-secondary-1,Success,0,partition-05,HSS-SYNC-000,18
HSS-00002462,2025-11-07 03:27:48.973878,hss-secondary-2,Success,0,partition-13,HSS-SYNC-000,149
HSS-00002463,2025-09-08 11:59:53.973878,hss-secondary-2,Success,3,partition-15,HSS-SYNC-000,65
HSS-00002464,2025-10-10 04:24:13.973878,hss-secondary-1,Partial Failure,59,partition-14,HSS-SYNC-002,1012
HSS-00002465,2025-10-12 16:30:36.973878,hss-primary-2,Success,2,partition-04,HSS-SYNC-000,109
HSS-00002466,2025-08-27 17:25:36.973878,hss-secondary-1,Success,2,partition-01,HSS-SYNC-000,42
HSS-00002467,2025-10-25 22:32:32.973878,hss-primary-2,Success,1,partition-15,HSS-SYNC-000,139
HSS-00002468,2025-11-04 13:38:35.973878,hss-secondary-2,Success,2,partition-05,HSS-SYNC-000,112
HSS-00002469,2025-11-12 17:27:27.973878,hss-secondary-2,Success,4,partition-03,HSS-SYNC-000,75
HSS-00002470,2025-09-05 21:47:22.973878,hss-primary-2,Success,1,partition-12,HSS-SYNC-000,123
HSS-00002471,2025-09-12 19:52:42.973878,hss-secondary-1,Partial Failure,42,partition-10,HSS-REP-102,1404
HSS-00002472,2025-10-10 22:52:31.973878,hss-primary-1,Success,2,partition-06,HSS-SYNC-000,81
HSS-00002473,2025-10-03 07:40:10.973878,hss-secondary-2,Timeout,45,partition-10,HSS-DB-201,1287
HSS-00002474,2025-10-03 22:29:31.973878,hss-primary-1,Success,1,partition-11,HSS-SYNC-000,69
HSS-00002475,2025-10-18 16:29:10.973878,hss-primary-1,Success,2,partition-02,HSS-SYNC-000,139
HSS-00002476,2025-09-21 06:15:35.973878,hss-secondary-2,Success,2,partition-06,HSS-SYNC-000,104
HSS-00002477,2025-09-23 15:05:37.973878,hss-secondary-2,Complete Failure,18,partition-07,HSS-SYNC-001,1873
HSS-00002478,2025-09-13 09:20:33.973878,hss-primary-1,Lag Warning,67,partition-05,HSS-SYNC-002,687
HSS-00002479,2025-09-09 17:15:11.973878,hss-secondary-2,Success,1,partition-10,HSS-SYNC-000,99
HSS-00002480,2025-10-14 23:06:01.973878,hss-secondary-1,Success,1,partition-02,HSS-SYNC-000,11
HSS-00002481,2025-09-07 20:04:54.973878,hss-primary-1,Success,4,partition-07,HSS-SYNC-000,67
HSS-00002482,2025-09-06 03:01:35.973878,hss-primary-2,Success,3,partition-01,HSS-SYNC-000,80
HSS-00002483,2025-10-19 04:10:19.973878,hss-primary-1,Success,3,partition-15,HSS-SYNC-000,85
HSS-00002484,2025-09-29 09:07:24.973878,hss-primary-2,Success,0,partition-08,HSS-SYNC-000,104
HSS-00002485,2025-09-02 20:22:54.973878,hss-secondary-2,Success,0,partition-15,HSS-SYNC-000,80
HSS-00002486,2025-10-18 07:00:05.973878,hss-primary-1,Success,1,partition-03,HSS-SYNC-000,20
HSS-00002487,2025-09-07 08:03:29.973878,hss-secondary-1,Success,2,partition-13,HSS-SYNC-000,41
HSS-00002488,2025-10-25 17:02:26.973878,hss-primary-2,Success,1,partition-06,HSS-SYNC-000,92
HSS-00002489,2025-08-29 20:50:06.973878,hss-primary-2,Success,2,partition-07,HSS-SYNC-000,34
HSS-00002490,2025-10-27 22:12:48.973878,hss-secondary-1,Success,3,partition-06,HSS-SYNC-000,90
HSS-00002491,2025-09-24 08:53:35.973878,hss-secondary-1,Success,3,partition-01,HSS-SYNC-000,64
HSS-00002492,2025-10-16 23:17:53.973878,hss-secondary-2,Success,1,partition-05,HSS-SYNC-000,116
HSS-00002493,2025-09-06 09:42:46.973878,hss-primary-1,Success,1,partition-07,HSS-SYNC-000,140
HSS-00002494,2025-11-09 19:05:43.973878,hss-primary-1,Success,3,partition-08,HSS-SYNC-000,50
HSS-00002495,2025-11-04 15:13:19.973878,hss-secondary-1,Success,1,partition-05,HSS-SYNC-000,85
HSS-00002496,2025-10-25 05:57:23.973878,hss-primary-2,Partial Failure,76,partition-06,HSS-DB-201,1703
HSS-00002497,2025-11-10 09:53:48.973878,hss-primary-1,Complete Failure,56,partition-15,HSS-SYNC-003,917
HSS-00002498,2025-09-29 03:06:21.973878,hss-secondary-1,Success,3,partition-03,HSS-SYNC-000,58
HSS-00002499,2025-09-28 05:53:37.973878,hss-primary-1,Success,3,partition-08,HSS-SYNC-000,84
HSS-00002500,2025-09-17 18:28:48.973878,hss-secondary-2,Success,0,partition-13,HSS-SYNC-000,43
HSS-00002501,2025-08-16 02:51:51.973878,hss-secondary-1,Success,1,partition-09,HSS-SYNC-000,116
HSS-00002502,2025-10-08 19:13:22.973878,hss-secondary-1,Success,1,partition-13,HSS-SYNC-000,86
HSS-00002503,2025-09-02 11:36:18.973878,hss-primary-1,Success,1,partition-05,HSS-SYNC-000,117
HSS-00002504,2025-09-20 15:57:17.973878,hss-secondary-2,Success,0,partition-11,HSS-SYNC-000,59
HSS-00002505,2025-10-10 09:54:37.973878,hss-primary-1,Success,1,partition-12,HSS-SYNC-000,52
HSS-00002506,2025-11-12 05:26:59.973878,hss-secondary-2,Success,1,partition-11,HSS-SYNC-000,138
HSS-00002507,2025-11-09 04:19:03.973878,hss-secondary-1,Success,1,partition-16,HSS-SYNC-000,52
HSS-00002508,2025-09-13 08:22:44.973878,hss-primary-1,Success,0,partition-15,HSS-SYNC-000,56
HSS-00002509,2025-08-25 10:19:10.973878,hss-secondary-2,Partial Failure,91,partition-06,HSS-DB-202,403
HSS-00002510,2025-10-06 23:51:59.973878,hss-primary-2,Success,0,partition-04,HSS-SYNC-000,138
HSS-00002511,2025-08-22 04:05:57.973878,hss-primary-2,Success,1,partition-07,HSS-SYNC-000,126
HSS-00002512,2025-09-29 03:09:25.973878,hss-primary-2,Success,4,partition-13,HSS-SYNC-000,87
HSS-00002513,2025-10-30 08:04:59.973878,hss-primary-2,Success,0,partition-11,HSS-SYNC-000,119
HSS-00002514,2025-11-05 03:00:06.973878,hss-secondary-1,Success,3,partition-07,HSS-SYNC-000,130
HSS-00002515,2025-09-22 15:11:52.973878,hss-primary-2,Success,2,partition-02,HSS-SYNC-000,119
HSS-00002516,2025-08-21 00:12:55.973878,hss-secondary-1,Success,1,partition-15,HSS-SYNC-000,42
HSS-00002517,2025-08-16 14:23:17.973878,hss-secondary-2,Success,4,partition-10,HSS-SYNC-000,64
HSS-00002518,2025-09-18 16:10:13.973878,hss-primary-1,Success,1,partition-04,HSS-SYNC-000,35
HSS-00002519,2025-09-25 15:49:56.973878,hss-primary-1,Success,4,partition-09,HSS-SYNC-000,12
HSS-00002520,2025-10-30 20:58:12.973878,hss-secondary-2,Success,0,partition-03,HSS-SYNC-000,52
HSS-00002521,2025-10-11 00:57:55.973878,hss-secondary-1,Success,4,partition-01,HSS-SYNC-000,72
HSS-00002522,2025-10-13 16:52:12.973878,hss-primary-1,Complete Failure,12,partition-16,HSS-SYNC-002,1915
HSS-00002523,2025-08-31 07:16:05.973878,hss-secondary-1,Success,1,partition-11,HSS-SYNC-000,105
HSS-00002524,2025-09-22 19:12:01.973878,hss-primary-2,Partial Failure,47,partition-03,HSS-SYNC-002,592
HSS-00002525,2025-10-31 04:47:55.973878,hss-primary-2,Success,0,partition-11,HSS-SYNC-000,111
HSS-00002526,2025-08-20 19:14:27.973878,hss-primary-1,Success,4,partition-10,HSS-SYNC-000,77
HSS-00002527,2025-10-04 22:02:18.973878,hss-primary-2,Success,2,partition-07,HSS-SYNC-000,50
HSS-00002528,2025-10-02 12:07:12.973878,hss-secondary-1,Success,2,partition-02,HSS-SYNC-000,23
HSS-00002529,2025-10-29 06:57:37.973878,hss-primary-1,Success,1,partition-16,HSS-SYNC-000,13
HSS-00002530,2025-09-29 22:54:19.973878,hss-secondary-2,Success,2,partition-02,HSS-SYNC-000,47
HSS-00002531,2025-08-26 15:12:44.973878,hss-secondary-1,Timeout,47,partition-01,HSS-REP-101,835
HSS-00002532,2025-09-07 14:56:13.973878,hss-primary-1,Success,1,partition-08,HSS-SYNC-000,71
HSS-00002533,2025-10-01 18:13:19.973878,hss-secondary-2,Success,2,partition-11,HSS-SYNC-000,19
HSS-00002534,2025-08-20 11:23:12.973878,hss-secondary-1,Success,0,partition-16,HSS-SYNC-000,120
HSS-00002535,2025-11-08 08:42:12.973878,hss-primary-1,Success,4,partition-08,HSS-SYNC-000,39
HSS-00002536,2025-09-16 07:15:45.973878,hss-primary-2,Success,1,partition-09,HSS-SYNC-000,15
HSS-00002537,2025-08-26 21:00:37.973878,hss-secondary-2,Success,4,partition-05,HSS-SYNC-000,112
HSS-00002538,2025-09-22 15:30:07.973878,hss-secondary-2,Success,1,partition-15,HSS-SYNC-000,77
HSS-00002539,2025-09-22 07:41:45.973878,hss-secondary-2,Success,2,partition-15,HSS-SYNC-000,113
HSS-00002540,2025-10-09 16:45:53.973878,hss-primary-2,Success,4,partition-12,HSS-SYNC-000,113
HSS-00002541,2025-09-21 18:05:37.973878,hss-primary-2,Partial Failure,95,partition-14,HSS-SYNC-001,1142
HSS-00002542,2025-09-10 12:40:00.973878,hss-primary-1,Success,4,partition-07,HSS-SYNC-000,111
HSS-00002543,2025-08-31 05:26:49.973878,hss-secondary-1,Success,0,partition-03,HSS-SYNC-000,99
HSS-00002544,2025-10-09 09:11:05.973878,hss-primary-2,Success,2,partition-13,HSS-SYNC-000,23
HSS-00002545,2025-10-21 06:40:27.973878,hss-secondary-1,Success,2,partition-05,HSS-SYNC-000,29
HSS-00002546,2025-10-19 01:14:54.973878,hss-primary-2,Success,3,partition-15,HSS-SYNC-000,61
HSS-00002547,2025-11-10 05:17:36.973878,hss-primary-1,Partial Failure,79,partition-09,HSS-DB-202,810
HSS-00002548,2025-11-05 19:05:35.973878,hss-secondary-1,Success,1,partition-14,HSS-SYNC-000,75
HSS-00002549,2025-09-16 21:27:46.973878,hss-primary-2,Success,0,partition-15,HSS-SYNC-000,33
HSS-00002550,2025-09-08 01:33:12.973878,hss-secondary-2,Success,4,partition-12,HSS-SYNC-000,43
HSS-00002551,2025-10-08 21:32:28.973878,hss-primary-2,Success,2,partition-11,HSS-SYNC-000,27
HSS-00002552,2025-08-16 07:07:34.973878,hss-secondary-2,Success,1,partition-10,HSS-SYNC-000,95
HSS-00002553,2025-11-06 18:02:37.973878,hss-primary-2,Success,4,partition-14,HSS-SYNC-000,14
HSS-00002554,2025-08-16 04:44:06.973878,hss-primary-1,Success,3,partition-10,HSS-SYNC-000,10
HSS-00002555,2025-10-09 15:40:44.973878,hss-primary-1,Success,1,partition-06,HSS-SYNC-000,126
HSS-00002556,2025-09-25 16:30:43.973878,hss-secondary-2,Success,3,partition-02,HSS-SYNC-000,27
HSS-00002557,2025-08-22 18:04:58.973878,hss-primary-1,Partial Failure,80,partition-05,HSS-SYNC-003,663
HSS-00002558,2025-10-28 23:58:31.973878,hss-secondary-2,Success,4,partition-16,HSS-SYNC-000,85
HSS-00002559,2025-10-17 15:05:39.973878,hss-primary-2,Success,4,partition-08,HSS-SYNC-000,120
HSS-00002560,2025-10-12 10:43:56.973878,hss-secondary-2,Success,1,partition-11,HSS-SYNC-000,117
HSS-00002561,2025-09-14 21:42:40.973878,hss-primary-1,Success,1,partition-15,HSS-SYNC-000,16
HSS-00002562,2025-11-05 15:52:02.973878,hss-primary-2,Success,2,partition-12,HSS-SYNC-000,131
HSS-00002563,2025-08-18 01:00:14.973878,hss-primary-2,Success,2,partition-13,HSS-SYNC-000,117
HSS-00002564,2025-11-10 18:31:19.973878,hss-secondary-1,Success,1,partition-13,HSS-SYNC-000,118
HSS-00002565,2025-09-02 16:42:09.973878,hss-primary-1,Success,2,partition-15,HSS-SYNC-000,87
HSS-00002566,2025-11-09 04:26:53.973878,hss-secondary-2,Success,4,partition-11,HSS-SYNC-000,21
HSS-00002567,2025-11-04 14:42:46.973878,hss-secondary-1,Success,4,partition-16,HSS-SYNC-000,14
HSS-00002568,2025-10-13 13:25:26.973878,hss-secondary-1,Success,1,partition-14,HSS-SYNC-000,96
HSS-00002569,2025-09-30 16:15:28.973878,hss-primary-2,Timeout,98,partition-10,HSS-REP-101,1242
HSS-00002570,2025-08-17 15:39:02.973878,hss-primary-1,Success,1,partition-09,HSS-SYNC-000,94
HSS-00002571,2025-10-12 23:46:52.973878,hss-primary-1,Success,0,partition-02,HSS-SYNC-000,91
HSS-00002572,2025-10-18 22:33:35.973878,hss-secondary-1,Partial Failure,42,partition-05,HSS-DB-201,585
HSS-00002573,2025-09-30 03:54:55.973878,hss-secondary-1,Success,1,partition-13,HSS-SYNC-000,109
HSS-00002574,2025-09-19 17:16:24.973878,hss-secondary-1,Success,1,partition-10,HSS-SYNC-000,69
HSS-00002575,2025-08-17 03:23:07.973878,hss-secondary-2,Success,2,partition-02,HSS-SYNC-000,120
HSS-00002576,2025-09-23 06:21:50.973878,hss-secondary-1,Timeout,12,partition-10,HSS-SYNC-001,1328
HSS-00002577,2025-11-04 12:42:02.973878,hss-primary-2,Success,2,partition-15,HSS-SYNC-000,119
HSS-00002578,2025-11-08 15:32:02.973878,hss-secondary-1,Success,3,partition-12,HSS-SYNC-000,39
HSS-00002579,2025-08-22 17:10:00.973878,hss-primary-2,Success,3,partition-02,HSS-SYNC-000,136
HSS-00002580,2025-08-31 17:08:21.973878,hss-secondary-1,Success,4,partition-05,HSS-SYNC-000,58
HSS-00002581,2025-11-07 21:08:50.973878,hss-secondary-2,Timeout,80,partition-05,HSS-REP-101,1298
HSS-00002582,2025-10-02 16:44:18.973878,hss-secondary-2,Lag Warning,14,partition-10,HSS-SYNC-001,1119
HSS-00002583,2025-10-14 02:19:18.973878,hss-secondary-1,Success,3,partition-04,HSS-SYNC-000,19
HSS-00002584,2025-09-28 19:44:22.973878,hss-secondary-2,Success,2,partition-13,HSS-SYNC-000,66
HSS-00002585,2025-10-09 22:11:55.973878,hss-secondary-1,Success,0,partition-13,HSS-SYNC-000,119
HSS-00002586,2025-09-21 18:47:11.973878,hss-secondary-2,Success,2,partition-13,HSS-SYNC-000,129
HSS-00002587,2025-10-24 16:56:19.973878,hss-primary-2,Success,4,partition-16,HSS-SYNC-000,46
HSS-00002588,2025-09-06 17:39:16.973878,hss-primary-2,Success,2,partition-07,HSS-SYNC-000,132
HSS-00002589,2025-10-11 17:16:20.973878,hss-secondary-2,Timeout,51,partition-15,HSS-DB-202,1793
HSS-00002590,2025-09-01 15:00:42.973878,hss-primary-2,Success,4,partition-02,HSS-SYNC-000,63
HSS-00002591,2025-08-30 02:36:37.973878,hss-secondary-2,Success,0,partition-14,HSS-SYNC-000,10
HSS-00002592,2025-08-25 09:59:13.973878,hss-secondary-2,Success,2,partition-11,HSS-SYNC-000,95
HSS-00002593,2025-08-30 04:29:49.973878,hss-secondary-1,Success,4,partition-06,HSS-SYNC-000,46
HSS-00002594,2025-10-23 12:20:00.973878,hss-secondary-2,Partial Failure,93,partition-12,HSS-SYNC-002,1076
HSS-00002595,2025-09-12 13:02:01.973878,hss-secondary-1,Success,2,partition-09,HSS-SYNC-000,46
