transaction_id,@timestamp,customer_id,product_id,channel,transaction_amount,payment_method,store_location,campaign_id
TXN00002158,2025-11-08 19:30:20.082623,CUST000086,PROD000003,e-commerce,13.27,credit_card,North Plaza,NONE
TXN00002159,2025-11-08 19:45:20.082623,CUST000069,PROD000036,e-commerce,29.33,debit_card,Riverside,CAMP0028
TXN00002160,2025-11-08 20:00:20.082623,CUST000021,PROD000075,in-store,34.77,buy_now_pay_later,South Center,NONE
TXN00002161,2025-11-08 20:15:20.082623,CUST000048,PROD000147,in-store,48.01,cash,Suburban Center,CAMP0046
TXN00002162,2025-11-08 20:30:20.082623,CUST000107,PROD000093,e-commerce,31.29,cash,South Center,CAMP0067
TXN00002163,2025-11-08 20:45:20.082623,CUST000068,PROD000129,e-commerce,88.13,digital_wallet,Suburban Center,CAMP0063
TXN00002164,2025-11-08 21:00:20.082623,CUST000123,PROD000002,e-commerce,79.29,credit_card,Riverside,CAMP0047
TXN00002165,2025-11-08 21:15:20.082623,CUST000116,PROD000052,e-commerce,93.62,digital_wallet,Downtown,CAMP0042
TXN00002166,2025-11-08 21:30:20.082623,CUST000164,PROD000045,e-commerce,23.13,digital_wallet,South Center,CAMP0057
TXN00002167,2025-11-08 21:45:20.082623,CUST000103,PROD000141,in-store,31.01,buy_now_pay_later,Westside Mall,CAMP0064
TXN00002168,2025-11-08 22:00:20.082623,CUST000137,PROD000126,in-store,20.45,credit_card,East Market,CAMP0049
TXN00002169,2025-11-08 22:15:20.082623,CUST000069,PROD000003,in-store,13.71,digital_wallet,Westside Mall,CAMP0053
TXN00002170,2025-11-08 22:30:20.082623,CUST000137,PROD000108,in-store,26.52,cash,Airport,NONE
TXN00002171,2025-11-08 22:45:20.082623,CUST000011,PROD000096,in-store,708.23,buy_now_pay_later,Downtown,CAMP0029
TXN00002172,2025-11-08 23:00:20.082623,CUST000164,PROD000020,e-commerce,89.7,buy_now_pay_later,Downtown,CAMP0077
TXN00002173,2025-11-08 23:15:20.082623,CUST000047,PROD000071,in-store,73.0,debit_card,Metro Station,CAMP0067
TXN00002174,2025-11-08 23:30:20.082623,CUST000132,PROD000103,in-store,61.77,buy_now_pay_later,Suburban Center,NONE
TXN00002175,2025-11-08 23:45:20.082623,CUST000121,PROD000090,e-commerce,27.56,buy_now_pay_later,Suburban Center,CAMP0080
TXN00002176,2025-11-09 00:00:20.082623,CUST000116,PROD000024,in-store,50.95,credit_card,North Plaza,NONE
TXN00002177,2025-11-09 00:15:20.082623,CUST000086,PROD000017,in-store,35.8,digital_wallet,Downtown,NONE
TXN00002178,2025-11-09 00:30:20.082623,CUST000079,PROD000043,e-commerce,49.12,digital_wallet,Suburban Center,CAMP0022
TXN00002179,2025-11-09 00:45:20.082623,CUST000066,PROD000061,e-commerce,63.41,buy_now_pay_later,Westside Mall,CAMP0065
TXN00002180,2025-11-09 01:00:20.082623,CUST000041,PROD000021,e-commerce,38.21,cash,South Center,CAMP0069
TXN00002181,2025-11-09 01:15:20.082623,CUST000078,PROD000125,e-commerce,62.58,digital_wallet,Downtown,CAMP0078
TXN00002182,2025-11-09 01:30:20.082623,CUST000038,PROD000132,in-store,89.4,credit_card,North Plaza,CAMP0060
TXN00002183,2025-11-09 01:45:20.082623,CUST000095,PROD000093,e-commerce,30.04,cash,Airport,CAMP0001
TXN00002184,2025-11-09 02:00:20.082623,CUST000156,PROD000067,in-store,58.76,cash,East Market,CAMP0076
TXN00002185,2025-11-09 02:15:20.082623,CUST000183,PROD000075,e-commerce,97.36,digital_wallet,East Market,CAMP0014
TXN00002186,2025-11-09 02:30:20.082623,CUST000167,PROD000058,in-store,167.24,cash,Suburban Center,NONE
TXN00002187,2025-11-09 02:45:20.082623,CUST000065,PROD000096,e-commerce,217.34,cash,Downtown,CAMP0012
TXN00002188,2025-11-09 03:00:20.082623,CUST000037,PROD000032,in-store,9.45,credit_card,Airport,CAMP0073
TXN00002189,2025-11-09 03:15:20.082623,CUST000024,PROD000025,e-commerce,4.74,buy_now_pay_later,Westside Mall,CAMP0019
TXN00002190,2025-11-09 03:30:20.082623,CUST000117,PROD000095,e-commerce,49.28,buy_now_pay_later,Westside Mall,CAMP0030
TXN00002191,2025-11-09 03:45:20.082623,CUST000111,PROD000130,in-store,12.26,debit_card,East Market,CAMP0031
TXN00002192,2025-11-09 04:00:20.082623,CUST000153,PROD000034,e-commerce,7.52,buy_now_pay_later,Westside Mall,CAMP0062
TXN00002193,2025-11-09 04:15:20.082623,CUST000084,PROD000011,e-commerce,69.16,digital_wallet,Westside Mall,CAMP0041
TXN00002194,2025-11-09 04:30:20.082623,CUST000099,PROD000123,in-store,31.3,digital_wallet,North Plaza,CAMP0023
TXN00002195,2025-11-09 04:45:20.082623,CUST000163,PROD000090,e-commerce,27.6,credit_card,Suburban Center,CAMP0016
TXN00002196,2025-11-09 05:00:20.082623,CUST000074,PROD000013,e-commerce,60.95,buy_now_pay_later,East Market,NONE
TXN00002197,2025-11-09 05:15:20.082623,CUST000078,PROD000135,e-commerce,10.07,debit_card,Metro Station,CAMP0080
TXN00002198,2025-11-09 05:30:20.082623,CUST000193,PROD000052,in-store,86.87,credit_card,Downtown,CAMP0011
TXN00002199,2025-11-09 05:45:20.082623,CUST000123,PROD000061,e-commerce,56.34,cash,Westside Mall,NONE
TXN00002200,2025-11-09 06:00:20.082623,CUST000066,PROD000141,e-commerce,34.83,credit_card,Metro Station,CAMP0006
TXN00002201,2025-11-09 06:15:20.082623,CUST000029,PROD000040,e-commerce,246.81,buy_now_pay_later,Metro Station,CAMP0012
TXN00002202,2025-11-09 06:30:20.082623,CUST000156,PROD000104,e-commerce,44.59,buy_now_pay_later,Downtown,CAMP0001
TXN00002203,2025-11-09 06:45:20.082623,CUST000089,PROD000036,e-commerce,32.64,debit_card,Suburban Center,NONE
TXN00002204,2025-11-09 07:00:20.082623,CUST000144,PROD000082,in-store,32.34,debit_card,East Market,CAMP0048
TXN00002205,2025-11-09 07:15:20.082623,CUST000181,PROD000138,e-commerce,11.64,credit_card,North Plaza,CAMP0057
TXN00002206,2025-11-09 07:30:20.082623,CUST000098,PROD000122,in-store,21.69,buy_now_pay_later,South Center,CAMP0025
TXN00002207,2025-11-09 07:45:20.082623,CUST000177,PROD000046,in-store,74.54,credit_card,Airport,CAMP0007
TXN00002208,2025-11-09 08:00:20.082623,CUST000165,PROD000077,e-commerce,22.29,digital_wallet,Uptown,CAMP0017
TXN00002209,2025-11-09 08:15:20.082623,CUST000009,PROD000044,in-store,11.85,cash,Riverside,CAMP0016
TXN00002210,2025-11-09 08:30:20.082623,CUST000144,PROD000147,in-store,78.1,buy_now_pay_later,South Center,CAMP0011
TXN00002211,2025-11-09 08:45:20.082623,CUST000152,PROD000113,e-commerce,17.13,buy_now_pay_later,North Plaza,CAMP0005
TXN00002212,2025-11-09 09:00:20.082623,CUST000068,PROD000139,e-commerce,254.74,credit_card,East Market,CAMP0050
TXN00002213,2025-11-09 09:15:20.082623,CUST000124,PROD000113,in-store,18.94,digital_wallet,Airport,CAMP0080
TXN00002214,2025-11-09 09:30:20.082623,CUST000182,PROD000123,e-commerce,73.21,credit_card,Suburban Center,CAMP0059
TXN00002215,2025-11-09 09:45:20.082623,CUST000141,PROD000055,in-store,45.99,cash,Suburban Center,CAMP0048
TXN00002216,2025-11-09 10:00:20.082623,CUST000162,PROD000060,in-store,246.25,credit_card,Airport,CAMP0050
TXN00002217,2025-11-09 10:15:20.082623,CUST000119,PROD000066,in-store,47.59,credit_card,East Market,CAMP0024
TXN00002218,2025-11-09 10:30:20.082623,CUST000093,PROD000074,e-commerce,278.85,cash,East Market,CAMP0040
TXN00002219,2025-11-09 10:45:20.082623,CUST000200,PROD000027,in-store,39.79,credit_card,North Plaza,CAMP0064
TXN00002220,2025-11-09 11:00:20.082623,CUST000174,PROD000109,in-store,81.49,digital_wallet,East Market,CAMP0020
TXN00002221,2025-11-09 11:15:20.082623,CUST000127,PROD000045,e-commerce,26.09,credit_card,South Center,CAMP0070
TXN00002222,2025-11-09 11:30:20.082623,CUST000164,PROD000013,e-commerce,29.6,digital_wallet,Uptown,CAMP0027
TXN00002223,2025-11-09 11:45:20.082623,CUST000095,PROD000118,in-store,19.16,credit_card,Uptown,NONE
TXN00002224,2025-11-09 12:00:20.082623,CUST000141,PROD000037,e-commerce,15.32,digital_wallet,Downtown,CAMP0066
TXN00002225,2025-11-09 12:15:20.082623,CUST000138,PROD000104,e-commerce,43.87,debit_card,East Market,CAMP0024
TXN00002226,2025-11-09 12:30:20.082623,CUST000057,PROD000116,e-commerce,45.85,digital_wallet,Metro Station,CAMP0069
TXN00002227,2025-11-09 12:45:20.082623,CUST000167,PROD000093,e-commerce,58.99,buy_now_pay_later,Uptown,CAMP0008
TXN00002228,2025-11-09 13:00:20.082623,CUST000079,PROD000010,e-commerce,15.04,cash,Airport,CAMP0065
TXN00002229,2025-11-09 13:15:20.082623,CUST000062,PROD000135,e-commerce,5.05,credit_card,Westside Mall,NONE
TXN00002230,2025-11-09 13:30:20.082623,CUST000164,PROD000097,e-commerce,60.89,cash,Riverside,NONE
TXN00002231,2025-11-09 13:45:20.082623,CUST000026,PROD000046,in-store,41.83,digital_wallet,East Market,CAMP0026
TXN00002232,2025-11-09 14:00:20.082623,CUST000048,PROD000074,in-store,297.03,cash,East Market,CAMP0047
TXN00002233,2025-11-09 14:15:20.082623,CUST000021,PROD000109,e-commerce,167.87,debit_card,East Market,CAMP0007
TXN00002234,2025-11-09 14:30:20.082623,CUST000048,PROD000141,e-commerce,32.4,digital_wallet,Westside Mall,CAMP0049
TXN00002235,2025-11-09 14:45:20.082623,CUST000105,PROD000049,in-store,34.89,credit_card,North Plaza,CAMP0059
TXN00002236,2025-11-09 15:00:20.082623,CUST000154,PROD000064,in-store,353.16,credit_card,Westside Mall,CAMP0067
TXN00002237,2025-11-09 15:15:20.082623,CUST000072,PROD000071,e-commerce,150.49,digital_wallet,Airport,CAMP0035
TXN00002238,2025-11-09 15:30:20.082623,CUST000058,PROD000011,e-commerce,40.5,debit_card,South Center,CAMP0080
TXN00002239,2025-11-09 15:45:20.082623,CUST000171,PROD000049,in-store,75.14,buy_now_pay_later,Downtown,CAMP0080
TXN00002240,2025-11-09 16:00:20.082623,CUST000175,PROD000099,e-commerce,18.72,debit_card,Airport,CAMP0072
TXN00002241,2025-11-09 16:15:20.082623,CUST000004,PROD000103,e-commerce,181.37,digital_wallet,Uptown,CAMP0038
TXN00002242,2025-11-09 16:30:20.082623,CUST000126,PROD000002,e-commerce,158.63,buy_now_pay_later,Riverside,CAMP0033
TXN00002243,2025-11-09 16:45:20.082623,CUST000121,PROD000032,e-commerce,18.08,buy_now_pay_later,Airport,NONE
TXN00002244,2025-11-09 17:00:20.082623,CUST000123,PROD000113,e-commerce,18.16,buy_now_pay_later,Metro Station,CAMP0003
TXN00002245,2025-11-09 17:15:20.082623,CUST000130,PROD000136,in-store,61.79,credit_card,South Center,CAMP0051
TXN00002246,2025-11-09 17:30:20.082623,CUST000118,PROD000122,e-commerce,16.47,debit_card,Suburban Center,CAMP0074
TXN00002247,2025-11-09 17:45:20.082623,CUST000063,PROD000073,in-store,9.16,buy_now_pay_later,Uptown,CAMP0067
TXN00002248,2025-11-09 18:00:20.082623,CUST000183,PROD000081,e-commerce,58.92,digital_wallet,Downtown,NONE
TXN00002249,2025-11-09 18:15:20.082623,CUST000182,PROD000050,in-store,81.16,buy_now_pay_later,Uptown,CAMP0030
TXN00002250,2025-11-09 18:30:20.082623,CUST000031,PROD000095,in-store,32.76,cash,Downtown,NONE
TXN00002251,2025-11-09 18:45:20.082623,CUST000008,PROD000053,e-commerce,10.89,digital_wallet,Suburban Center,CAMP0017
TXN00002252,2025-11-09 19:00:20.082623,CUST000194,PROD000021,e-commerce,40.46,digital_wallet,Riverside,CAMP0033
TXN00002253,2025-11-09 19:15:20.082623,CUST000136,PROD000105,in-store,17.0,debit_card,Suburban Center,NONE
TXN00002254,2025-11-09 19:30:20.082623,CUST000118,PROD000017,e-commerce,74.73,digital_wallet,Uptown,CAMP0072
TXN00002255,2025-11-09 19:45:20.082623,CUST000020,PROD000044,in-store,12.5,digital_wallet,Metro Station,CAMP0028
TXN00002256,2025-11-09 20:00:20.082623,CUST000048,PROD000018,in-store,47.86,buy_now_pay_later,Downtown,CAMP0075
TXN00002257,2025-11-09 20:15:20.082623,CUST000162,PROD000150,in-store,137.18,buy_now_pay_later,Metro Station,CAMP0078
TXN00002258,2025-11-09 20:30:20.082623,CUST000144,PROD000034,e-commerce,6.99,cash,Airport,CAMP0068
TXN00002259,2025-11-09 20:45:20.082623,CUST000062,PROD000104,e-commerce,17.08,digital_wallet,Westside Mall,CAMP0002
TXN00002260,2025-11-09 21:00:20.082623,CUST000064,PROD000077,in-store,39.91,digital_wallet,Metro Station,CAMP0027
TXN00002261,2025-11-09 21:15:20.082623,CUST000046,PROD000057,in-store,81.37,credit_card,Riverside,NONE
TXN00002262,2025-11-09 21:30:20.082623,CUST000025,PROD000134,in-store,44.28,digital_wallet,Airport,CAMP0050
TXN00002263,2025-11-09 21:45:20.082623,CUST000077,PROD000138,in-store,12.58,credit_card,Airport,CAMP0021
TXN00002264,2025-11-09 22:00:20.082623,CUST000048,PROD000140,e-commerce,48.92,buy_now_pay_later,Airport,CAMP0054
TXN00002265,2025-11-09 22:15:20.082623,CUST000072,PROD000075,e-commerce,101.5,buy_now_pay_later,Metro Station,CAMP0054
TXN00002266,2025-11-09 22:30:20.082623,CUST000050,PROD000066,in-store,40.96,credit_card,Airport,CAMP0016
TXN00002267,2025-11-09 22:45:20.082623,CUST000195,PROD000055,in-store,45.6,cash,Downtown,CAMP0028
TXN00002268,2025-11-09 23:00:20.082623,CUST000038,PROD000147,e-commerce,23.82,debit_card,East Market,CAMP0048
TXN00002269,2025-11-09 23:15:20.082623,CUST000141,PROD000135,e-commerce,5.12,cash,Downtown,CAMP0028
TXN00002270,2025-11-09 23:30:20.082623,CUST000038,PROD000007,e-commerce,34.92,credit_card,Metro Station,CAMP0012
TXN00002271,2025-11-09 23:45:20.082623,CUST000150,PROD000135,e-commerce,5.66,cash,South Center,CAMP0016
TXN00002272,2025-11-10 00:00:20.082623,CUST000118,PROD000047,in-store,73.1,debit_card,Metro Station,CAMP0040
TXN00002273,2025-11-10 00:15:20.082623,CUST000039,PROD000035,in-store,249.87,debit_card,South Center,NONE
TXN00002274,2025-11-10 00:30:20.082623,CUST000193,PROD000010,e-commerce,10.03,digital_wallet,Riverside,CAMP0031
TXN00002275,2025-11-10 00:45:20.082623,CUST000064,PROD000120,e-commerce,74.51,cash,Uptown,CAMP0042
TXN00002276,2025-11-10 01:00:20.082623,CUST000106,PROD000144,e-commerce,25.93,digital_wallet,East Market,CAMP0069
TXN00002277,2025-11-10 01:15:20.082623,CUST000082,PROD000038,in-store,72.58,credit_card,Metro Station,CAMP0028
TXN00002278,2025-11-10 01:30:20.082623,CUST000142,PROD000096,e-commerce,224.24,cash,Riverside,CAMP0056
TXN00002279,2025-11-10 01:45:20.082623,CUST000093,PROD000080,in-store,16.88,buy_now_pay_later,Westside Mall,CAMP0029
TXN00002280,2025-11-10 02:00:20.082623,CUST000045,PROD000077,e-commerce,12.57,buy_now_pay_later,Riverside,CAMP0020
TXN00002281,2025-11-10 02:15:20.082623,CUST000172,PROD000058,e-commerce,83.07,cash,Westside Mall,CAMP0025
TXN00002282,2025-11-10 02:30:20.082623,CUST000025,PROD000031,e-commerce,391.68,cash,South Center,CAMP0024
TXN00002283,2025-11-10 02:45:20.082623,CUST000187,PROD000024,e-commerce,17.56,digital_wallet,Airport,CAMP0015
TXN00002284,2025-11-10 03:00:20.082623,CUST000029,PROD000142,e-commerce,76.13,credit_card,Westside Mall,NONE
TXN00002285,2025-11-10 03:15:20.082623,CUST000109,PROD000006,e-commerce,33.75,cash,Airport,CAMP0073
TXN00002286,2025-11-10 03:30:20.082623,CUST000026,PROD000111,in-store,59.8,buy_now_pay_later,South Center,CAMP0006
TXN00002287,2025-11-10 03:45:20.082623,CUST000156,PROD000051,in-store,31.68,cash,East Market,CAMP0068
TXN00002288,2025-11-10 04:00:20.082623,CUST000080,PROD000142,in-store,66.76,digital_wallet,Metro Station,CAMP0076
TXN00002289,2025-11-10 04:15:20.082623,CUST000054,PROD000057,in-store,41.85,digital_wallet,Metro Station,CAMP0060
TXN00002290,2025-11-10 04:30:20.082623,CUST000041,PROD000013,e-commerce,31.73,debit_card,East Market,CAMP0076
TXN00002291,2025-11-10 04:45:20.082623,CUST000015,PROD000150,e-commerce,103.34,digital_wallet,South Center,NONE
TXN00002292,2025-11-10 05:00:20.082623,CUST000195,PROD000058,e-commerce,180.22,buy_now_pay_later,Downtown,CAMP0059
TXN00002293,2025-11-10 05:15:20.082623,CUST000109,PROD000043,e-commerce,41.95,credit_card,Riverside,CAMP0058
TXN00002294,2025-11-10 05:30:20.082623,CUST000016,PROD000029,e-commerce,119.68,cash,North Plaza,CAMP0030
TXN00002295,2025-11-10 05:45:20.082623,CUST000058,PROD000104,e-commerce,30.09,debit_card,South Center,CAMP0035
TXN00002296,2025-11-10 06:00:20.082623,CUST000067,PROD000025,e-commerce,5.19,debit_card,South Center,CAMP0080
TXN00002297,2025-11-10 06:15:20.082623,CUST000164,PROD000002,e-commerce,74.28,credit_card,Suburban Center,CAMP0038
TXN00002298,2025-11-10 06:30:20.082623,CUST000132,PROD000019,e-commerce,29.98,buy_now_pay_later,South Center,NONE
TXN00002299,2025-11-10 06:45:20.082623,CUST000147,PROD000039,in-store,42.13,cash,Riverside,CAMP0019
TXN00002300,2025-11-10 07:00:20.082623,CUST000063,PROD000148,in-store,111.98,debit_card,Uptown,CAMP0074
TXN00002301,2025-11-10 07:15:20.082623,CUST000034,PROD000123,in-store,109.51,digital_wallet,Westside Mall,CAMP0027
TXN00002302,2025-11-10 07:30:20.082623,CUST000005,PROD000129,in-store,41.45,digital_wallet,Suburban Center,CAMP0055
TXN00002303,2025-11-10 07:45:20.082623,CUST000158,PROD000120,e-commerce,81.39,buy_now_pay_later,Uptown,CAMP0066
TXN00002304,2025-11-10 08:00:20.082623,CUST000038,PROD000042,e-commerce,21.46,buy_now_pay_later,Airport,NONE
TXN00002305,2025-11-10 08:15:20.082623,CUST000034,PROD000122,in-store,14.62,digital_wallet,Suburban Center,NONE
TXN00002306,2025-11-10 08:30:20.082623,CUST000097,PROD000078,in-store,41.08,cash,Downtown,CAMP0035
TXN00002307,2025-11-10 08:45:20.082623,CUST000091,PROD000079,in-store,60.02,cash,Airport,CAMP0078
TXN00002308,2025-11-10 09:00:20.082623,CUST000067,PROD000097,e-commerce,57.89,cash,Metro Station,CAMP0017
TXN00002309,2025-11-10 09:15:20.082623,CUST000023,PROD000032,e-commerce,8.7,credit_card,North Plaza,CAMP0033
TXN00002310,2025-11-10 09:30:20.082623,CUST000122,PROD000016,e-commerce,143.83,credit_card,South Center,NONE
TXN00002311,2025-11-10 09:45:20.082623,CUST000099,PROD000112,e-commerce,59.3,cash,Downtown,CAMP0024
TXN00002312,2025-11-10 10:00:20.082623,CUST000121,PROD000084,e-commerce,60.52,cash,Uptown,CAMP0007
TXN00002313,2025-11-10 10:15:20.082623,CUST000143,PROD000105,in-store,31.29,credit_card,South Center,CAMP0009
TXN00002314,2025-11-10 10:30:20.082623,CUST000200,PROD000120,e-commerce,41.45,digital_wallet,Riverside,CAMP0074
TXN00002315,2025-11-10 10:45:20.082623,CUST000064,PROD000136,in-store,68.65,cash,Downtown,CAMP0019
TXN00002316,2025-11-10 11:00:20.082623,CUST000020,PROD000105,in-store,17.32,credit_card,East Market,CAMP0006
TXN00002317,2025-11-10 11:15:20.082623,CUST000167,PROD000089,in-store,23.69,credit_card,Uptown,CAMP0011
TXN00002318,2025-11-10 11:30:20.082623,CUST000021,PROD000083,in-store,40.36,credit_card,Downtown,CAMP0023
TXN00002319,2025-11-10 11:45:20.082623,CUST000175,PROD000010,in-store,5.15,debit_card,East Market,CAMP0053
TXN00002320,2025-11-10 12:00:20.082623,CUST000138,PROD000117,e-commerce,25.8,cash,North Plaza,CAMP0021
TXN00002321,2025-11-10 12:15:20.082623,CUST000177,PROD000018,e-commerce,76.18,buy_now_pay_later,Downtown,CAMP0024
TXN00002322,2025-11-10 12:30:20.082623,CUST000040,PROD000120,in-store,79.81,digital_wallet,Riverside,CAMP0031
TXN00002323,2025-11-10 12:45:20.082623,CUST000084,PROD000132,e-commerce,78.85,credit_card,East Market,CAMP0077
TXN00002324,2025-11-10 13:00:20.082623,CUST000186,PROD000083,e-commerce,35.84,cash,Riverside,CAMP0016
TXN00002325,2025-11-10 13:15:20.082623,CUST000136,PROD000003,in-store,27.4,buy_now_pay_later,Suburban Center,CAMP0067
TXN00002326,2025-11-10 13:30:20.082623,CUST000132,PROD000115,e-commerce,67.95,credit_card,Airport,CAMP0061
TXN00002327,2025-11-10 13:45:20.082623,CUST000035,PROD000058,e-commerce,84.53,credit_card,North Plaza,CAMP0076
TXN00002328,2025-11-10 14:00:20.082623,CUST000168,PROD000021,e-commerce,20.84,debit_card,Airport,CAMP0079
TXN00002329,2025-11-10 14:15:20.082623,CUST000137,PROD000090,e-commerce,33.53,cash,North Plaza,CAMP0030
TXN00002330,2025-11-10 14:30:20.082623,CUST000029,PROD000008,in-store,212.91,cash,North Plaza,CAMP0057
TXN00002331,2025-11-10 14:45:20.082623,CUST000034,PROD000136,e-commerce,135.84,digital_wallet,Uptown,CAMP0074
TXN00002332,2025-11-10 15:00:20.082623,CUST000197,PROD000102,in-store,6.21,credit_card,Suburban Center,CAMP0046
TXN00002333,2025-11-10 15:15:20.082623,CUST000170,PROD000066,in-store,69.53,buy_now_pay_later,East Market,CAMP0014
TXN00002334,2025-11-10 15:30:20.082623,CUST000002,PROD000101,e-commerce,78.09,credit_card,Riverside,CAMP0070
TXN00002335,2025-11-10 15:45:20.082623,CUST000104,PROD000119,in-store,11.5,digital_wallet,Airport,CAMP0080
TXN00002336,2025-11-10 16:00:20.082623,CUST000046,PROD000017,in-store,37.99,digital_wallet,Downtown,CAMP0010
TXN00002337,2025-11-10 16:15:20.082623,CUST000108,PROD000149,in-store,17.11,digital_wallet,Uptown,CAMP0047
TXN00002338,2025-11-10 16:30:20.082623,CUST000174,PROD000044,in-store,11.65,debit_card,Airport,CAMP0006
TXN00002339,2025-11-10 16:45:20.082623,CUST000082,PROD000023,e-commerce,101.02,digital_wallet,Suburban Center,CAMP0015
TXN00002340,2025-11-10 17:00:20.082623,CUST000153,PROD000129,in-store,91.74,credit_card,Westside Mall,NONE
TXN00002341,2025-11-10 17:15:20.082623,CUST000105,PROD000101,e-commerce,38.82,cash,Airport,CAMP0079
TXN00002342,2025-11-10 17:30:20.082623,CUST000188,PROD000134,e-commerce,150.86,digital_wallet,Downtown,CAMP0041
TXN00002343,2025-11-10 17:45:20.082623,CUST000122,PROD000122,e-commerce,8.05,buy_now_pay_later,Riverside,CAMP0036
TXN00002344,2025-11-10 18:00:20.082623,CUST000162,PROD000078,in-store,36.73,buy_now_pay_later,South Center,NONE
