@timestamp,event_id,mme_host,cluster_id,datacenter,procedure_type,procedure_result,procedure_latency_ms,cell_id,tracking_area_code,imsi_hash,reject_cause,s1ap_message_type,signaling_interface,message_direction
2025-11-13 10:29:46.875763,evt-00007101,mme-no-01,cluster-west-2,dc-dallas,Service Request,rejected,56,cell-00050,tac-0027,imsi-844780,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 10:30:16.875763,evt-00007102,mme-no-17,cluster-east-2,dc-newyork,TAU,success,68,cell-00425,tac-0077,imsi-377937,no_reject,UplinkNASTransport,S10,uplink
2025-11-13 10:30:46.875763,evt-00007103,mme-no-37,cluster-west-1,dc-seattle,Attach,failure,168,cell-00163,tac-0015,imsi-777186,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 10:31:16.875763,evt-00007104,mme-no-47,cluster-east-2,dc-chicago,Attach,timeout,68,cell-00446,tac-0080,imsi-363151,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 10:31:46.875763,evt-00007105,mme-ce-24,cluster-west-2,dc-newyork,TAU,failure,5,cell-00229,tac-0003,imsi-667660,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 10:32:16.875763,evt-00007106,mme-no-04,cluster-east-1,dc-atlanta,PDN Connectivity,success,13,cell-00272,tac-0005,imsi-718574,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 10:32:46.875763,evt-00007107,mme-no-04,cluster-central,dc-atlanta,Bearer Modification,success,67,cell-00087,tac-0072,imsi-662260,no_reject,UEContextRelease,S6a,uplink
2025-11-13 10:33:16.875763,evt-00007108,mme-no-40,cluster-east-1,dc-seattle,Detach,success,35,cell-00370,tac-0022,imsi-200533,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 10:33:46.875763,evt-00007109,mme-no-37,cluster-west-1,dc-chicago,TAU,timeout,72,cell-00306,tac-0059,imsi-117869,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 10:34:16.875763,evt-00007110,mme-ce-24,cluster-west-2,dc-newyork,Attach,success,236,cell-00450,tac-0035,imsi-646849,congestion,UEContextRelease,S6a,uplink
2025-11-13 10:34:46.875763,evt-00007111,mme-no-13,cluster-central,dc-newyork,PDN Connectivity,failure,535,cell-00046,tac-0026,imsi-136760,no_reject,UEContextRelease,S1-MME,uplink
2025-11-13 10:35:16.875763,evt-00007112,mme-so-30,cluster-east-2,dc-newyork,Detach,success,72,cell-00330,tac-0020,imsi-826898,no_reject,UEContextRelease,S6a,downlink
2025-11-13 10:35:46.875763,evt-00007113,mme-no-49,cluster-central,dc-newyork,Attach,success,202,cell-00250,tac-0047,imsi-409636,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 10:36:16.875763,evt-00007114,mme-no-04,cluster-central,dc-seattle,Attach,success,23,cell-00462,tac-0041,imsi-233811,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 10:36:46.875763,evt-00007115,mme-no-16,cluster-central,dc-atlanta,Attach,success,224,cell-00071,tac-0022,imsi-252918,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:37:16.875763,evt-00007116,mme-ce-20,cluster-east-1,dc-dallas,Attach,success,63,cell-00042,tac-0035,imsi-228511,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 10:37:46.875763,evt-00007117,mme-no-38,cluster-west-2,dc-seattle,Attach,success,25,cell-00419,tac-0032,imsi-861439,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 10:38:16.875763,evt-00007118,mme-ce-24,cluster-east-2,dc-dallas,Detach,success,436,cell-00468,tac-0082,imsi-719276,congestion,UEContextRelease,S11,uplink
2025-11-13 10:38:46.875763,evt-00007119,mme-ce-20,cluster-east-2,dc-seattle,PDN Connectivity,success,82,cell-00134,tac-0028,imsi-444341,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 10:39:16.875763,evt-00007120,mme-no-04,cluster-west-1,dc-newyork,Detach,success,232,cell-00043,tac-0064,imsi-328796,congestion,InitialContextSetup,S1-MME,downlink
2025-11-13 10:39:46.875763,evt-00007121,mme-ce-19,cluster-west-2,dc-chicago,TAU,success,73,cell-00259,tac-0073,imsi-862082,congestion,UplinkNASTransport,S10,downlink
2025-11-13 10:40:16.875763,evt-00007122,mme-no-16,cluster-central,dc-chicago,PDN Connectivity,timeout,42,cell-00271,tac-0037,imsi-926132,no_reject,UEContextRelease,S6a,uplink
2025-11-13 10:40:46.875763,evt-00007123,mme-so-18,cluster-central,dc-newyork,Attach,success,89,cell-00330,tac-0032,imsi-253291,auth_failure,UEContextRelease,S6a,uplink
2025-11-13 10:41:16.875763,evt-00007124,mme-ce-19,cluster-west-1,dc-seattle,Attach,success,25,cell-00179,tac-0063,imsi-328634,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 10:41:46.875763,evt-00007125,mme-no-17,cluster-west-2,dc-dallas,Detach,success,40,cell-00229,tac-0054,imsi-689487,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 10:42:16.875763,evt-00007126,mme-no-12,cluster-west-1,dc-atlanta,Attach,success,133,cell-00464,tac-0025,imsi-759891,no_reject,DownlinkNASTransport,S11,uplink
2025-11-13 10:42:46.875763,evt-00007127,mme-ce-24,cluster-central,dc-chicago,Service Request,success,167,cell-00418,tac-0074,imsi-280373,roaming_not_allowed,UEContextRelease,S1-MME,downlink
2025-11-13 10:43:16.875763,evt-00007128,mme-no-31,cluster-east-2,dc-dallas,Detach,success,156,cell-00498,tac-0084,imsi-990715,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:43:46.875763,evt-00007129,mme-no-47,cluster-west-1,dc-chicago,Attach,success,133,cell-00108,tac-0033,imsi-221969,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:44:16.875763,evt-00007130,mme-no-31,cluster-east-1,dc-newyork,Service Request,success,194,cell-00429,tac-0036,imsi-658042,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 10:44:46.875763,evt-00007131,mme-ce-26,cluster-east-1,dc-atlanta,Service Request,timeout,48,cell-00233,tac-0088,imsi-956555,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:45:16.875763,evt-00007132,mme-so-11,cluster-west-1,dc-chicago,Attach,success,73,cell-00378,tac-0089,imsi-510829,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 10:45:46.875763,evt-00007133,mme-so-32,cluster-east-1,dc-seattle,Attach,success,118,cell-00171,tac-0083,imsi-472514,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 10:46:16.875763,evt-00007134,mme-ce-41,cluster-east-2,dc-dallas,TAU,success,20,cell-00158,tac-0025,imsi-939365,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 10:46:46.875763,evt-00007135,mme-so-28,cluster-central,dc-seattle,TAU,timeout,105,cell-00303,tac-0100,imsi-580408,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 10:47:16.875763,evt-00007136,mme-ce-21,cluster-west-1,dc-dallas,Attach,success,466,cell-00357,tac-0049,imsi-603001,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 10:47:46.875763,evt-00007137,mme-so-05,cluster-east-2,dc-seattle,Attach,success,372,cell-00151,tac-0004,imsi-189474,no_reject,InitialContextSetup,S6a,uplink
2025-11-13 10:48:16.875763,evt-00007138,mme-so-50,cluster-west-2,dc-atlanta,Service Request,success,56,cell-00066,tac-0043,imsi-162498,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 10:48:46.875763,evt-00007139,mme-ce-20,cluster-west-2,dc-atlanta,TAU,success,242,cell-00338,tac-0038,imsi-409695,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 10:49:16.875763,evt-00007140,mme-no-12,cluster-west-2,dc-seattle,Attach,success,59,cell-00098,tac-0031,imsi-913667,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 10:49:46.875763,evt-00007141,mme-no-38,cluster-west-2,dc-dallas,TAU,success,51,cell-00280,tac-0067,imsi-562185,no_reject,UEContextRelease,S11,uplink
2025-11-13 10:50:16.875763,evt-00007142,mme-no-25,cluster-west-1,dc-dallas,Bearer Modification,success,100,cell-00157,tac-0031,imsi-777275,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:50:46.875763,evt-00007143,mme-no-45,cluster-east-1,dc-chicago,Service Request,success,46,cell-00331,tac-0058,imsi-467337,no_reject,InitialUEMessage,S10,downlink
2025-11-13 10:51:16.875763,evt-00007144,mme-so-32,cluster-central,dc-atlanta,TAU,success,67,cell-00445,tac-0091,imsi-185560,no_reject,UEContextRelease,S6a,uplink
2025-11-13 10:51:46.875763,evt-00007145,mme-no-39,cluster-central,dc-atlanta,Service Request,success,45,cell-00169,tac-0007,imsi-728518,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 10:52:16.875763,evt-00007146,mme-no-47,cluster-east-2,dc-atlanta,TAU,failure,218,cell-00449,tac-0059,imsi-143357,no_reject,InitialContextSetup,S6a,uplink
2025-11-13 10:52:46.875763,evt-00007147,mme-no-31,cluster-west-2,dc-dallas,Service Request,success,41,cell-00072,tac-0023,imsi-469933,auth_failure,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:53:16.875763,evt-00007148,mme-so-14,cluster-west-2,dc-atlanta,PDN Connectivity,success,178,cell-00022,tac-0067,imsi-112129,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 10:53:46.875763,evt-00007149,mme-no-49,cluster-west-1,dc-seattle,PDN Connectivity,success,116,cell-00292,tac-0086,imsi-936258,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:54:16.875763,evt-00007150,mme-so-35,cluster-east-1,dc-chicago,Service Request,success,63,cell-00498,tac-0047,imsi-761517,roaming_not_allowed,InitialContextSetup,S1-MME,uplink
2025-11-13 10:54:46.875763,evt-00007151,mme-no-01,cluster-east-1,dc-chicago,Attach,success,31,cell-00440,tac-0050,imsi-358808,auth_failure,DownlinkNASTransport,S1-MME,downlink
2025-11-13 10:55:16.875763,evt-00007152,mme-so-02,cluster-east-1,dc-dallas,Detach,success,14,cell-00058,tac-0081,imsi-364841,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 10:55:46.875763,evt-00007153,mme-no-29,cluster-central,dc-atlanta,PDN Connectivity,timeout,82,cell-00365,tac-0013,imsi-198726,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 10:56:16.875763,evt-00007154,mme-so-11,cluster-west-2,dc-seattle,Service Request,failure,112,cell-00229,tac-0062,imsi-352064,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 10:56:46.875763,evt-00007155,mme-no-38,cluster-central,dc-seattle,Attach,success,251,cell-00175,tac-0016,imsi-267615,no_reject,UplinkNASTransport,S6a,downlink
2025-11-13 10:57:16.875763,evt-00007156,mme-so-32,cluster-east-1,dc-dallas,TAU,success,9,cell-00322,tac-0023,imsi-824093,no_reject,DownlinkNASTransport,S10,uplink
2025-11-13 10:57:46.875763,evt-00007157,mme-ce-19,cluster-east-2,dc-seattle,PDN Connectivity,success,152,cell-00169,tac-0014,imsi-452227,congestion,UplinkNASTransport,S11,uplink
2025-11-13 10:58:16.875763,evt-00007158,mme-ce-44,cluster-west-1,dc-dallas,Attach,success,111,cell-00294,tac-0020,imsi-314368,no_reject,UEContextRelease,S11,downlink
2025-11-13 10:58:46.875763,evt-00007159,mme-so-32,cluster-west-1,dc-atlanta,TAU,success,57,cell-00318,tac-0012,imsi-377264,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 10:59:16.875763,evt-00007160,mme-so-14,cluster-west-1,dc-dallas,Attach,success,178,cell-00018,tac-0016,imsi-102997,auth_failure,UplinkNASTransport,S6a,uplink
2025-11-13 10:59:46.875763,evt-00007161,mme-so-10,cluster-west-2,dc-atlanta,TAU,success,87,cell-00135,tac-0034,imsi-841283,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 11:00:16.875763,evt-00007162,mme-no-29,cluster-east-2,dc-dallas,Service Request,success,176,cell-00292,tac-0049,imsi-634283,no_reject,UplinkNASTransport,S6a,downlink
2025-11-13 11:00:46.875763,evt-00007163,mme-so-28,cluster-west-1,dc-newyork,PDN Connectivity,success,29,cell-00089,tac-0019,imsi-210472,network_failure,InitialUEMessage,S1-MME,uplink
2025-11-13 11:01:16.875763,evt-00007164,mme-ce-48,cluster-east-2,dc-dallas,Service Request,success,104,cell-00107,tac-0016,imsi-917888,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 11:01:46.875763,evt-00007165,mme-no-08,cluster-west-2,dc-newyork,PDN Connectivity,success,174,cell-00428,tac-0060,imsi-234967,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 11:02:16.875763,evt-00007166,mme-no-47,cluster-west-1,dc-dallas,TAU,success,306,cell-00047,tac-0028,imsi-528691,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 11:02:46.875763,evt-00007167,mme-no-22,cluster-central,dc-dallas,TAU,rejected,301,cell-00485,tac-0068,imsi-890672,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 11:03:16.875763,evt-00007168,mme-no-33,cluster-central,dc-atlanta,Attach,success,42,cell-00292,tac-0096,imsi-318055,no_reject,UEContextRelease,S1-MME,uplink
2025-11-13 11:03:46.875763,evt-00007169,mme-no-39,cluster-central,dc-atlanta,Attach,success,102,cell-00461,tac-0067,imsi-279725,no_reject,UEContextRelease,S6a,uplink
2025-11-13 11:04:16.875763,evt-00007170,mme-so-35,cluster-east-1,dc-atlanta,Service Request,success,97,cell-00169,tac-0030,imsi-440945,no_reject,UEContextRelease,S6a,downlink
2025-11-13 11:04:46.875763,evt-00007171,mme-no-15,cluster-east-2,dc-dallas,Attach,failure,45,cell-00361,tac-0029,imsi-228481,no_reject,UEContextRelease,S6a,uplink
2025-11-13 11:05:16.875763,evt-00007172,mme-ce-19,cluster-east-2,dc-chicago,Attach,success,148,cell-00279,tac-0081,imsi-659576,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 11:05:46.875763,evt-00007173,mme-no-40,cluster-east-2,dc-newyork,Service Request,success,40,cell-00396,tac-0025,imsi-295155,no_reject,UplinkNASTransport,S10,uplink
2025-11-13 11:06:16.875763,evt-00007174,mme-so-28,cluster-west-1,dc-dallas,Detach,success,65,cell-00221,tac-0080,imsi-602254,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 11:06:46.875763,evt-00007175,mme-no-49,cluster-east-1,dc-dallas,Service Request,success,65,cell-00294,tac-0011,imsi-345390,unknown_subscriber,DownlinkNASTransport,S6a,downlink
2025-11-13 11:07:16.875763,evt-00007176,mme-so-10,cluster-west-2,dc-newyork,Service Request,success,67,cell-00354,tac-0061,imsi-591352,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 11:07:46.875763,evt-00007177,mme-no-29,cluster-east-1,dc-dallas,Service Request,success,37,cell-00013,tac-0015,imsi-885043,network_failure,InitialUEMessage,S1-MME,uplink
2025-11-13 11:08:16.875763,evt-00007178,mme-so-50,cluster-east-2,dc-chicago,TAU,success,98,cell-00190,tac-0062,imsi-258629,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 11:08:46.875763,evt-00007179,mme-so-18,cluster-east-1,dc-seattle,TAU,success,90,cell-00275,tac-0072,imsi-422977,no_reject,DownlinkNASTransport,S10,uplink
2025-11-13 11:09:16.875763,evt-00007180,mme-so-03,cluster-west-2,dc-seattle,TAU,success,125,cell-00302,tac-0005,imsi-299596,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 11:09:46.875763,evt-00007181,mme-ce-26,cluster-east-2,dc-chicago,Detach,success,63,cell-00329,tac-0021,imsi-493338,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 11:10:16.875763,evt-00007182,mme-no-15,cluster-east-2,dc-chicago,Attach,success,42,cell-00065,tac-0094,imsi-840645,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 11:10:46.875763,evt-00007183,mme-no-15,cluster-east-2,dc-seattle,Attach,success,227,cell-00477,tac-0086,imsi-868955,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 11:11:16.875763,evt-00007184,mme-no-17,cluster-west-1,dc-newyork,Service Request,timeout,65,cell-00172,tac-0022,imsi-924512,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 11:11:46.875763,evt-00007185,mme-ce-44,cluster-east-1,dc-atlanta,TAU,success,78,cell-00223,tac-0002,imsi-262859,no_reject,InitialUEMessage,S6a,uplink
2025-11-13 11:12:16.875763,evt-00007186,mme-so-42,cluster-west-1,dc-dallas,TAU,success,226,cell-00219,tac-0078,imsi-260202,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 11:12:46.875763,evt-00007187,mme-so-50,cluster-west-1,dc-newyork,Attach,success,89,cell-00248,tac-0096,imsi-294771,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 11:13:16.875763,evt-00007188,mme-no-17,cluster-west-1,dc-dallas,Attach,failure,478,cell-00482,tac-0017,imsi-501009,network_failure,UplinkNASTransport,S6a,downlink
2025-11-13 11:13:46.875763,evt-00007189,mme-no-33,cluster-east-1,dc-dallas,Service Request,timeout,167,cell-00240,tac-0055,imsi-157344,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 11:14:16.875763,evt-00007190,mme-no-34,cluster-central,dc-chicago,TAU,success,30,cell-00452,tac-0032,imsi-883706,network_failure,UEContextRelease,S1-MME,uplink
2025-11-13 11:14:46.875763,evt-00007191,mme-no-40,cluster-west-1,dc-chicago,Attach,success,26,cell-00353,tac-0076,imsi-619626,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 11:15:16.875763,evt-00007192,mme-ce-44,cluster-west-2,dc-newyork,TAU,success,278,cell-00081,tac-0072,imsi-406338,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 11:15:46.875763,evt-00007193,mme-so-50,cluster-east-1,dc-atlanta,Attach,timeout,103,cell-00192,tac-0072,imsi-315849,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 11:16:16.875763,evt-00007194,mme-so-03,cluster-west-1,dc-chicago,Detach,success,131,cell-00184,tac-0096,imsi-177199,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 11:16:46.875763,evt-00007195,mme-no-49,cluster-east-1,dc-dallas,Attach,success,63,cell-00223,tac-0068,imsi-171197,no_reject,UEContextRelease,S6a,downlink
2025-11-13 11:17:16.875763,evt-00007196,mme-so-09,cluster-central,dc-dallas,Detach,success,97,cell-00191,tac-0060,imsi-275004,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 11:17:46.875763,evt-00007197,mme-no-17,cluster-west-1,dc-newyork,PDN Connectivity,success,514,cell-00212,tac-0042,imsi-247904,no_reject,InitialUEMessage,S6a,uplink
2025-11-13 11:18:16.875763,evt-00007198,mme-so-23,cluster-east-1,dc-dallas,Attach,success,69,cell-00054,tac-0043,imsi-487312,no_reject,DownlinkNASTransport,S11,uplink
2025-11-13 11:18:46.875763,evt-00007199,mme-so-35,cluster-central,dc-chicago,Detach,success,28,cell-00363,tac-0024,imsi-872087,no_reject,UplinkNASTransport,S10,uplink
2025-11-13 11:19:16.875763,evt-00007200,mme-so-36,cluster-east-1,dc-seattle,PDN Connectivity,success,125,cell-00195,tac-0010,imsi-604290,no_reject,UEContextRelease,S6a,downlink
2025-11-13 11:19:46.875763,evt-00007201,mme-so-36,cluster-east-1,dc-seattle,PDN Connectivity,success,108,cell-00284,tac-0032,imsi-241312,roaming_not_allowed,InitialUEMessage,S1-MME,downlink
2025-11-13 11:20:16.875763,evt-00007202,mme-no-01,cluster-east-1,dc-atlanta,Attach,success,60,cell-00200,tac-0012,imsi-963882,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-13 11:20:46.875763,evt-00007203,mme-no-25,cluster-west-1,dc-atlanta,TAU,success,99,cell-00285,tac-0027,imsi-116040,no_reject,UplinkNASTransport,S10,downlink
2025-11-13 11:21:16.875763,evt-00007204,mme-no-22,cluster-east-1,dc-chicago,Attach,success,74,cell-00122,tac-0009,imsi-865497,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 11:21:46.875763,evt-00007205,mme-no-49,cluster-central,dc-seattle,Attach,failure,163,cell-00177,tac-0067,imsi-324470,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 11:22:16.875763,evt-00007206,mme-so-23,cluster-central,dc-newyork,Detach,rejected,94,cell-00117,tac-0003,imsi-307816,no_reject,UEContextRelease,S6a,downlink
2025-11-13 11:22:46.875763,evt-00007207,mme-so-18,cluster-east-1,dc-chicago,Attach,success,100,cell-00325,tac-0097,imsi-531668,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 11:23:16.875763,evt-00007208,mme-no-34,cluster-west-2,dc-seattle,Detach,failure,55,cell-00325,tac-0012,imsi-208117,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 11:23:46.875763,evt-00007209,mme-no-47,cluster-east-2,dc-newyork,TAU,success,190,cell-00491,tac-0058,imsi-537123,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 11:24:16.875763,evt-00007210,mme-no-33,cluster-central,dc-dallas,PDN Connectivity,success,104,cell-00158,tac-0001,imsi-535523,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 11:24:46.875763,evt-00007211,mme-so-42,cluster-east-1,dc-chicago,PDN Connectivity,success,42,cell-00343,tac-0035,imsi-400715,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 11:25:16.875763,evt-00007212,mme-no-12,cluster-east-1,dc-seattle,TAU,success,63,cell-00184,tac-0084,imsi-707165,no_reject,UEContextRelease,S10,downlink
2025-11-13 11:25:46.875763,evt-00007213,mme-ce-46,cluster-west-2,dc-newyork,Detach,success,46,cell-00133,tac-0070,imsi-276248,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 11:26:16.875763,evt-00007214,mme-ce-48,cluster-west-1,dc-seattle,PDN Connectivity,success,71,cell-00313,tac-0012,imsi-657384,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 11:26:46.875763,evt-00007215,mme-no-37,cluster-east-1,dc-seattle,Attach,success,59,cell-00289,tac-0063,imsi-895760,no_reject,InitialUEMessage,S11,downlink
2025-11-13 11:27:16.875763,evt-00007216,mme-so-43,cluster-central,dc-newyork,TAU,success,44,cell-00109,tac-0094,imsi-425031,no_reject,InitialContextSetup,S10,uplink
2025-11-13 11:27:46.875763,evt-00007217,mme-so-02,cluster-east-1,dc-seattle,PDN Connectivity,failure,27,cell-00412,tac-0002,imsi-393390,no_reject,InitialContextSetup,S10,uplink
2025-11-13 11:28:16.875763,evt-00007218,mme-ce-20,cluster-east-1,dc-chicago,Attach,success,42,cell-00336,tac-0049,imsi-595422,congestion,InitialUEMessage,S1-MME,downlink
2025-11-13 11:28:46.875763,evt-00007219,mme-so-43,cluster-west-2,dc-seattle,TAU,failure,79,cell-00277,tac-0074,imsi-909276,no_reject,InitialContextSetup,S11,downlink
