event_id,@timestamp,network.cell.id,network.procedure.type,network.procedure.result_code,network.procedure.success,network.procedure.duration_ms,subscriber.imsi,network.radio.rsrp_dbm,network.radio.rsrq_db,network.radio.sinr_db,network.handover.source_cell,network.handover.target_cell,network.handover.success,network.rrc.connection_result,network.vendor.name,network.technology,network.region.id,event.description
EVT-0000002662,2025-11-11 21:50:00.370058,CELL-00010,HANDOVER,SUCCESS,False,676.7,310260343029724,-119.4,-7.6,2.0,None,CELL-00105,None,ESTABLISHED,Ericsson,5G NR,REGION-02,"Signaling event: HANDOVER SUCCESS at CELL-00010, 676.7ms, radio quality RSRP=-119.4 SINR=2.0"
EVT-0000002663,2025-11-11 21:50:30.370058,CELL-00014,ATTACH,SUCCESS,True,341.5,310260326524014,-73.5,-5.2,-2.4,CELL-00070,CELL-00023,None,SUCCESS,Samsung,LTE-A,REGION-10,"ATTACH procedure on cell CELL-00014, result SUCCESS, duration 341.5ms, RSRP -73.5dBm"
EVT-0000002664,2025-11-11 21:51:00.370058,CELL-00038,DETACH,SUCCESS,True,1104.3,310260858708828,-103.4,-10.4,23.3,CELL-00069,None,None,ESTABLISHED,Samsung,5G NR,REGION-06,"Signaling event: DETACH SUCCESS at CELL-00038, 1104.3ms, radio quality RSRP=-103.4 SINR=23.3"
EVT-0000002665,2025-11-11 21:51:30.370058,CELL-00125,TAU,TIMEOUT,True,459.9,310260280181869,-94.2,-12.7,24.6,None,CELL-00064,None,ESTABLISHED,Nokia,5G NR,REGION-05,"TAU procedure on cell CELL-00125, result TIMEOUT, duration 459.9ms, RSRP -94.2dBm"
EVT-0000002666,2025-11-11 21:52:00.370058,CELL-00050,RRC_CONNECTION,SUCCESS,True,582.6,310260597299988,-84.1,-15.4,9.5,None,None,None,SUCCESS,Samsung,LTE,REGION-09,"RRC_CONNECTION SUCCESS on LTE cell CELL-00050, took 582.6ms, signal strength -84.1dBm"
EVT-0000002667,2025-11-11 21:52:30.370058,CELL-00136,ATTACH,REJECT,True,721.4,310260919259385,-110.6,-7.8,-1.3,None,None,None,ESTABLISHED,Nokia,LTE,REGION-15,"ATTACH REJECT on LTE cell CELL-00136, took 721.4ms, signal strength -110.6dBm"
EVT-0000002668,2025-11-11 21:53:00.370058,CELL-00030,SERVICE_REQUEST,SUCCESS,True,410.0,310260998632570,-91.2,-7.2,24.1,None,None,None,ESTABLISHED,Ericsson,LTE-A,REGION-11,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00030, 410.0ms, radio quality RSRP=-91.2 SINR=24.1"
EVT-0000002669,2025-11-11 21:53:30.370058,CELL-00068,HANDOVER,TIMEOUT,False,490.9,310260198686004,-75.2,-9.9,13.5,None,None,None,ESTABLISHED,Ericsson,5G NR,REGION-08,"HANDOVER procedure on cell CELL-00068, result TIMEOUT, duration 490.9ms, RSRP -75.2dBm"
EVT-0000002670,2025-11-11 21:54:00.370058,CELL-00125,BEARER_MODIFY,SUCCESS,True,519.5,310260716285489,-100.0,-6.4,3.8,None,None,None,ESTABLISHED,Nokia,LTE,REGION-11,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00125, 519.5ms, radio quality RSRP=-100.0 SINR=3.8"
EVT-0000002671,2025-11-11 21:54:30.370058,CELL-00045,BEARER_SETUP,SUCCESS,True,493.6,310260870735485,-91.3,-18.4,-2.0,None,CELL-00130,None,SUCCESS,Nokia,5G NR,REGION-04,"BEARER_SETUP procedure on cell CELL-00045, result SUCCESS, duration 493.6ms, RSRP -91.3dBm"
EVT-0000002672,2025-11-11 21:55:00.370058,CELL-00084,BEARER_MODIFY,SUCCESS,True,324.6,310260263352819,-73.5,-8.2,23.3,None,None,True,ESTABLISHED,Nokia,LTE-A,REGION-09,"BEARER_MODIFY SUCCESS on LTE-A cell CELL-00084, took 324.6ms, signal strength -73.5dBm"
EVT-0000002673,2025-11-11 21:55:30.370058,CELL-00131,HANDOVER,RADIO_FAILURE,True,362.9,310260777603725,-112.0,-14.2,2.6,None,None,None,ESTABLISHED,Nokia,LTE-A,REGION-03,"HANDOVER RADIO_FAILURE on LTE-A cell CELL-00131, took 362.9ms, signal strength -112.0dBm"
EVT-0000002674,2025-11-11 21:56:00.370058,CELL-00137,BEARER_MODIFY,SUCCESS,True,580.0,310260376551538,-97.4,-16.9,16.1,CELL-00092,CELL-00105,False,ESTABLISHED,Ericsson,LTE-A,REGION-07,"BEARER_MODIFY SUCCESS on LTE-A cell CELL-00137, took 580.0ms, signal strength -97.4dBm"
EVT-0000002675,2025-11-11 21:56:30.370058,CELL-00087,RRC_CONNECTION,SUCCESS,True,491.0,310260954586868,-99.1,-9.8,19.1,CELL-00147,None,False,TIMEOUT,Samsung,LTE-A,REGION-09,"RRC_CONNECTION procedure on cell CELL-00087, result SUCCESS, duration 491.0ms, RSRP -99.1dBm"
EVT-0000002676,2025-11-11 21:57:00.370058,CELL-00116,DETACH,SUCCESS,True,456.2,310260531818928,-76.0,-8.7,-4.0,None,None,None,REJECTED,Ericsson,LTE,REGION-05,"DETACH SUCCESS on LTE cell CELL-00116, took 456.2ms, signal strength -76.0dBm"
EVT-0000002677,2025-11-11 21:57:30.370058,CELL-00145,RRC_CONNECTION,REJECT,True,445.1,310260439089137,-110.6,-11.4,15.0,None,None,None,REJECTED,Samsung,LTE,REGION-12,"RRC_CONNECTION procedure on cell CELL-00145, result REJECT, duration 445.1ms, RSRP -110.6dBm"
EVT-0000002678,2025-11-11 21:58:00.370058,CELL-00124,RRC_CONNECTION,SUCCESS,True,230.9,310260338624268,-76.4,-17.1,12.8,None,CELL-00085,None,ESTABLISHED,Nokia,LTE-A,REGION-13,"RRC_CONNECTION SUCCESS on LTE-A cell CELL-00124, took 230.9ms, signal strength -76.4dBm"
EVT-0000002679,2025-11-11 21:58:30.370058,CELL-00085,BEARER_MODIFY,SUCCESS,True,1145.4,310260142761950,-119.4,-6.1,21.6,CELL-00042,None,None,REJECTED,Samsung,LTE,REGION-02,"BEARER_MODIFY SUCCESS on LTE cell CELL-00085, took 1145.4ms, signal strength -119.4dBm"
EVT-0000002680,2025-11-11 21:59:00.370058,CELL-00092,TAU,FAILURE,True,279.9,310260198686004,-96.2,-6.2,13.5,None,None,True,ESTABLISHED,Ericsson,5G NR,REGION-11,"TAU procedure on cell CELL-00092, result FAILURE, duration 279.9ms, RSRP -96.2dBm"
EVT-0000002681,2025-11-11 21:59:30.370058,CELL-00050,ATTACH,SUCCESS,True,433.6,310260344733844,-117.4,-18.7,4.9,None,None,None,ESTABLISHED,Samsung,LTE,REGION-10,"ATTACH procedure on cell CELL-00050, result SUCCESS, duration 433.6ms, RSRP -117.4dBm"
EVT-0000002682,2025-11-11 22:00:00.370058,CELL-00053,BEARER_MODIFY,SUCCESS,False,914.9,310260379403038,-104.0,-14.6,17.0,CELL-00120,None,False,SUCCESS,Ericsson,5G NR,REGION-05,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00053, 914.9ms, radio quality RSRP=-104.0 SINR=17.0"
EVT-0000002683,2025-11-11 22:00:30.370058,CELL-00146,PAGING_RESPONSE,SUCCESS,True,492.3,310260949055159,-105.0,-5.9,20.6,CELL-00013,CELL-00073,None,TIMEOUT,Ericsson,5G NR,REGION-12,"PAGING_RESPONSE SUCCESS on 5G NR cell CELL-00146, took 492.3ms, signal strength -105.0dBm"
EVT-0000002684,2025-11-11 22:01:00.370058,CELL-00027,TAU,REJECT,True,762.0,310260531515367,-118.2,-6.6,13.6,None,None,None,SUCCESS,Samsung,LTE-A,REGION-04,"Signaling event: TAU REJECT at CELL-00027, 762.0ms, radio quality RSRP=-118.2 SINR=13.6"
EVT-0000002685,2025-11-11 22:01:30.370058,CELL-00137,BEARER_SETUP,SUCCESS,True,188.2,310260424964301,-102.9,-9.8,9.2,None,None,None,REJECTED,Ericsson,5G NR,REGION-09,"BEARER_SETUP procedure on cell CELL-00137, result SUCCESS, duration 188.2ms, RSRP -102.9dBm"
EVT-0000002686,2025-11-11 22:02:00.370058,CELL-00093,RRC_CONNECTION,SUCCESS,True,392.3,310260716769090,-102.3,-16.6,24.6,None,None,None,ESTABLISHED,Ericsson,5G NR,REGION-07,"RRC_CONNECTION procedure on cell CELL-00093, result SUCCESS, duration 392.3ms, RSRP -102.3dBm"
EVT-0000002687,2025-11-11 22:02:30.370058,CELL-00140,BEARER_SETUP,SUCCESS,True,146.2,310260562503395,-75.0,-14.0,2.5,None,None,None,ESTABLISHED,Ericsson,LTE,REGION-01,"BEARER_SETUP SUCCESS on LTE cell CELL-00140, took 146.2ms, signal strength -75.0dBm"
EVT-0000002688,2025-11-11 22:03:00.370058,CELL-00028,DETACH,SUCCESS,True,594.0,310260275439507,-110.1,-6.6,-3.3,None,CELL-00141,None,ESTABLISHED,Samsung,LTE,REGION-01,"Signaling event: DETACH SUCCESS at CELL-00028, 594.0ms, radio quality RSRP=-110.1 SINR=-3.3"
EVT-0000002689,2025-11-11 22:03:30.370058,CELL-00136,BEARER_MODIFY,SUCCESS,True,304.2,310260723107694,-119.8,-18.0,23.7,None,None,False,ESTABLISHED,Ericsson,LTE,REGION-05,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00136, 304.2ms, radio quality RSRP=-119.8 SINR=23.7"
EVT-0000002690,2025-11-11 22:04:00.370058,CELL-00015,BEARER_MODIFY,SUCCESS,True,379.5,310260643955372,-114.9,-8.8,0.9,None,None,None,REJECTED,Nokia,5G NR,REGION-15,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00015, 379.5ms, radio quality RSRP=-114.9 SINR=0.9"
EVT-0000002691,2025-11-11 22:04:30.370058,CELL-00089,BEARER_MODIFY,SUCCESS,True,370.9,310260748563876,-118.5,-14.1,23.0,None,None,False,ESTABLISHED,Ericsson,5G NR,REGION-02,"BEARER_MODIFY procedure on cell CELL-00089, result SUCCESS, duration 370.9ms, RSRP -118.5dBm"
EVT-0000002692,2025-11-11 22:05:00.370058,CELL-00041,TAU,SUCCESS,True,383.9,310260250157018,-80.9,-8.3,24.0,CELL-00028,None,None,ESTABLISHED,Nokia,5G NR,REGION-08,"TAU SUCCESS on 5G NR cell CELL-00041, took 383.9ms, signal strength -80.9dBm"
EVT-0000002693,2025-11-11 22:05:30.370058,CELL-00005,HANDOVER,REJECT,True,453.5,310260991021058,-117.2,-8.7,22.6,CELL-00045,CELL-00001,None,SUCCESS,Nokia,LTE,REGION-09,"HANDOVER REJECT on LTE cell CELL-00005, took 453.5ms, signal strength -117.2dBm"
EVT-0000002694,2025-11-11 22:06:00.370058,CELL-00141,BEARER_MODIFY,SUCCESS,True,590.7,310260411281703,-70.4,-15.2,-0.9,CELL-00061,None,None,REJECTED,Nokia,LTE,REGION-07,"BEARER_MODIFY procedure on cell CELL-00141, result SUCCESS, duration 590.7ms, RSRP -70.4dBm"
EVT-0000002695,2025-11-11 22:06:30.370058,CELL-00143,DETACH,SUCCESS,True,559.6,310260309055202,-71.0,-7.2,20.0,None,CELL-00066,None,ESTABLISHED,Samsung,5G NR,REGION-09,"Signaling event: DETACH SUCCESS at CELL-00143, 559.6ms, radio quality RSRP=-71.0 SINR=20.0"
EVT-0000002696,2025-11-11 22:07:00.370058,CELL-00077,ATTACH,SUCCESS,True,338.5,310260266935856,-74.7,-13.6,5.5,None,None,None,SUCCESS,Samsung,5G NR,REGION-04,"Signaling event: ATTACH SUCCESS at CELL-00077, 338.5ms, radio quality RSRP=-74.7 SINR=5.5"
EVT-0000002697,2025-11-11 22:07:30.370058,CELL-00132,BEARER_SETUP,SUCCESS,True,522.3,310260489661195,-83.9,-11.4,10.0,None,None,None,REJECTED,Samsung,5G NR,REGION-09,"Signaling event: BEARER_SETUP SUCCESS at CELL-00132, 522.3ms, radio quality RSRP=-83.9 SINR=10.0"
EVT-0000002698,2025-11-11 22:08:00.370058,CELL-00007,RRC_CONNECTION,SUCCESS,True,856.9,310260288645997,-87.7,-19.5,-0.4,None,CELL-00077,None,SUCCESS,Ericsson,5G NR,REGION-02,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00007, 856.9ms, radio quality RSRP=-87.7 SINR=-0.4"
EVT-0000002699,2025-11-11 22:08:30.370058,CELL-00091,ATTACH,SUCCESS,True,468.7,310260910208442,-105.0,-14.3,6.3,CELL-00109,CELL-00037,None,ESTABLISHED,Samsung,5G NR,REGION-09,"ATTACH SUCCESS on 5G NR cell CELL-00091, took 468.7ms, signal strength -105.0dBm"
EVT-0000002700,2025-11-11 22:09:00.370058,CELL-00013,SERVICE_REQUEST,SUCCESS,True,379.7,310260271754383,-110.4,-17.7,-1.4,None,None,None,REJECTED,Nokia,5G NR,REGION-15,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00013, 379.7ms, radio quality RSRP=-110.4 SINR=-1.4"
EVT-0000002701,2025-11-11 22:09:30.370058,CELL-00006,ATTACH,SUCCESS,True,1000.6,310260850068834,-96.2,-19.4,24.4,None,None,None,SUCCESS,Nokia,LTE,REGION-06,"ATTACH procedure on cell CELL-00006, result SUCCESS, duration 1000.6ms, RSRP -96.2dBm"
EVT-0000002702,2025-11-11 22:10:00.370058,CELL-00146,BEARER_MODIFY,SUCCESS,True,339.7,310260759679544,-99.7,-13.7,19.9,None,CELL-00144,None,SUCCESS,Ericsson,LTE-A,REGION-10,"BEARER_MODIFY procedure on cell CELL-00146, result SUCCESS, duration 339.7ms, RSRP -99.7dBm"
EVT-0000002703,2025-11-11 22:10:30.370058,CELL-00034,BEARER_SETUP,SUCCESS,True,305.5,310260404339959,-91.7,-12.6,12.7,None,None,None,SUCCESS,Samsung,5G NR,REGION-12,"BEARER_SETUP SUCCESS on 5G NR cell CELL-00034, took 305.5ms, signal strength -91.7dBm"
EVT-0000002704,2025-11-11 22:11:00.370058,CELL-00131,BEARER_MODIFY,SUCCESS,True,201.8,310260647140772,-114.8,-10.7,-2.7,None,CELL-00110,None,REJECTED,Samsung,LTE-A,REGION-01,"BEARER_MODIFY procedure on cell CELL-00131, result SUCCESS, duration 201.8ms, RSRP -114.8dBm"
EVT-0000002705,2025-11-11 22:11:30.370058,CELL-00107,DETACH,SUCCESS,False,972.3,310260572107399,-98.7,-7.9,24.8,None,None,None,SUCCESS,Ericsson,5G NR,REGION-09,"DETACH SUCCESS on 5G NR cell CELL-00107, took 972.3ms, signal strength -98.7dBm"
EVT-0000002706,2025-11-11 22:12:00.370058,CELL-00120,PAGING_RESPONSE,SUCCESS,True,1624.6,310260596898681,-118.0,-19.6,11.4,None,None,None,ESTABLISHED,Samsung,LTE,REGION-13,"PAGING_RESPONSE procedure on cell CELL-00120, result SUCCESS, duration 1624.6ms, RSRP -118.0dBm"
EVT-0000002707,2025-11-11 22:12:30.370058,CELL-00127,BEARER_MODIFY,SUCCESS,True,293.7,310260382325683,-83.1,-16.1,8.8,None,None,None,ESTABLISHED,Nokia,LTE,REGION-09,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00127, 293.7ms, radio quality RSRP=-83.1 SINR=8.8"
EVT-0000002708,2025-11-11 22:13:00.370058,CELL-00126,HANDOVER,TIMEOUT,True,405.6,310260506678541,-72.3,-6.9,18.0,CELL-00087,CELL-00047,None,ESTABLISHED,Ericsson,LTE-A,REGION-07,"Signaling event: HANDOVER TIMEOUT at CELL-00126, 405.6ms, radio quality RSRP=-72.3 SINR=18.0"
EVT-0000002709,2025-11-11 22:13:30.370058,CELL-00063,RRC_CONNECTION,SUCCESS,True,344.8,310260572904604,-84.4,-17.7,19.1,None,None,None,SUCCESS,Nokia,5G NR,REGION-03,"RRC_CONNECTION SUCCESS on 5G NR cell CELL-00063, took 344.8ms, signal strength -84.4dBm"
EVT-0000002710,2025-11-11 22:14:00.370058,CELL-00011,TAU,SUCCESS,True,610.3,310260988938783,-73.0,-6.1,-3.9,None,CELL-00007,True,ESTABLISHED,Nokia,5G NR,REGION-12,"TAU procedure on cell CELL-00011, result SUCCESS, duration 610.3ms, RSRP -73.0dBm"
EVT-0000002711,2025-11-11 22:14:30.370058,CELL-00138,SERVICE_REQUEST,SUCCESS,True,239.6,310260777603725,-100.2,-6.9,21.5,None,None,True,REJECTED,Nokia,LTE,REGION-13,"SERVICE_REQUEST procedure on cell CELL-00138, result SUCCESS, duration 239.6ms, RSRP -100.2dBm"
EVT-0000002712,2025-11-11 22:15:00.370058,CELL-00064,RRC_CONNECTION,SUCCESS,True,289.1,310260910208442,-89.8,-14.9,-4.6,None,None,None,ESTABLISHED,Nokia,LTE-A,REGION-09,"RRC_CONNECTION SUCCESS on LTE-A cell CELL-00064, took 289.1ms, signal strength -89.8dBm"
EVT-0000002713,2025-11-11 22:15:30.370058,CELL-00051,PAGING_RESPONSE,TIMEOUT,True,168.1,310260943164557,-106.4,-9.9,-2.7,CELL-00098,None,None,TIMEOUT,Nokia,LTE-A,REGION-08,"PAGING_RESPONSE TIMEOUT on LTE-A cell CELL-00051, took 168.1ms, signal strength -106.4dBm"
EVT-0000002714,2025-11-11 22:16:00.370058,CELL-00132,PAGING_RESPONSE,SUCCESS,True,718.7,310260424964301,-78.0,-16.6,18.4,None,CELL-00107,None,ESTABLISHED,Samsung,LTE-A,REGION-14,"PAGING_RESPONSE SUCCESS on LTE-A cell CELL-00132, took 718.7ms, signal strength -78.0dBm"
EVT-0000002715,2025-11-11 22:16:30.370058,CELL-00146,PAGING_RESPONSE,SUCCESS,False,552.9,310260716285489,-89.4,-5.0,11.0,CELL-00080,None,None,ESTABLISHED,Nokia,LTE-A,REGION-05,"PAGING_RESPONSE procedure on cell CELL-00146, result SUCCESS, duration 552.9ms, RSRP -89.4dBm"
EVT-0000002716,2025-11-11 22:17:00.370058,CELL-00065,BEARER_MODIFY,SUCCESS,True,265.1,310260251152505,-99.7,-12.9,11.8,None,None,False,ESTABLISHED,Samsung,LTE-A,REGION-13,"BEARER_MODIFY procedure on cell CELL-00065, result SUCCESS, duration 265.1ms, RSRP -99.7dBm"
EVT-0000002717,2025-11-11 22:17:30.370058,CELL-00042,BEARER_SETUP,SUCCESS,True,782.8,310260692258771,-73.7,-9.6,-4.8,None,None,True,ESTABLISHED,Samsung,LTE-A,REGION-10,"BEARER_SETUP SUCCESS on LTE-A cell CELL-00042, took 782.8ms, signal strength -73.7dBm"
EVT-0000002718,2025-11-11 22:18:00.370058,CELL-00035,BEARER_SETUP,SUCCESS,True,497.2,310260858518367,-91.5,-9.2,8.3,None,None,True,ESTABLISHED,Nokia,5G NR,REGION-14,"Signaling event: BEARER_SETUP SUCCESS at CELL-00035, 497.2ms, radio quality RSRP=-91.5 SINR=8.3"
EVT-0000002719,2025-11-11 22:18:30.370058,CELL-00024,BEARER_MODIFY,REJECT,True,428.9,310260627858372,-74.3,-6.7,14.0,CELL-00122,None,None,ESTABLISHED,Samsung,LTE-A,REGION-14,"BEARER_MODIFY REJECT on LTE-A cell CELL-00024, took 428.9ms, signal strength -74.3dBm"
EVT-0000002720,2025-11-11 22:19:00.370058,CELL-00065,RRC_CONNECTION,SUCCESS,True,428.4,310260120951197,-107.0,-16.2,25.0,CELL-00112,CELL-00019,None,ESTABLISHED,Nokia,LTE,REGION-07,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00065, 428.4ms, radio quality RSRP=-107.0 SINR=25.0"
EVT-0000002721,2025-11-11 22:19:30.370058,CELL-00008,ATTACH,SUCCESS,True,368.5,310260206755389,-76.0,-6.0,2.7,CELL-00113,CELL-00092,None,ESTABLISHED,Ericsson,LTE,REGION-09,"ATTACH SUCCESS on LTE cell CELL-00008, took 368.5ms, signal strength -76.0dBm"
EVT-0000002722,2025-11-11 22:20:00.370058,CELL-00062,DETACH,SUCCESS,True,183.2,310260313714967,-72.3,-12.3,-3.9,None,None,None,ESTABLISHED,Samsung,LTE-A,REGION-09,"Signaling event: DETACH SUCCESS at CELL-00062, 183.2ms, radio quality RSRP=-72.3 SINR=-3.9"
EVT-0000002723,2025-11-11 22:20:30.370058,CELL-00003,BEARER_SETUP,SUCCESS,True,177.2,310260541300271,-72.3,-18.9,14.6,CELL-00075,None,None,ESTABLISHED,Ericsson,LTE,REGION-06,"BEARER_SETUP procedure on cell CELL-00003, result SUCCESS, duration 177.2ms, RSRP -72.3dBm"
EVT-0000002724,2025-11-11 22:21:00.370058,CELL-00055,SERVICE_REQUEST,SUCCESS,True,515.5,310260858518367,-111.5,-19.2,21.9,None,None,None,ESTABLISHED,Ericsson,LTE,REGION-15,"SERVICE_REQUEST SUCCESS on LTE cell CELL-00055, took 515.5ms, signal strength -111.5dBm"
EVT-0000002725,2025-11-11 22:21:30.370058,CELL-00104,HANDOVER,TIMEOUT,True,315.0,310260252580730,-109.8,-19.1,-3.7,None,CELL-00086,None,ESTABLISHED,Ericsson,LTE,REGION-12,"Signaling event: HANDOVER TIMEOUT at CELL-00104, 315.0ms, radio quality RSRP=-109.8 SINR=-3.7"
EVT-0000002726,2025-11-11 22:22:00.370058,CELL-00011,DETACH,SUCCESS,True,554.0,310260138514114,-86.9,-10.6,-4.5,CELL-00081,None,None,ESTABLISHED,Ericsson,LTE-A,REGION-12,"Signaling event: DETACH SUCCESS at CELL-00011, 554.0ms, radio quality RSRP=-86.9 SINR=-4.5"
EVT-0000002727,2025-11-11 22:22:30.370058,CELL-00004,DETACH,SUCCESS,False,428.2,310260572904604,-107.2,-19.6,9.1,CELL-00051,None,None,SUCCESS,Nokia,LTE,REGION-11,"DETACH procedure on cell CELL-00004, result SUCCESS, duration 428.2ms, RSRP -107.2dBm"
EVT-0000002728,2025-11-11 22:23:00.370058,CELL-00078,PAGING_RESPONSE,SUCCESS,True,622.5,310260634590656,-87.5,-8.8,3.2,None,None,True,ESTABLISHED,Samsung,LTE,REGION-15,"PAGING_RESPONSE procedure on cell CELL-00078, result SUCCESS, duration 622.5ms, RSRP -87.5dBm"
EVT-0000002729,2025-11-11 22:23:30.370058,CELL-00054,PAGING_RESPONSE,RADIO_FAILURE,True,418.8,310260712478383,-97.4,-14.3,1.9,CELL-00042,None,None,REJECTED,Nokia,LTE-A,REGION-07,"Signaling event: PAGING_RESPONSE RADIO_FAILURE at CELL-00054, 418.8ms, radio quality RSRP=-97.4 SINR=1.9"
EVT-0000002730,2025-11-11 22:24:00.370058,CELL-00057,SERVICE_REQUEST,SUCCESS,True,192.6,310260542960817,-96.7,-8.6,11.6,None,None,False,ESTABLISHED,Ericsson,LTE,REGION-10,"SERVICE_REQUEST procedure on cell CELL-00057, result SUCCESS, duration 192.6ms, RSRP -96.7dBm"
EVT-0000002731,2025-11-11 22:24:30.370058,CELL-00076,PAGING_RESPONSE,SUCCESS,True,676.7,310260271754383,-101.0,-7.5,0.0,None,CELL-00128,None,SUCCESS,Nokia,LTE,REGION-04,"PAGING_RESPONSE SUCCESS on LTE cell CELL-00076, took 676.7ms, signal strength -101.0dBm"
EVT-0000002732,2025-11-11 22:25:00.370058,CELL-00118,RRC_CONNECTION,SUCCESS,True,361.9,310260867096730,-106.8,-19.2,-4.6,None,None,None,ESTABLISHED,Samsung,LTE,REGION-14,"RRC_CONNECTION SUCCESS on LTE cell CELL-00118, took 361.9ms, signal strength -106.8dBm"
EVT-0000002733,2025-11-11 22:25:30.370058,CELL-00102,PAGING_RESPONSE,SUCCESS,True,667.8,310260971594305,-89.7,-9.3,8.5,None,None,None,SUCCESS,Nokia,5G NR,REGION-03,"PAGING_RESPONSE procedure on cell CELL-00102, result SUCCESS, duration 667.8ms, RSRP -89.7dBm"
EVT-0000002734,2025-11-11 22:26:00.370058,CELL-00086,PAGING_RESPONSE,SUCCESS,True,301.7,310260411957475,-109.4,-11.1,16.2,None,CELL-00061,True,SUCCESS,Samsung,LTE,REGION-11,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00086, 301.7ms, radio quality RSRP=-109.4 SINR=16.2"
EVT-0000002735,2025-11-11 22:26:30.370058,CELL-00042,BEARER_SETUP,SUCCESS,True,392.1,310260271754383,-83.4,-14.1,20.1,CELL-00021,None,None,ESTABLISHED,Ericsson,LTE-A,REGION-08,"BEARER_SETUP procedure on cell CELL-00042, result SUCCESS, duration 392.1ms, RSRP -83.4dBm"
EVT-0000002736,2025-11-11 22:27:00.370058,CELL-00146,HANDOVER,SUCCESS,True,255.1,310260349295683,-94.5,-18.4,6.6,None,None,None,SUCCESS,Ericsson,LTE-A,REGION-13,"Signaling event: HANDOVER SUCCESS at CELL-00146, 255.1ms, radio quality RSRP=-94.5 SINR=6.6"
EVT-0000002737,2025-11-11 22:27:30.370058,CELL-00104,PAGING_RESPONSE,SUCCESS,True,438.5,310260954586868,-78.6,-5.6,16.7,None,CELL-00135,True,ESTABLISHED,Nokia,LTE-A,REGION-09,"PAGING_RESPONSE SUCCESS on LTE-A cell CELL-00104, took 438.5ms, signal strength -78.6dBm"
EVT-0000002738,2025-11-11 22:28:00.370058,CELL-00140,PAGING_RESPONSE,SUCCESS,False,271.7,310260356873546,-83.5,-12.8,14.7,None,None,None,ESTABLISHED,Samsung,5G NR,REGION-12,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00140, 271.7ms, radio quality RSRP=-83.5 SINR=14.7"
EVT-0000002739,2025-11-11 22:28:30.370058,CELL-00025,RRC_CONNECTION,SUCCESS,True,224.6,310260991021058,-75.6,-17.1,7.8,None,CELL-00067,None,ESTABLISHED,Nokia,LTE-A,REGION-02,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00025, 224.6ms, radio quality RSRP=-75.6 SINR=7.8"
EVT-0000002740,2025-11-11 22:29:00.370058,CELL-00038,BEARER_MODIFY,SUCCESS,True,309.4,310260582686417,-101.8,-7.1,13.3,None,CELL-00127,None,SUCCESS,Samsung,LTE-A,REGION-12,"BEARER_MODIFY SUCCESS on LTE-A cell CELL-00038, took 309.4ms, signal strength -101.8dBm"
EVT-0000002741,2025-11-11 22:29:30.370058,CELL-00014,ATTACH,SUCCESS,True,592.6,310260185076991,-118.9,-9.5,-2.3,None,None,True,ESTABLISHED,Ericsson,LTE-A,REGION-02,"Signaling event: ATTACH SUCCESS at CELL-00014, 592.6ms, radio quality RSRP=-118.9 SINR=-2.3"
EVT-0000002742,2025-11-11 22:30:00.370058,CELL-00134,SERVICE_REQUEST,RADIO_FAILURE,True,333.9,310260939976321,-88.6,-17.2,12.2,CELL-00115,None,None,SUCCESS,Ericsson,5G NR,REGION-03,"SERVICE_REQUEST RADIO_FAILURE on 5G NR cell CELL-00134, took 333.9ms, signal strength -88.6dBm"
EVT-0000002743,2025-11-11 22:30:30.370058,CELL-00085,TAU,SUCCESS,True,401.4,310260198686004,-95.3,-12.2,11.9,CELL-00051,CELL-00073,None,ESTABLISHED,Ericsson,5G NR,REGION-04,"Signaling event: TAU SUCCESS at CELL-00085, 401.4ms, radio quality RSRP=-95.3 SINR=11.9"
EVT-0000002744,2025-11-11 22:31:00.370058,CELL-00014,PAGING_RESPONSE,FAILURE,False,497.4,310260326524014,-76.4,-18.4,3.1,None,CELL-00079,None,TIMEOUT,Nokia,5G NR,REGION-15,"Signaling event: PAGING_RESPONSE FAILURE at CELL-00014, 497.4ms, radio quality RSRP=-76.4 SINR=3.1"
EVT-0000002745,2025-11-11 22:31:30.370058,CELL-00107,BEARER_MODIFY,SUCCESS,True,391.4,310260343029724,-101.8,-5.3,2.8,None,None,False,ESTABLISHED,Ericsson,5G NR,REGION-10,"BEARER_MODIFY SUCCESS on 5G NR cell CELL-00107, took 391.4ms, signal strength -101.8dBm"
EVT-0000002746,2025-11-11 22:32:00.370058,CELL-00131,RRC_CONNECTION,TIMEOUT,False,361.9,310260720280939,-83.9,-18.9,21.2,None,CELL-00086,True,ESTABLISHED,Nokia,LTE,REGION-11,"RRC_CONNECTION TIMEOUT on LTE cell CELL-00131, took 361.9ms, signal strength -83.9dBm"
